creationDate|PersonId|CommentId
2012-12-09T00:00:35.179+00:00|21990232556301|1168231236734
2012-12-09T00:02:02.431+00:00|1628|1168231370944
2012-12-09T00:02:20.708+00:00|17592186045748|1168231156184
2012-12-09T00:03:57.990+00:00|30786325578929|1168231236734
2012-12-09T00:07:32.522+00:00|6597069767011|1168231236734
2012-12-09T00:08:31.227+00:00|30786325579231|1168231262860
2012-12-09T00:10:09.630+00:00|24189255812556|1168231470329
2012-12-09T00:11:29.528+00:00|4398046512328|1168231321296
2012-12-09T00:13:45.642+00:00|10995116278358|1168231322703
2012-12-09T00:15:59.466+00:00|21990232556558|1168231417503
2012-12-09T00:18:01.077+00:00|32985348833746|1168231385928
2012-12-09T00:18:05.675+00:00|37383395345414|1168231482774
2012-12-09T00:19:36.363+00:00|8796093023876|1168231417490
2012-12-09T00:26:05.834+00:00|42|1168231302373
2012-12-09T00:27:52.258+00:00|28587302322191|1168231375061
2012-12-09T00:30:34.984+00:00|4398046512103|1168231179151
2012-12-09T00:33:02.946+00:00|17592186046107|1168231286551
2012-12-09T00:33:42.239+00:00|1646|1168231467386
2012-12-09T00:34:18.394+00:00|8796093023077|1168231111185
2012-12-09T00:35:41.086+00:00|32985348833861|1168231173824
2012-12-09T00:38:33.556+00:00|6597069767615|1168231236734
2012-12-09T00:42:52.022+00:00|15393162789106|1168231418381
2012-12-09T00:44:08.441+00:00|26388279066773|1168231275249
2012-12-09T00:48:35.274+00:00|756|1168231118015
2012-12-09T00:49:26.843+00:00|24189255812164|1168231300492
2012-12-09T00:49:45.480+00:00|2199023257001|1168231182814
2012-12-09T00:51:35.228+00:00|26388279067382|1168231262852
2012-12-09T00:53:04.868+00:00|35184372089170|1168231482774
2012-12-09T00:53:11.903+00:00|15393162789081|1168231322703
2012-12-09T00:57:05.939+00:00|28587302322885|1168231173613
2012-12-09T00:57:19.587+00:00|19791209301454|1168231133132
2012-12-09T00:58:52.716+00:00|21990232556531|1168231488398
2012-12-09T01:01:58.569+00:00|28587302323752|1168231266001
2012-12-09T01:02:00.501+00:00|10995116279273|1168231232812
2012-12-09T01:03:05.292+00:00|10995116279261|1168231322703
2012-12-09T01:03:45.557+00:00|30786325579172|1168231506950
2012-12-09T01:07:49.303+00:00|26388279067437|1168231470329
2012-12-09T01:09:18.663+00:00|19791209300227|1168231370944
2012-12-09T01:09:48.884+00:00|2199023255851|1168231312190
2012-12-09T01:14:24.190+00:00|13194139534228|1168231262860
2012-12-09T01:19:12.297+00:00|24189255811081|1168231400996
2012-12-09T01:19:35.665+00:00|30786325578144|1168231133132
2012-12-09T01:21:40.315+00:00|32985348833485|1168231506950
