creationDate|CommentId|TagId
2012-12-10T06:31:22.748+00:00|1168231108538|9292
2012-12-10T13:39:20.446+00:00|1168231108475|5114
2012-12-10T13:39:20.446+00:00|1168231108475|6871
2012-12-10T18:59:05.042+00:00|1168231108542|2078
2012-12-10T20:38:14.465+00:00|1168231104904|4994
2012-12-10T20:38:14.465+00:00|1168231104904|5663
2012-12-10T20:38:14.465+00:00|1168231104904|11849
2012-12-10T21:05:59.777+00:00|1168231104901|2963
2012-12-10T21:05:59.777+00:00|1168231104901|12970
2012-12-10T22:13:33.651+00:00|1168231108544|2916
2012-12-10T22:39:43.342+00:00|1168231104903|2057
2012-12-10T22:39:43.342+00:00|1168231104903|12970
