creationDate|PostId|TagId
2012-12-23T00:32:25.490+00:00|1168231437383|2
2012-12-23T00:32:25.490+00:00|1168231437383|2784
2012-12-23T01:01:40.324+00:00|1168231291124|7594
2012-12-23T01:46:38.984+00:00|1168231500622|1762
2012-12-23T01:47:24.435+00:00|1168231292515|2821
2012-12-23T01:57:36.743+00:00|1168231312960|3002
2012-12-23T02:24:52.648+00:00|1168231292878|2821
2012-12-23T02:43:41.049+00:00|1168231188913|295
2012-12-23T02:49:06.203+00:00|1168231380295|2975
2012-12-23T03:06:24.600+00:00|1168231302278|1489
2012-12-23T03:08:21.700+00:00|1168231105154|458
2012-12-23T03:22:17.543+00:00|1168231347218|3045
2012-12-23T03:23:13.934+00:00|1168231112145|2951
2012-12-23T03:27:31.343+00:00|1168231195788|3001
2012-12-23T03:54:31.261+00:00|1168231346652|3045
2012-12-23T04:02:34.013+00:00|1168231299525|147
2012-12-23T04:03:20.101+00:00|1168231494282|4845
2012-12-23T04:09:33.039+00:00|1168231506998|148
2012-12-23T04:09:33.039+00:00|1168231506998|1675
2012-12-23T04:09:33.039+00:00|1168231506998|2058
2012-12-23T04:09:33.039+00:00|1168231506998|2835
2012-12-23T04:09:33.039+00:00|1168231506998|5869
2012-12-23T04:19:02.386+00:00|1168231261432|790
2012-12-23T04:19:38.624+00:00|1168231508818|1454
2012-12-23T04:29:29.150+00:00|1168231309642|3041
2012-12-23T04:42:17.835+00:00|1168231300552|147
2012-12-23T05:01:01.543+00:00|1168231178667|2041
2012-12-23T05:28:35.813+00:00|1168231395026|1176
2012-12-23T05:40:12.931+00:00|1168231322814|2888
2012-12-23T06:16:14.964+00:00|1168231494315|4845
2012-12-23T06:21:59.824+00:00|1168231479675|576
2012-12-23T06:40:17.419+00:00|1168231395507|1176
2012-12-23T06:47:42.574+00:00|1168231332349|278
2012-12-23T07:01:05.180+00:00|1168231298315|147
2012-12-23T07:19:19.564+00:00|1168231456785|8
2012-12-23T07:19:19.564+00:00|1168231456785|61
2012-12-23T07:19:19.564+00:00|1168231456785|2810
2012-12-23T07:19:19.564+00:00|1168231456785|13727
2012-12-23T07:20:31.801+00:00|1168231338350|273
2012-12-23T07:23:09.669+00:00|1168231197345|3001
2012-12-23T07:50:28.663+00:00|1168231293933|5063
2012-12-23T07:52:45.696+00:00|1168231493386|2072
2012-12-23T08:13:48.242+00:00|1168231434894|2918
2012-12-23T08:46:39.812+00:00|1168231180076|9177
2012-12-23T09:03:06.678+00:00|1168231473650|782
2012-12-23T09:20:07.447+00:00|1168231350745|282
2012-12-23T09:21:46.218+00:00|1168231121743|1153
2012-12-23T09:27:51.515+00:00|1168231474296|782
2012-12-23T09:30:18.454+00:00|1168231309482|3095
2012-12-23T09:36:55.128+00:00|1168231503520|1533
2012-12-23T10:15:16.060+00:00|1168231371581|1415
2012-12-23T10:29:55.182+00:00|1168231498109|1749
2012-12-23T10:30:44.659+00:00|1168231506247|2870
2012-12-23T10:41:15.578+00:00|1168231398077|1547
2012-12-23T10:42:52.478+00:00|1168231123035|1153
2012-12-23T10:48:58.778+00:00|1168231197275|3001
2012-12-23T11:26:56.555+00:00|1168231292588|2821
2012-12-23T12:12:57.006+00:00|1168231493777|4845
2012-12-23T12:15:50.911+00:00|1168231290905|7594
2012-12-23T12:19:03.929+00:00|1168231348038|3045
2012-12-23T12:20:02.012+00:00|1168231309879|3041
2012-12-23T12:33:04.398+00:00|1168231300633|147
2012-12-23T12:44:45.367+00:00|1168231491853|441
2012-12-23T12:44:45.367+00:00|1168231491853|2791
2012-12-23T12:54:34.280+00:00|1168231179399|2041
2012-12-23T13:04:24.260+00:00|1168231503993|2777
2012-12-23T13:07:18.383+00:00|1168231474044|782
2012-12-23T13:25:51.540+00:00|1168231333553|2781
2012-12-23T14:11:01.756+00:00|1168231121820|1153
2012-12-23T14:38:55.070+00:00|1168231463555|1581
2012-12-23T14:39:58.777+00:00|1168231294095|5063
2012-12-23T14:40:38.605+00:00|1168231309407|3095
2012-12-23T14:45:45.794+00:00|1168231505550|159
2012-12-23T14:59:50.103+00:00|1168231338662|273
2012-12-23T15:18:12.457+00:00|1168231486604|418
2012-12-23T15:41:14.241+00:00|1168231494180|4845
2012-12-23T15:49:21.370+00:00|1168231295055|1178
2012-12-23T15:59:25.768+00:00|1168231197165|3001
2012-12-23T16:08:35.368+00:00|1168231187373|973
2012-12-23T16:56:26.719+00:00|1168231424917|140
2012-12-23T16:56:26.719+00:00|1168231424917|9889
2012-12-23T16:56:26.719+00:00|1168231424917|15140
2012-12-23T16:56:54.407+00:00|1168231338614|273
2012-12-23T17:06:14.679+00:00|1168231507587|9272
2012-12-23T17:23:36.126+00:00|1168231126225|5113
2012-12-23T17:29:40.812+00:00|1168231263497|790
2012-12-23T17:53:11.476+00:00|1168231203999|3019
2012-12-23T18:05:10.808+00:00|1168231494484|2780
2012-12-23T18:06:09.798+00:00|1168231176759|9896
2012-12-23T18:19:32.776+00:00|1168231503453|1533
2012-12-23T18:43:57.335+00:00|1168231176824|284
2012-12-23T18:45:52.677+00:00|1168231189429|9500
2012-12-23T19:22:30.054+00:00|1168231494164|4845
2012-12-23T19:24:42.230+00:00|1168231458570|3053
2012-12-23T19:54:36.524+00:00|1168231493167|2072
2012-12-23T19:55:19.890+00:00|1168231394935|1176
2012-12-23T19:59:27.370+00:00|1168231475113|4
2012-12-23T20:00:50.877+00:00|1168231111395|2951
2012-12-23T20:22:01.592+00:00|1168231315597|785
2012-12-23T20:34:25.711+00:00|1168231278864|285
2012-12-23T20:34:25.711+00:00|1168231278864|1615
2012-12-23T21:17:03.930+00:00|1168231203599|3019
2012-12-23T21:21:08.832+00:00|1168231121528|1153
2012-12-23T21:34:32.867+00:00|1168231291840|7594
2012-12-23T22:01:39.983+00:00|1168231347435|3045
2012-12-23T22:05:32.878+00:00|1168231494276|4845
2012-12-23T22:36:01.429+00:00|1168231377187|1545
2012-12-23T22:48:32.711+00:00|1168231417785|782
2012-12-23T22:48:32.711+00:00|1168231417785|785
2012-12-23T22:53:58.429+00:00|1168231394950|1176
2012-12-23T22:59:41.555+00:00|1168231413451|2
2012-12-23T23:19:04.270+00:00|1168231348705|11541
