deletionDate|PersonId|CommentId
2012-12-27T00:23:01.306+00:00|2199023256425|1168231306443
2012-12-27T00:34:33.879+00:00|19791209300508|1168231262773
2012-12-27T00:51:31.378+00:00|28587302322180|1168231291790
2012-12-27T01:33:44.436+00:00|32985348833732|1168231191761
2012-12-27T02:09:54.369+00:00|35184372088850|1168231293357
2012-12-27T04:47:07.151+00:00|21990232556302|1168231331673
2012-12-27T05:21:05.183+00:00|6597069767205|1168231495006
2012-12-27T05:49:44.350+00:00|35184372090167|1168231454933
2012-12-27T07:02:30.487+00:00|28587302322767|1168231509050
2012-12-27T07:41:24.265+00:00|2199023256293|1168231459631
2012-12-27T07:45:30.548+00:00|10995116278104|1168231175016
2012-12-27T07:51:53.699+00:00|13194139533372|1168231454489
2012-12-27T07:53:47.861+00:00|24189255812506|1168231370994
2012-12-27T08:02:23.279+00:00|17592186045784|1168231394937
2012-12-27T09:32:05.965+00:00|19791209301495|1168231488172
2012-12-27T10:04:09.437+00:00|24189255811413|1168231348378
2012-12-27T10:09:41.956+00:00|37383395344878|1168231218339
2012-12-27T10:13:18.237+00:00|24189255812253|1168231395254
2012-12-27T11:54:38.934+00:00|6597069767484|1168231332302
2012-12-27T11:58:15.235+00:00|28587302323099|1168231469116
2012-12-27T12:30:24.685+00:00|13194139533721|1168231338128
2012-12-27T13:10:23.416+00:00|32985348834871|1168231380635
2012-12-27T14:05:48.102+00:00|2199023256616|1168231500447
2012-12-27T15:08:42.107+00:00|10995116278006|1168231385219
2012-12-27T15:54:22.592+00:00|773|1168231367042
2012-12-27T15:59:10.153+00:00|28587302323330|1168231453373
2012-12-27T16:03:12.913+00:00|26388279066795|1168231494124
2012-12-27T16:19:13.796+00:00|28587302323314|1168231500910
2012-12-27T17:12:12.962+00:00|15393162789808|1168231454933
2012-12-27T17:17:18.123+00:00|2199023255851|1168231353139
2012-12-27T18:48:50.298+00:00|28587302322307|1168231463840
2012-12-27T18:54:36.071+00:00|30786325577990|1168231280926
2012-12-27T19:56:47.096+00:00|17592186045577|1168231444639
2012-12-27T19:59:11.859+00:00|15393162789088|1168231463840
2012-12-27T20:12:23.719+00:00|1065|1168231443701
2012-12-27T20:27:46.198+00:00|24189255812253|1168231395524
2012-12-27T20:48:32.428+00:00|4398046511934|1168231291790
2012-12-27T21:53:07.324+00:00|35184372089265|1168231173715
2012-12-27T22:03:29.127+00:00|13194139534592|1168231300586
2012-12-27T22:07:43.067+00:00|6597069766709|1168231179543
2012-12-27T22:08:16.227+00:00|17592186044711|1168231172298
2012-12-27T22:38:49.190+00:00|2199023256472|1168231309756
2012-12-27T22:51:52.202+00:00|4398046511934|1168231294538
2012-12-27T22:52:39.560+00:00|6597069767462|1168231176595
2012-12-27T23:02:05.218+00:00|35184372090502|1168231509050
2012-12-27T23:40:23.405+00:00|30786325578612|1168231325496
