creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-15T02:10:45.156+00:00|1168231108443|41.223.177.12|Safari|no way!|7|28587302322209|60|1168231108442|
2012-12-15T02:22:04.676+00:00|1168231107379|189.202.102.202|Firefox|right|5|6597069766702|53|1099511630641|
2012-12-15T03:55:13.796+00:00|1168231107510|189.202.102.202|Firefox|About The Black Saint and the Sinner Lady, z musician Charles Mingus, released|79|6597069766702|53|1168231107507|
2012-12-15T07:12:15.115+00:00|1168231108457|27.98.220.136|Firefox|ok|2|35184372088856|1||1168231108450
2012-12-15T10:59:07.301+00:00|1168231107416|49.206.89.61|Safari|fine|4|32985348833329|0|1168231107415|
2012-12-15T13:11:53.214+00:00|1168231107518|189.202.102.202|Firefox|roflol|6|6597069766702|53|1168231107507|
2012-12-15T13:15:09.983+00:00|1168231107547|31.209.42.207|Internet Explorer|ok|2|13194139533342|101|1168231107539|
2012-12-15T13:18:58.259+00:00|1168231107549|31.209.42.207|Internet Explorer|cool|4|13194139533342|101|1168231107539|
2012-12-15T13:33:34.369+00:00|1168231107543|41.223.177.12|Safari|duh|3|28587302322209|60|1168231107539|
2012-12-15T13:45:30.953+00:00|1168231107545|31.41.169.140|Chrome|About Drive-In Saturday, sed as a single a week before the album and, like its pr|81|16|92|1168231107539|
2012-12-15T13:47:56.206+00:00|1168231107550|77.245.239.11|Firefox|About Aq Qoyunlu,  parts of present-day Eastern Turkey, AAbout Drive-In Satur|77|14|80||1168231107545
2012-12-15T14:05:10.281+00:00|1168231107542|27.131.221.93|Internet Explorer|great|5|21990232555526|1|1168231107539|
2012-12-15T15:02:04.233+00:00|1168231108456|27.121.123.176|Chrome|I see|5|32985348833291|1||1168231108449
2012-12-15T15:31:35.910+00:00|1168231107548|1.2.2.77|Firefox|maybe|5|8796093022237|1||1168231107545
2012-12-15T16:15:13.048+00:00|1168231107552|24.38.139.231|Firefox|no way!|7|10995116277783|57||1168231107545
2012-12-15T16:41:59.080+00:00|1168231107544|31.170.121.115|Internet Explorer|I see|5|28587302322180|48|1168231107539|
2012-12-15T19:46:42.083+00:00|1168231107541|31.24.100.159|Firefox|no way!|7|26388279066655|50|1168231107539|
2012-12-15T21:45:25.920+00:00|1168231107540|41.223.177.12|Safari|duh|3|28587302322209|60|1168231107539|
2012-12-15T22:12:30.588+00:00|1168231108447|91.191.192.127|Firefox|About Muhammad Ali Jinnah,  the Muslim League and the Indian NationAbout Trinid|79|24189255811081|4||1168231108444
