deletionDate|PersonId|CommentId
2012-12-20T00:04:14.135+00:00|37383395345524|1168231456000
2012-12-20T02:44:11.517+00:00|24189255811171|1168231122742
2012-12-20T03:17:33.137+00:00|10995116278083|1168231122742
2012-12-20T03:42:21.220+00:00|32985348834275|1168231112167
2012-12-20T04:06:46.372+00:00|15393162789912|1168231301759
2012-12-20T04:11:32.517+00:00|35184372090502|1168231271404
2012-12-20T06:48:44.600+00:00|35184372088850|1168231347594
2012-12-20T06:49:19.820+00:00|2199023257001|1168231271404
2012-12-20T09:16:49.883+00:00|17592186044850|1168231135966
2012-12-20T09:46:39.151+00:00|24189255811723|1168231300607
2012-12-20T10:05:13.059+00:00|24189255812380|1168231271404
2012-12-20T10:23:43.809+00:00|32985348833585|1168231315698
2012-12-20T11:07:31.346+00:00|4398046511230|1168231338515
2012-12-20T11:13:34.793+00:00|30786325579123|1168231463112
2012-12-20T14:22:21.126+00:00|24189255812726|1168231418493
2012-12-20T14:27:35.490+00:00|15393162789716|1168231383356
2012-12-20T16:40:20.581+00:00|17592186044850|1168231174830
2012-12-20T18:06:53.117+00:00|8796093022302|1168231238302
2012-12-20T19:43:05.499+00:00|26388279068153|1168231347594
2012-12-20T19:53:27.514+00:00|8796093023070|1168231297545
2012-12-20T19:59:17.547+00:00|42|1168231321547
2012-12-20T20:42:16.157+00:00|19791209300191|1168231415184
2012-12-20T23:43:53.996+00:00|21990232555636|1168231189321
