deletionDate|PersonId|CommentId
2012-12-23T01:15:42.936+00:00|19791209300541|1168231463112
2012-12-23T02:25:39.788+00:00|21990232556617|1168231161495
2012-12-23T02:35:36.861+00:00|24189255811415|1168231392661
2012-12-23T02:37:38.535+00:00|24189255812167|1168231475681
2012-12-23T02:48:18.994+00:00|17592186045996|1168231300375
2012-12-23T03:39:09.424+00:00|26388279067881|1168231474006
2012-12-23T04:02:17.047+00:00|6597069767816|1168231474004
2012-12-23T04:16:51.785+00:00|28587302322180|1168231383337
2012-12-23T07:01:35.307+00:00|26388279067748|1168231264165
2012-12-23T07:21:51.606+00:00|35184372089270|1168231262833
2012-12-23T07:33:05.101+00:00|32985348834871|1168231380251
2012-12-23T07:58:20.138+00:00|24189255812167|1168231119007
2012-12-23T09:11:32.884+00:00|6597069766769|1168231197321
2012-12-23T09:27:49.494+00:00|15393162789277|1168231295887
2012-12-23T13:37:57.015+00:00|15393162790112|1168231470987
2012-12-23T14:01:42.284+00:00|35184372090363|1168231295887
2012-12-23T16:50:40.094+00:00|17592186045996|1168231298592
2012-12-23T19:00:33.337+00:00|32985348833746|1168231292606
2012-12-23T19:11:23.574+00:00|35184372090363|1168231262429
2012-12-23T19:41:38.099+00:00|455|1168231161274
2012-12-23T21:25:13.758+00:00|8796093023614|1168231460514
2012-12-23T22:22:33.735+00:00|28587302322805|1168231469116
2012-12-23T22:33:00.631+00:00|15393162788962|1168231264165
2012-12-23T23:34:02.417+00:00|24189255811622|1168231291790
