creationDate|PersonId|PostId
2012-12-30T02:19:36.654+00:00|35184372088856|1168231108123
2012-12-30T02:25:18.996+00:00|26388279066668|1168231108122
2012-12-30T05:54:13.517+00:00|10995116277782|1168231108124
2012-12-30T06:48:39.197+00:00|24189255811081|1168231108124
2012-12-30T09:44:40.209+00:00|26388279066655|1168231108123
2012-12-30T09:58:32.650+00:00|13194139533355|1168231108612
2012-12-30T12:33:56.371+00:00|26388279066658|1168231106251
2012-12-30T13:15:36.431+00:00|10995116277782|1168231108123
2012-12-30T14:08:36.090+00:00|24189255811081|1168231108122
2012-12-30T19:22:35.694+00:00|26388279066655|1168231108122
2012-12-30T21:38:38.851+00:00|24189255811081|1168231108123
2012-12-30T22:24:12.423+00:00|35184372088856|1168231108124
