deletionDate|id
2012-12-11T00:19:04.528+00:00|1168231251786
2012-12-11T00:41:02.060+00:00|1168231326688
2012-12-11T00:57:16.593+00:00|1168231122492
2012-12-11T01:06:23.982+00:00|1168231320299
2012-12-11T03:03:19.689+00:00|1168231129824
2012-12-11T03:14:33.760+00:00|1168231187608
2012-12-11T03:50:25.463+00:00|1168231294002
2012-12-11T04:20:42.741+00:00|1168231189502
2012-12-11T05:24:08.605+00:00|1168231490781
2012-12-11T07:45:36.329+00:00|1168231205953
2012-12-11T08:17:14.163+00:00|1168231326573
2012-12-11T09:55:17.234+00:00|1168231420322
2012-12-11T10:35:21.803+00:00|1168231419095
2012-12-11T12:00:08.398+00:00|1168231463963
2012-12-11T12:04:44.254+00:00|1168231300797
2012-12-11T13:07:29.577+00:00|1168231293927
2012-12-11T13:13:02.871+00:00|1168231302212
2012-12-11T14:13:48.405+00:00|1168231308339
2012-12-11T15:18:55.587+00:00|1168231493646
2012-12-11T16:33:38.291+00:00|1168231220575
2012-12-11T16:52:40.404+00:00|1168231487242
2012-12-11T17:37:08.064+00:00|1168231377025
2012-12-11T17:50:53.619+00:00|1168231415147
2012-12-11T19:09:09.442+00:00|1168231323270
2012-12-11T19:11:40.460+00:00|1168231502852
2012-12-11T22:28:12.403+00:00|1168231160563
2012-12-11T23:32:28.659+00:00|1168231263003
