creationDate|ForumId|TagId
2012-12-28T01:00:53.227+00:00|1168231120936|159
2012-12-28T02:38:31.653+00:00|1168231110032|7514
2012-12-28T05:33:38.720+00:00|1168231109478|1987
2012-12-28T08:16:09.202+00:00|1168231119196|2049
2012-12-28T08:21:35.145+00:00|1168231106207|3
2012-12-28T08:38:23.389+00:00|1168231119814|6962
2012-12-28T09:14:19.143+00:00|1168231118223|1984
2012-12-28T10:50:21.159+00:00|1168231117016|1187
2012-12-28T12:28:40.357+00:00|1168231114232|470
2012-12-28T14:35:51.113+00:00|1168231119990|2837
2012-12-28T15:00:51.165+00:00|1168231107853|2112
2012-12-28T15:45:21.201+00:00|1168231105900|578
2012-12-28T16:12:44.542+00:00|1168231116028|1410
2012-12-28T18:22:51.284+00:00|1168231120366|138
2012-12-28T19:58:49.952+00:00|1168231121302|1936
2012-12-28T19:58:49.952+00:00|1168231121302|1940
2012-12-28T19:58:49.952+00:00|1168231121302|2992
2012-12-28T19:58:49.952+00:00|1168231121302|3049
2012-12-28T19:58:49.952+00:00|1168231121302|6456
2012-12-28T20:01:22.263+00:00|1168231113381|273
2012-12-28T20:31:31.587+00:00|1168231119341|0
2012-12-28T20:41:26.703+00:00|1168231121137|1671
2012-12-28T20:45:26.751+00:00|1168231115380|261
2012-12-28T21:03:59.009+00:00|1168231120608|3082
2012-12-28T21:09:56.729+00:00|1168231120562|2892
2012-12-28T21:52:26.236+00:00|1168231108123|802
2012-12-28T22:48:25.732+00:00|1168231110259|458
2012-12-28T23:43:09.727+00:00|1168231115326|567
