creationDate|ForumId|PersonId
2012-12-15T00:04:59.214+00:00|687194780731|37383395344977
2012-12-15T00:04:59.214+00:00|1168231121236|21990232556251
2012-12-15T00:11:33.534+00:00|1168231120829|24189255811441
2012-12-15T00:22:14.691+00:00|137438957886|28587302323003
2012-12-15T00:22:14.691+00:00|893353213128|4398046512103
2012-12-15T00:29:20.939+00:00|111|26388279067210
2012-12-15T00:29:20.939+00:00|824633735771|66
2012-12-15T00:48:25.923+00:00|893353213299|37383395344394
2012-12-15T00:48:25.923+00:00|1168231121193|28587302323557
2012-12-15T00:55:41.422+00:00|1168231121285|17592186045211
2012-12-15T00:57:24.621+00:00|481036347516|30786325578070
2012-12-15T00:57:24.621+00:00|962072690163|15393162789023
2012-12-15T00:57:32.328+00:00|893353213180|10995116279093
2012-12-15T00:59:56.426+00:00|824633735771|37383395345764
2012-12-15T00:59:56.426+00:00|1168231121305|26388279067210
2012-12-15T01:18:45.054+00:00|755914247363|37383395345222
2012-12-15T01:30:24.173+00:00|1168231121235|10995116278447
2012-12-15T01:38:35.108+00:00|1168231110078|1204
2012-12-15T01:38:35.108+00:00|1168231110078|24189255811433
2012-12-15T01:44:53.180+00:00|524|21990232556205
2012-12-15T01:44:53.180+00:00|687194780651|690
2012-12-15T02:08:09.455+00:00|343597392168|37383395345572
2012-12-15T02:08:09.455+00:00|1168231121289|10995116278390
2012-12-15T02:18:28.817+00:00|343597392495|15393162789727
2012-12-15T02:18:28.817+00:00|481036347978|10995116278753
2012-12-15T02:23:02.528+00:00|1168231118335|394
2012-12-15T02:23:02.528+00:00|1168231118335|705
2012-12-15T02:23:02.528+00:00|1168231118335|1270
2012-12-15T02:23:02.528+00:00|1168231118335|2199023256479
2012-12-15T02:23:02.528+00:00|1168231118335|2199023256599
2012-12-15T02:23:02.528+00:00|1168231118335|4398046511602
2012-12-15T02:23:02.528+00:00|1168231118335|4398046512447
2012-12-15T02:23:02.528+00:00|1168231118335|4398046512479
2012-12-15T02:23:02.528+00:00|1168231118335|6597069766697
