deletionDate|id
2012-12-30T00:00:15.088+00:00|1168231457663
2012-12-30T00:18:25.085+00:00|1168231187330
2012-12-30T01:04:07.306+00:00|1168231508244
2012-12-30T01:11:27.263+00:00|1168231236327
2012-12-30T02:36:25.492+00:00|1168231405589
2012-12-30T03:11:07.769+00:00|1168231472370
2012-12-30T03:39:18.283+00:00|1168231300945
2012-12-30T03:46:54.014+00:00|1168231275639
2012-12-30T03:52:19.027+00:00|1168231320121
2012-12-30T04:09:33.793+00:00|1168231236099
2012-12-30T04:18:53.660+00:00|1168231497238
2012-12-30T04:23:41.144+00:00|1168231468650
2012-12-30T05:52:43.311+00:00|1168231499233
2012-12-30T06:03:47.005+00:00|1168231301054
2012-12-30T06:13:00.611+00:00|1168231482858
2012-12-30T06:29:31.310+00:00|1168231371388
2012-12-30T07:32:32.750+00:00|1168231439776
2012-12-30T07:37:41.405+00:00|1168231140109
2012-12-30T08:43:55.332+00:00|1168231126143
2012-12-30T08:52:03.292+00:00|1168231338182
2012-12-30T08:56:11.736+00:00|1168231266240
2012-12-30T09:15:39.501+00:00|1168231312013
2012-12-30T09:17:46.604+00:00|1168231322394
2012-12-30T10:41:33.955+00:00|1168231111708
2012-12-30T10:43:36.567+00:00|1168231114850
2012-12-30T11:28:49.475+00:00|1168231472047
2012-12-30T12:04:12.718+00:00|1168231453640
2012-12-30T12:36:43.021+00:00|1168231380348
2012-12-30T12:51:05.335+00:00|1168231306363
2012-12-30T13:46:56.220+00:00|1168231266419
2012-12-30T15:05:22.370+00:00|1168231213419
2012-12-30T15:14:19.181+00:00|1168231111788
2012-12-30T15:14:48.153+00:00|1168231172226
2012-12-30T15:37:19.989+00:00|1168231508908
2012-12-30T15:41:14.755+00:00|1168231350198
2012-12-30T15:54:18.727+00:00|1168231117999
2012-12-30T17:05:51.735+00:00|1168231371549
2012-12-30T17:54:25.189+00:00|1168231292524
2012-12-30T18:50:17.731+00:00|1168231290602
2012-12-30T19:09:41.858+00:00|1168231508832
2012-12-30T19:50:26.020+00:00|1168231472007
2012-12-30T20:10:21.731+00:00|1168231111247
2012-12-30T20:33:09.951+00:00|1168231111861
2012-12-30T21:28:05.471+00:00|1168231311892
2012-12-30T21:35:24.742+00:00|1168231404600
2012-12-30T21:41:47.175+00:00|1168231464481
2012-12-30T21:52:27.565+00:00|1168231295914
2012-12-30T23:25:14.516+00:00|1168231245808
2012-12-30T23:27:31.531+00:00|1168231339645
2012-12-30T23:41:10.776+00:00|1168231432031
2012-12-30T23:57:38.994+00:00|1168231372914
