creationDate|PersonId|PostId
2012-12-19T00:21:25.614+00:00|10995116278727|1168231314161
2012-12-19T00:32:16.615+00:00|1230|1168231498521
2012-12-19T00:42:08.876+00:00|13194139534219|1168231298439
2012-12-19T00:42:15.960+00:00|10995116279272|1168231482531
2012-12-19T00:57:56.888+00:00|26388279067663|1168231432607
2012-12-19T01:09:02.752+00:00|13194139533966|1168231482531
2012-12-19T01:12:27.253+00:00|19791209300812|1168231314161
2012-12-19T01:23:53.069+00:00|37383395345191|1168231203060
2012-12-19T01:28:05.047+00:00|2199023256978|1168231493498
2012-12-19T01:33:01.116+00:00|4398046512103|1168231421458
2012-12-19T01:33:46.212+00:00|15393162789023|1168231507574
2012-12-19T01:46:34.940+00:00|19791209301568|1168231122182
2012-12-19T01:48:09.037+00:00|17592186045284|1168231189861
2012-12-19T01:51:15.795+00:00|8796093023782|1168231314161
2012-12-19T01:54:36.646+00:00|8796093023895|1168231464825
2012-12-19T02:14:01.503+00:00|15393162789178|1168231122182
2012-12-19T02:22:24.813+00:00|35184372089100|1168231171128
2012-12-19T02:29:27.354+00:00|26388279068209|1168231507574
2012-12-19T02:29:51.358+00:00|28587302323330|1168231314161
2012-12-19T02:33:58.663+00:00|4398046512162|1168231298439
2012-12-19T02:36:34.432+00:00|13194139534223|1168231189861
2012-12-19T02:39:05.303+00:00|13194139534592|1168231298439
2012-12-19T02:41:35.147+00:00|19791209301580|1168231122182
2012-12-19T02:48:30.699+00:00|24189255812596|1168231196372
2012-12-19T02:48:54.534+00:00|10995116278447|1168231361946
2012-12-19T02:58:51.678+00:00|24189255811210|1168231399534
2012-12-19T03:04:21.183+00:00|6597069767700|1168231314161
2012-12-19T03:07:09.185+00:00|17592186045364|1168231314161
2012-12-19T03:19:52.600+00:00|21990232555921|1168231298439
2012-12-19T03:21:43.290+00:00|35184372090529|1168231493498
2012-12-19T03:33:04.038+00:00|15393162790224|1168231189861
2012-12-19T03:41:29.178+00:00|13194139534658|1168231122182
