deletionDate|PersonId|CommentId
2012-12-08T00:14:28.609+00:00|30786325579250|1168231371140
2012-12-08T00:15:20.579+00:00|21990232555642|1168231262852
2012-12-08T03:04:13.022+00:00|28587302322307|1168231343176
2012-12-08T05:59:51.204+00:00|21990232556230|1168231470329
2012-12-08T06:48:26.367+00:00|30786325579189|1168231385928
2012-12-08T09:54:39.253+00:00|26388279068153|1168231321296
2012-12-08T10:23:23.130+00:00|2199023257001|1168231183007
2012-12-08T11:20:38.302+00:00|15393162789325|1168231289867
2012-12-08T12:00:17.432+00:00|17592186044477|1168231362806
2012-12-08T14:03:16.053+00:00|4398046512291|1168231504993
2012-12-08T16:11:29.979+00:00|13194139533620|1168231173613
2012-12-08T17:37:54.803+00:00|26388279067382|1168231263274
2012-12-08T17:53:46.806+00:00|13194139533753|1168231380047
2012-12-08T18:04:17.337+00:00|28587302322698|1168231467386
