creationDate|PostId|TagId
2012-12-30T00:30:23.505+00:00|1168231434967|2918
2012-12-30T00:46:42.849+00:00|1168231300961|1489
2012-12-30T00:49:14.508+00:00|1168231185988|973
2012-12-30T00:52:41.054+00:00|1168231426322|94
2012-12-30T00:52:41.054+00:00|1168231426322|5063
2012-12-30T01:15:03.086+00:00|1168231405585|206
2012-12-30T01:15:03.086+00:00|1168231405585|1024
2012-12-30T01:15:03.086+00:00|1168231405585|2798
2012-12-30T01:15:03.086+00:00|1168231405585|3053
2012-12-30T01:15:03.086+00:00|1168231405585|7547
2012-12-30T01:15:03.086+00:00|1168231405585|14184
2012-12-30T01:15:49.053+00:00|1168231111744|2951
2012-12-30T01:42:40.172+00:00|1168231505570|159
2012-12-30T01:44:54.279+00:00|1168231122171|1153
2012-12-30T01:53:38.482+00:00|1168231292166|2821
2012-12-30T02:10:23.435+00:00|1168231206305|6
2012-12-30T02:10:23.435+00:00|1168231206305|1174
2012-12-30T02:10:23.435+00:00|1168231206305|2095
2012-12-30T02:10:23.435+00:00|1168231206305|11379
2012-12-30T02:19:23.022+00:00|1168231454503|2107
2012-12-30T02:22:42.249+00:00|1168231380222|1406
2012-12-30T02:22:50.127+00:00|1168231353555|448
2012-12-30T02:22:50.127+00:00|1168231353555|2785
2012-12-30T02:22:50.127+00:00|1168231353555|2805
2012-12-30T02:22:50.127+00:00|1168231353555|7509
2012-12-30T02:23:33.775+00:00|1168231179720|9177
2012-12-30T02:27:09.632+00:00|1168231488057|275
2012-12-30T02:53:26.359+00:00|1168231204713|1984
2012-12-30T03:11:53.991+00:00|1168231508905|775
2012-12-30T03:13:53.874+00:00|1168231291485|7594
2012-12-30T03:20:30.959+00:00|1168231203491|9144
2012-12-30T03:28:10.750+00:00|1168231176762|9896
2012-12-30T03:38:49.849+00:00|1168231300943|1489
2012-12-30T03:47:26.803+00:00|1168231122790|1153
2012-12-30T03:54:43.861+00:00|1168231172669|1953
2012-12-30T04:07:11.705+00:00|1168231312031|1733
2012-12-30T04:09:20.664+00:00|1168231454109|2107
2012-12-30T04:10:13.165+00:00|1168231380120|5196
2012-12-30T04:18:11.079+00:00|1168231346178|3045
2012-12-30T04:31:41.630+00:00|1168231188825|295
2012-12-30T04:46:09.159+00:00|1168231299090|147
2012-12-30T05:02:53.069+00:00|1168231349981|282
2012-12-30T05:06:25.148+00:00|1168231241987|572
2012-12-30T05:06:25.148+00:00|1168231241987|3056
2012-12-30T05:16:21.331+00:00|1168231322101|2888
2012-12-30T05:16:53.767+00:00|1168231128175|805
2012-12-30T05:18:46.067+00:00|1168231380342|2975
2012-12-30T05:29:47.389+00:00|1168231481371|6733
2012-12-30T05:30:00.073+00:00|1168231176761|9896
2012-12-30T05:51:04.895+00:00|1168231493891|4845
2012-12-30T05:59:50.796+00:00|1168231323382|1206
2012-12-30T06:07:25.356+00:00|1168231261834|790
2012-12-30T06:15:22.616+00:00|1168231454527|2096
2012-12-30T06:19:57.533+00:00|1168231374856|1121
2012-12-30T06:23:05.209+00:00|1168231371382|1415
2012-12-30T06:27:05.516+00:00|1168231493329|2072
2012-12-30T06:34:28.538+00:00|1168231262328|790
2012-12-30T06:36:42.735+00:00|1168231291254|7594
2012-12-30T06:43:33.276+00:00|1168231302300|1489
2012-12-30T06:49:43.447+00:00|1168231338165|273
2012-12-30T07:19:23.461+00:00|1168231176781|284
2012-12-30T07:21:42.787+00:00|1168231508931|775
2012-12-30T07:39:53.535+00:00|1168231251731|1545
2012-12-30T07:44:52.673+00:00|1168231349975|282
2012-12-30T07:46:36.522+00:00|1168231504844|3010
2012-12-30T07:47:16.981+00:00|1168231262270|790
2012-12-30T07:50:18.976+00:00|1168231176633|9896
2012-12-30T08:08:48.034+00:00|1168231183779|3018
2012-12-30T08:19:57.357+00:00|1168231350190|282
2012-12-30T08:43:38.764+00:00|1168231312896|1733
2012-12-30T08:53:42.422+00:00|1168231458209|2
2012-12-30T09:01:42.424+00:00|1168231508887|11687
2012-12-30T09:11:06.240+00:00|1168231371629|1415
2012-12-30T09:13:08.497+00:00|1168231463175|1581
2012-12-30T09:23:33.716+00:00|1168231311889|1733
2012-12-30T09:25:55.330+00:00|1168231121020|1615
2012-12-30T10:03:18.037+00:00|1168231263174|790
2012-12-30T10:09:28.895+00:00|1168231262320|790
2012-12-30T10:12:38.739+00:00|1168231293047|2821
2012-12-30T10:15:47.946+00:00|1168231172929|1953
2012-12-30T10:38:33.369+00:00|1168231290292|7594
2012-12-30T10:40:34.282+00:00|1168231261223|790
2012-12-30T10:55:08.089+00:00|1168231454323|2107
2012-12-30T11:03:11.028+00:00|1168231481276|6733
2012-12-30T11:09:57.925+00:00|1168231322065|2888
2012-12-30T11:10:19.453+00:00|1168231300127|147
2012-12-30T11:21:54.460+00:00|1168231459478|132
2012-12-30T11:21:54.460+00:00|1168231459478|295
2012-12-30T11:23:02.599+00:00|1168231300123|147
2012-12-30T11:26:30.411+00:00|1168231111878|2951
2012-12-30T11:27:21.332+00:00|1168231472423|566
2012-12-30T11:37:59.562+00:00|1168231508876|11687
2012-12-30T11:47:12.988+00:00|1168231508210|2814
2012-12-30T11:49:30.511+00:00|1168231346902|3045
2012-12-30T11:58:59.767+00:00|1168231300124|147
2012-12-30T11:58:59.891+00:00|1168231178228|2785
2012-12-30T12:02:47.141+00:00|1168231113436|2113
2012-12-30T12:05:16.375+00:00|1168231484819|776
2012-12-30T12:24:35.862+00:00|1168231508976|781
2012-12-30T12:27:26.325+00:00|1168231347169|3045
2012-12-30T12:31:12.376+00:00|1168231370084|61
2012-12-30T12:34:58.561+00:00|1168231503580|784
2012-12-30T12:39:59.875+00:00|1168231397970|1547
2012-12-30T13:00:11.586+00:00|1168231111586|2951
2012-12-30T13:00:31.282+00:00|1168231333543|2781
2012-12-30T13:20:52.301+00:00|1168231261064|790
2012-12-30T13:39:07.386+00:00|1168231193306|1954
2012-12-30T13:41:57.721+00:00|1168231504858|3010
2012-12-30T13:42:55.718+00:00|1168231202923|1444
2012-12-30T13:45:48.741+00:00|1168231172217|1953
2012-12-30T13:53:37.890+00:00|1168231272844|292
2012-12-30T13:53:37.890+00:00|1168231272844|3071
2012-12-30T14:02:39.057+00:00|1168231486787|418
2012-12-30T14:09:12.224+00:00|1168231404596|3008
2012-12-30T14:26:39.213+00:00|1168231297732|147
2012-12-30T14:33:05.616+00:00|1168231179900|9177
2012-12-30T14:42:49.432+00:00|1168231292431|2821
