creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-19T09:16:19.066+00:00|1168231107704|photo1168231107704.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:20.066+00:00|1168231107705|photo1168231107705.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:21.066+00:00|1168231107706|photo1168231107706.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:22.066+00:00|1168231107707|photo1168231107707.jpg|200.0.172.69|Internet Explorer|||0|24189255811109|1168231104809|91
2012-12-19T09:16:23.066+00:00|1168231107708|photo1168231107708.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:24.066+00:00|1168231107709|photo1168231107709.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:25.066+00:00|1168231107710|photo1168231107710.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:26.066+00:00|1168231107711|photo1168231107711.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:27.066+00:00|1168231107712|photo1168231107712.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:28.066+00:00|1168231107713|photo1168231107713.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:29.066+00:00|1168231107714|photo1168231107714.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
2012-12-19T09:16:30.066+00:00|1168231107715|photo1168231107715.jpg|27.112.88.106|Internet Explorer|||0|24189255811109|1168231104809|1
