creationDate|PersonId|CommentId
2012-12-28T00:00:22.372+00:00|35184372090106|1168231324365
2012-12-28T00:00:57.138+00:00|15393162790123|1168231505553
2012-12-28T00:02:09.340+00:00|8796093022967|1168231491141
2012-12-28T00:02:27.431+00:00|35184372089511|1168231111397
2012-12-28T00:04:49.999+00:00|26388279068245|1168231292603
2012-12-28T00:06:28.872+00:00|4398046512336|1168231453385
2012-12-28T00:06:46.916+00:00|2199023255994|1168231495097
2012-12-28T00:07:38.003+00:00|17592186045993|1168231173715
2012-12-28T00:08:15.306+00:00|37383395345948|1168231453373
2012-12-28T00:08:22.668+00:00|24189255812685|1168231394937
2012-12-28T00:08:56.041+00:00|26388279067748|1168231454489
2012-12-28T00:09:52.217+00:00|4398046512175|1168231329317
2012-12-28T00:10:33.954+00:00|21990232556367|1168231454933
2012-12-28T00:11:28.480+00:00|30786325578726|1168231454933
2012-12-28T00:14:48.721+00:00|2199023256608|1168231186260
2012-12-28T00:14:58.134+00:00|10995116279182|1168231264165
2012-12-28T00:16:53.735+00:00|28587302323537|1168231204049
2012-12-28T00:17:23.415+00:00|19791209300415|1168231443968
2012-12-28T00:17:29.801+00:00|37383395344931|1168231127427
2012-12-28T00:17:49.483+00:00|30786325579035|1168231174425
2012-12-28T00:18:35.806+00:00|13194139533901|1168231186137
2012-12-28T00:18:58.406+00:00|21990232556064|1168231488172
2012-12-28T00:19:34.251+00:00|32985348833576|1168231303954
2012-12-28T00:21:10.386+00:00|15393162789544|1168231246146
2012-12-28T00:23:05.429+00:00|10995116279272|1168231174425
2012-12-28T00:23:54.990+00:00|1467|1168231348378
2012-12-28T00:24:53.699+00:00|448|1168231127232
2012-12-28T00:25:11.791+00:00|6597069767597|1168231500910
2012-12-28T00:27:14.274+00:00|21990232557074|1168231495274
2012-12-28T00:28:41.044+00:00|17592186045577|1168231495274
2012-12-28T00:31:22.000+00:00|21990232555811|1168231173254
2012-12-28T00:32:25.239+00:00|8796093022996|1168231505553
2012-12-28T00:33:33.025+00:00|8796093022945|1168231188951
2012-12-28T00:35:23.979+00:00|21990232556240|1168231246146
2012-12-28T00:37:06.529+00:00|30786325578073|1168231342532
2012-12-28T00:37:15.093+00:00|448|1168231472416
2012-12-28T00:37:19.266+00:00|19791209300172|1168231507072
2012-12-28T00:39:57.947+00:00|13194139534460|1168231262773
2012-12-28T00:40:19.573+00:00|21990232555639|1168231380635
2012-12-28T00:42:01.744+00:00|13194139534936|1168231470987
2012-12-28T00:42:17.680+00:00|19791209301511|1168231346826
2012-12-28T00:42:28.354+00:00|19791209301603|1168231348026
2012-12-28T00:45:17.920+00:00|10995116278066|1168231127427
2012-12-28T00:45:21.847+00:00|4398046512195|1168231303954
2012-12-28T00:45:25.334+00:00|2199023256302|1168231172291
2012-12-28T00:45:49.417+00:00|448|1168231309756
2012-12-28T00:46:04.594+00:00|8796093023290|1168231329317
2012-12-28T00:46:40.119+00:00|28587302323051|1168231174425
2012-12-28T00:47:12.515+00:00|24189255812554|1168231246146
2012-12-28T00:47:53.633+00:00|17592186045913|1168231462064
2012-12-28T00:48:19.483+00:00|19791209301084|1168231329317
2012-12-28T00:50:30.707+00:00|37383395344751|1168231174425
2012-12-28T00:50:56.342+00:00|8796093022996|1168231312608
2012-12-28T00:51:01.088+00:00|24189255811622|1168231333887
2012-12-28T00:52:33.231+00:00|15393162790062|1168231471461
2012-12-28T00:55:22.458+00:00|2199023256083|1168231153343
2012-12-28T00:55:55.159+00:00|10995116277761|1168231301453
2012-12-28T00:56:56.810+00:00|21990232557184|1168231336232
2012-12-28T00:57:02.427+00:00|15393162788962|1168231263504
2012-12-28T00:57:07.966+00:00|13194139534926|1168231470987
2012-12-28T00:57:31.240+00:00|8796093022823|1168231491141
2012-12-28T00:57:41.956+00:00|15393162789081|1168231456170
2012-12-28T01:00:13.136+00:00|21990232556610|1168231143964
2012-12-28T01:05:37.276+00:00|21990232556183|1168231500447
2012-12-28T01:05:49.511+00:00|37383395345920|1168231387789
2012-12-28T01:05:53.824+00:00|37383395345512|1168231293357
