creationDate|Person1Id|Person2Id
2012-12-23T00:01:37.951+00:00|19791209300224|37383395345473
2012-12-23T00:11:08.287+00:00|10995116278132|35184372089378
2012-12-23T00:20:47.204+00:00|6597069767996|35184372090040
2012-12-23T00:25:40.038+00:00|19791209300926|37383395345203
2012-12-23T00:27:27.313+00:00|15393162789541|21990232556531
2012-12-23T00:27:55.689+00:00|19791209301531|37383395344993
2012-12-23T00:30:48.139+00:00|1582|32985348833492
2012-12-23T00:32:08.695+00:00|32985348834254|35184372088856
2012-12-23T00:34:14.610+00:00|1009|30786325577918
2012-12-23T01:30:41.909+00:00|10995116278912|35184372089798
2012-12-23T02:00:09.839+00:00|8796093023077|15393162789990
2012-12-23T02:15:34.424+00:00|8796093023282|30786325578612
2012-12-23T02:17:44.529+00:00|24189255811413|24189255812037
2012-12-23T02:26:43.758+00:00|2199023256657|37383395344993
2012-12-23T02:27:42.715+00:00|13194139533919|37383395344787
2012-12-23T02:34:38.148+00:00|2199023256503|32985348834826
2012-12-23T02:39:54.802+00:00|17592186045071|37383395344590
2012-12-23T03:09:39.344+00:00|24189255811433|37383395346064
2012-12-23T04:22:27.573+00:00|6597069767811|32985348834006
2012-12-23T04:55:58.252+00:00|13194139533931|21990232556711
2012-12-23T05:15:08.470+00:00|17592186045748|21990232556858
2012-12-23T05:48:01.430+00:00|30786325579197|37383395345473
2012-12-23T05:51:21.363+00:00|28587302322180|37383395344977
2012-12-23T05:51:54.763+00:00|28587302322311|37383395344993
2012-12-23T05:56:36.365+00:00|32985348834010|37383395345473
2012-12-23T06:16:36.552+00:00|24189255812167|37383395344545
2012-12-23T06:17:58.114+00:00|35184372090060|37383395344412
2012-12-23T06:19:38.440+00:00|28587302323099|35184372089100
2012-12-23T06:32:14.161+00:00|17592186044798|28587302322562
2012-12-23T06:47:23.238+00:00|2199023256083|37383395346041
2012-12-23T06:51:11.840+00:00|19791209301531|32985348834548
2012-12-23T07:05:20.179+00:00|1555|13194139534663
2012-12-23T07:25:39.638+00:00|15393162790474|35184372089942
2012-12-23T07:40:00.591+00:00|10995116277851|37383395346069
2012-12-23T07:42:55.284+00:00|19791209300156|35184372089100
2012-12-23T07:49:52.672+00:00|2199023255573|37383395345707
2012-12-23T07:51:07.299+00:00|2199023256904|26388279067332
2012-12-23T07:57:53.515+00:00|910|32985348834871
2012-12-23T08:10:39.104+00:00|1009|28587302322767
2012-12-23T08:18:39.718+00:00|24189255811142|32985348833410
2012-12-23T08:21:38.202+00:00|6597069766793|32985348834826
2012-12-23T08:54:42.630+00:00|859|32985348833584
2012-12-23T09:46:57.367+00:00|859|35184372090502
2012-12-23T09:47:49.924+00:00|4398046511577|21990232556059
2012-12-23T09:59:57.261+00:00|32985348833861|37383395344977
2012-12-23T10:50:42.855+00:00|15393162789420|35184372089265
2012-12-23T11:07:52.104+00:00|13194139534792|19791209301104
2012-12-23T11:21:08.912+00:00|10995116279452|30786325577918
2012-12-23T11:34:31.919+00:00|8796093022260|15393162789912
2012-12-23T11:58:04.905+00:00|555|37383395345473
2012-12-23T12:05:48.356+00:00|17592186045817|37383395344977
2012-12-23T12:32:12.172+00:00|19791209300150|24189255812726
2012-12-23T12:39:46.054+00:00|13194139534942|37383395346020
2012-12-23T12:42:45.997+00:00|10995116278996|37383395346041
2012-12-23T12:57:44.068+00:00|17592186045071|37383395345203
2012-12-23T13:13:07.924+00:00|28587302322713|28587302323163
2012-12-23T13:14:25.099+00:00|6597069767597|32985348834254
2012-12-23T13:16:40.080+00:00|19791209301454|28587302322311
2012-12-23T13:20:56.724+00:00|6597069768129|37383395344787
2012-12-23T13:25:35.478+00:00|13194139533743|35184372089719
2012-12-23T13:48:10.507+00:00|2199023255737|37383395344977
2012-12-23T13:49:30.238+00:00|1403|15393162790214
2012-12-23T13:53:19.197+00:00|10995116279024|37383395344545
2012-12-23T13:58:22.393+00:00|28587302323557|37383395345336
2012-12-23T14:42:50.084+00:00|21990232556083|37383395345707
2012-12-23T14:45:34.987+00:00|35184372089270|35184372089798
2012-12-23T14:47:22.437+00:00|17592186044566|37383395345414
2012-12-23T15:00:13.647+00:00|35184372089362|37383395345729
2012-12-23T15:02:44.842+00:00|30786325579172|35184372089265
2012-12-23T15:03:45.294+00:00|24189255812623|37383395344993
2012-12-23T15:14:09.058+00:00|13194139533727|30786325579250
2012-12-23T15:26:06.268+00:00|17592186045707|32985348834955
2012-12-23T15:49:06.187+00:00|2199023255851|19791209301104
2012-12-23T15:56:25.044+00:00|10995116278996|37383395345239
2012-12-23T16:27:37.092+00:00|24189255812167|32985348833610
2012-12-23T17:02:30.431+00:00|32985348833673|37383395345948
2012-12-23T17:04:17.976+00:00|21990232557019|28587302323330
2012-12-23T17:11:10.027+00:00|30786325578829|37383395344545
2012-12-23T17:32:23.176+00:00|10995116278066|26388279067104
2012-12-23T17:50:01.290+00:00|26388279067353|37383395346041
2012-12-23T17:56:03.014+00:00|30786325578931|37383395345572
2012-12-23T18:10:43.251+00:00|15393162789587|26388279068209
2012-12-23T18:13:11.827+00:00|10995116278727|15393162789420
2012-12-23T18:13:48.468+00:00|21990232556183|37383395344943
2012-12-23T18:22:02.837+00:00|1286|37383395345078
2012-12-23T18:44:53.769+00:00|2199023255994|28587302322227
2012-12-23T19:33:05.083+00:00|6597069766769|17592186045813
2012-12-23T20:02:41.102+00:00|8796093023892|37383395345920
2012-12-23T20:02:41.102+00:00|13194139534663|37383395345920
2012-12-23T20:04:20.602+00:00|21990232556083|37383395345473
2012-12-23T20:40:52.316+00:00|15393162789684|37383395345414
2012-12-23T21:04:21.112+00:00|30786325578736|32985348833938
2012-12-23T21:12:16.154+00:00|4398046512405|37383395345709
2012-12-23T21:16:42.794+00:00|21990232556019|35184372089722
2012-12-23T21:52:06.071+00:00|1180|28587302322293
2012-12-23T21:53:13.171+00:00|6597069768129|24189255812099
2012-12-23T22:25:19.206+00:00|4398046512008|35184372090529
2012-12-23T22:30:18.230+00:00|35184372090502|37383395345363
2012-12-23T22:31:04.743+00:00|10995116278400|35184372090311
2012-12-23T22:39:20.040+00:00|19791209300156|37383395344977
2012-12-23T22:43:32.206+00:00|17592186044609|35184372088856
2012-12-23T22:51:49.019+00:00|30786325578526|37383395345141
2012-12-23T22:57:49.914+00:00|35184372088985|37383395345764
2012-12-23T23:06:24.972+00:00|21990232556666|35184372089264
2012-12-23T23:06:56.374+00:00|21990232556617|30786325578726
2012-12-23T23:10:11.542+00:00|24189255811896|37383395345414
2012-12-23T23:14:24.826+00:00|30786325579172|37383395344977
2012-12-23T23:53:50.234+00:00|6597069767115|21990232556823
