creationDate|PersonId|CommentId
2012-12-20T02:49:51.657+00:00|13194139533352|1168231107612
2012-12-20T03:52:29.102+00:00|28587302322209|1168231107612
2012-12-20T06:23:52.563+00:00|26388279066641|1168231107612
2012-12-20T07:24:22.905+00:00|10995116277783|1168231107612
2012-12-20T08:25:28.414+00:00|30786325577731|1168231107497
2012-12-20T10:54:12.034+00:00|35184372088856|1168231107612
2012-12-20T11:51:56.901+00:00|28587302322196|1168231107612
2012-12-20T14:24:48.015+00:00|24189255811109|1168231107612
2012-12-20T17:55:09.505+00:00|30786325577731|1168231107612
2012-12-20T20:15:42.077+00:00|35184372088834|1168231107612
2012-12-20T20:30:41.767+00:00|30786325577740|1168231107497
2012-12-20T20:59:45.756+00:00|21990232555526|1168231107612
2012-12-20T21:37:49.643+00:00|2199023255594|1168231107497
