creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-15T00:00:15.830+00:00|1168231451245|41.220.148.102|Firefox|LOL|3|6597069768281|60||1168231451244
2012-12-15T00:01:20.177+00:00|1168231503047|46.17.230.107|Internet Explorer|good|4|35184372090311|3||1168231503039
2012-12-15T00:01:20.223+00:00|1168231469445|41.204.102.171|Safari|LOL|3|37383395344486|84||1168231469439
2012-12-15T00:01:35.009+00:00|1168231376974|27.98.227.91|Chrome|yes|3|30786325578527|1|1168231376971|
2012-12-15T00:02:40.146+00:00|1168231507611|148.240.49.231|Firefox|About Mohammad Reza Pahlavi, conflict with the traditionAbout I Never Loved a|78|15393162789253|53||1168231507603
2012-12-15T00:03:32.292+00:00|1168231356710|46.17.230.107|Internet Explorer|roflol|6|35184372090311|3|824633973026|
2012-12-15T00:03:37.674+00:00|1168231507607|200.0.171.147|Chrome|I see|5|28587302323487|91||1168231507603
2012-12-15T00:03:51.011+00:00|1168231434265|46.29.29.10|Internet Explorer|cool|4|24189255812167|50||1168231434255
2012-12-15T00:04:46.259+00:00|1168231167736|77.238.35.250|Internet Explorer|About Summer Night City, not included. However, it was included as a bonus|74|13194139534671|101||1168231167735
2012-12-15T00:05:01.031+00:00|1168231350180|204.79.160.6|Internet Explorer|yes|3|35184372089633|75||755914489762
2012-12-15T00:05:13.938+00:00|1168231507613|41.188.54.178|Internet Explorer|About Mohammad Reza Pahlavi, 53, clashes with IslAbout Morrissey,  from the|76|32985348833598|84||1168231507611
2012-12-15T00:06:02.321+00:00|1168231120862|46.255.201.35|Internet Explorer|About Plato, olars have doubtfully eAbout Mustafa Kemal Atatürk,  World War I. FollowingAb|90|30786325578931|77||1168231120860
2012-12-15T00:06:25.140+00:00|1168231502547|1.39.248.184|Internet Explorer|no way!|7|2199023257181|0||1168231502546
2012-12-15T00:07:55.965+00:00|1168231450833|1.186.69.247|Safari|About Donald Rumsfeld, etary of Defense froAbout Kingdom of Serbia, elled all|77|19791209300191|0|687195113680|
2012-12-15T00:08:00.735+00:00|1168231492995|213.55.116.113|Firefox|fine|4|24189255811719|76||1168231492990
