deletionDate|PersonId|CommentId
2012-12-11T00:01:58.507+00:00|21990232556235|1168231299371
2012-12-11T00:24:54.338+00:00|28587302323559|1168231469505
2012-12-11T03:19:13.262+00:00|17592186045577|1168231230317
2012-12-11T04:24:42.040+00:00|28587302323071|1168231220201
2012-12-11T05:47:47.069+00:00|10995116278390|1168231459267
2012-12-11T11:25:30.420+00:00|17592186044991|1168231491028
2012-12-11T12:35:55.208+00:00|42|1168231429126
2012-12-11T13:05:34.987+00:00|17592186045591|1168231133132
2012-12-11T13:31:16.167+00:00|21990232556763|1168231321296
2012-12-11T15:50:25.809+00:00|19791209300424|1168231173824
2012-12-11T18:27:26.835+00:00|28587302322767|1168231469505
2012-12-11T18:56:09.742+00:00|32985348833455|1168231469505
2012-12-11T20:38:58.197+00:00|13194139534936|1168231236734
