creationDate|PostId|TagId
2012-12-24T00:02:26.737+00:00|1168231328855|1766
2012-12-24T00:02:56.406+00:00|1168231196131|3001
2012-12-24T00:21:41.828+00:00|1168231321970|2888
2012-12-24T00:55:40.121+00:00|1168231505026|3010
2012-12-24T01:06:29.340+00:00|1168231472399|977
2012-12-24T01:06:34.036+00:00|1168231112298|2951
2012-12-24T01:06:52.038+00:00|1168231371519|1415
2012-12-24T02:14:58.582+00:00|1168231322907|2888
2012-12-24T02:15:12.427+00:00|1168231312943|3002
2012-12-24T02:31:25.761+00:00|1168231380332|2975
2012-12-24T02:32:13.088+00:00|1168231186251|973
2012-12-24T02:36:18.072+00:00|1168231128248|805
2012-12-24T02:37:06.947+00:00|1168231260568|138
2012-12-24T02:37:06.947+00:00|1168231260568|5118
2012-12-24T03:38:16.438+00:00|1168231482835|2798
2012-12-24T03:50:36.616+00:00|1168231188531|475
2012-12-24T03:53:31.339+00:00|1168231172280|1953
2012-12-24T04:18:01.111+00:00|1168231505082|3010
2012-12-24T04:21:31.289+00:00|1168231151131|59
2012-12-24T04:21:31.289+00:00|1168231151131|196
2012-12-24T04:21:31.289+00:00|1168231151131|472
2012-12-24T04:21:31.289+00:00|1168231151131|578
2012-12-24T04:21:31.289+00:00|1168231151131|3026
2012-12-24T04:36:02.779+00:00|1168231506173|1941
2012-12-24T05:35:44.582+00:00|1168231415095|2922
2012-12-24T05:36:23.717+00:00|1168231394952|1176
2012-12-24T05:41:36.899+00:00|1168231202869|1444
2012-12-24T06:00:02.483+00:00|1168231291646|7594
2012-12-24T06:00:23.431+00:00|1168231505559|159
2012-12-24T06:42:50.741+00:00|1168231408867|2824
2012-12-24T06:56:04.541+00:00|1168231487035|418
2012-12-24T07:05:13.554+00:00|1168231453980|2083
2012-12-24T07:07:59.886+00:00|1168231395414|1176
2012-12-24T07:36:21.043+00:00|1168231506051|778
2012-12-24T07:57:42.490+00:00|1168231298418|147
2012-12-24T08:00:04.602+00:00|1168231380766|13632
2012-12-24T08:19:29.651+00:00|1168231438258|11537
2012-12-24T08:33:31.317+00:00|1168231203062|1444
2012-12-24T08:53:13.796+00:00|1168231126243|5113
2012-12-24T09:04:29.100+00:00|1168231485816|2927
2012-12-24T09:07:17.873+00:00|1168231415463|2922
2012-12-24T09:10:37.145+00:00|1168231300051|147
2012-12-24T09:45:56.896+00:00|1168231474302|782
2012-12-24T09:57:35.243+00:00|1168231300084|147
2012-12-24T10:37:21.665+00:00|1168231187393|973
2012-12-24T10:40:29.540+00:00|1168231507863|775
2012-12-24T10:43:08.307+00:00|1168231177713|2785
2012-12-24T11:00:37.754+00:00|1168231483056|194
2012-12-24T11:37:01.656+00:00|1168231311235|1733
2012-12-24T12:25:20.603+00:00|1168231463157|1581
