creationDate|ForumId|TagId
2012-12-31T04:44:36.921+00:00|1168231109854|1747
2012-12-31T06:03:13.869+00:00|1168231121303|6456
2012-12-31T07:59:31.418+00:00|1168231114630|564
2012-12-31T09:38:21.617+00:00|1168231108589|1911
2012-12-31T10:57:44.800+00:00|1168231112707|3029
2012-12-31T11:18:10.278+00:00|1168231120811|1176
2012-12-31T11:28:59.727+00:00|1168231117930|1668
2012-12-31T11:31:22.175+00:00|1168231112530|2853
2012-12-31T12:02:19.950+00:00|1168231111402|7604
2012-12-31T13:51:24.149+00:00|1168231110590|1411
2012-12-31T14:52:20.624+00:00|1168231115311|1670
2012-12-31T14:52:26.498+00:00|1168231118695|1581
2012-12-31T15:17:12.951+00:00|1168231119622|2065
2012-12-31T15:25:24.954+00:00|1168231118032|9479
2012-12-31T16:13:03.563+00:00|1168231116189|6962
2012-12-31T17:29:44.928+00:00|1168231108538|2846
2012-12-31T17:38:32.997+00:00|1168231120607|2052
2012-12-31T17:52:32.037+00:00|1168231118358|595
2012-12-31T18:05:56.427+00:00|1168231113137|978
2012-12-31T20:27:44.987+00:00|1168231118833|1862
2012-12-31T20:54:39.125+00:00|1168231117436|6
2012-12-31T23:44:21.213+00:00|1168231109273|1193
