deletionDate|PersonId|CommentId
2012-12-26T00:35:59.920+00:00|30786325577990|1168231348378
2012-12-26T02:08:41.281+00:00|2199023256532|1168231309756
2012-12-26T02:40:44.833+00:00|24189255812617|1168231470987
2012-12-26T04:01:07.464+00:00|4398046511595|1168231273131
2012-12-26T06:10:54.798+00:00|4398046512008|1168231207319
2012-12-26T07:02:12.478+00:00|28587302322552|1168231500447
2012-12-26T07:32:51.524+00:00|8796093023613|1168231347594
2012-12-26T07:52:23.918+00:00|17592186045169|1168231348029
2012-12-26T08:35:59.888+00:00|2199023255686|1168231292603
2012-12-26T09:59:15.477+00:00|2199023256187|1168231348378
2012-12-26T10:07:40.950+00:00|13194139534792|1168231353139
2012-12-26T11:01:55.340+00:00|37383395345948|1168231280926
2012-12-26T11:47:23.187+00:00|2199023256981|1168231331459
2012-12-26T13:01:35.447+00:00|16|1168231126231
2012-12-26T14:04:39.685+00:00|28587302322307|1168231111000
2012-12-26T14:08:41.210+00:00|28587302322307|1168231218339
2012-12-26T16:24:02.519+00:00|13194139534659|1168231263592
2012-12-26T18:23:19.641+00:00|4398046512351|1168231500910
2012-12-26T19:53:41.414+00:00|24189255811142|1168231312608
2012-12-26T22:30:06.645+00:00|32985348833719|1168231348029
2012-12-26T22:32:33.341+00:00|28587302322307|1168231376822
2012-12-26T23:09:07.431+00:00|35184372090502|1168231332175
2012-12-26T23:09:28.501+00:00|30786325577809|1168231174425
2012-12-26T23:54:45.810+00:00|28587302322876|1168231170445
