creationDate|PersonId|CommentId
2012-12-19T00:00:22.232+00:00|4398046512770|1168231158837
2012-12-19T00:01:13.806+00:00|26388279067176|1168231187350
2012-12-19T00:03:51.264+00:00|21990232556238|1168231346011
2012-12-19T00:08:05.211+00:00|37383395345531|1168231189195
2012-12-19T00:08:11.796+00:00|30786325579172|1168231356808
2012-12-19T00:10:39.690+00:00|17592186045577|1168231443054
2012-12-19T00:10:47.609+00:00|35184372089719|1168231112167
2012-12-19T00:13:35.621+00:00|30786325579189|1168231237322
2012-12-19T00:14:19.798+00:00|35184372089100|1168231224049
2012-12-19T00:14:30.577+00:00|15393162790445|1168231289596
2012-12-19T00:22:48.956+00:00|28587302323130|1168231312395
2012-12-19T00:24:24.450+00:00|13194139533675|1168231286626
2012-12-19T00:24:41.659+00:00|10995116278314|1168231174228
2012-12-19T00:38:06.831+00:00|13194139534592|1168231137925
2012-12-19T00:39:02.020+00:00|21990232556083|1168231411747
2012-12-19T00:41:17.463+00:00|35184372090363|1168231186117
2012-12-19T00:41:20.483+00:00|28587302322848|1168231295643
2012-12-19T00:43:23.428+00:00|24189255812078|1168231286626
2012-12-19T00:43:38.510+00:00|8796093023143|1168231189366
2012-12-19T00:46:23.360+00:00|15393162789912|1168231135723
2012-12-19T00:47:54.495+00:00|32985348833673|1168231351804
2012-12-19T00:48:57.584+00:00|4398046512669|1168231443054
2012-12-19T00:51:24.880+00:00|32985348833781|1168231322272
2012-12-19T00:52:59.618+00:00|8796093022260|1168231300007
2012-12-19T00:54:39.072+00:00|19791209301084|1168231326660
2012-12-19T00:58:12.460+00:00|30786325578120|1168231401208
2012-12-19T00:58:33.297+00:00|30786325578297|1168231454230
2012-12-19T00:59:00.456+00:00|26388279067332|1168231217789
2012-12-19T01:00:41.922+00:00|2199023257005|1168231286626
2012-12-19T01:04:39.478+00:00|26388279067742|1168231189966
2012-12-19T01:06:33.770+00:00|24189255812741|1168231493446
2012-12-19T01:11:40.815+00:00|10995116278271|1168231237322
2012-12-19T01:13:58.872+00:00|32985348834257|1168231449517
2012-12-19T01:15:16.429+00:00|26388279067078|1168231136980
2012-12-19T01:17:07.844+00:00|37383395346069|1168231135966
2012-12-19T01:17:25.761+00:00|17592186044744|1168231136346
2012-12-19T01:18:31.967+00:00|15393162789322|1168231119007
2012-12-19T01:19:01.320+00:00|19791209300156|1168231136346
2012-12-19T01:20:27.269+00:00|37383395345711|1168231445050
2012-12-19T01:20:53.199+00:00|19791209300374|1168231299027
2012-12-19T01:23:40.660+00:00|2199023255978|1168231322272
2012-12-19T01:24:17.037+00:00|2199023256791|1168231173945
2012-12-19T01:25:16.116+00:00|19791209301104|1168231136500
2012-12-19T01:27:46.262+00:00|17592186045748|1168231383356
2012-12-19T01:28:32.167+00:00|30786325578867|1168231237322
2012-12-19T01:31:10.112+00:00|21990232557074|1168231286626
2012-12-19T01:31:38.484+00:00|6597069768352|1168231355624
2012-12-19T01:32:14.233+00:00|17592186045195|1168231428900
2012-12-19T01:34:09.861+00:00|26388279067210|1168231443703
2012-12-19T01:34:51.929+00:00|28587302322395|1168231346011
2012-12-19T01:36:42.632+00:00|32985348834257|1168231209686
2012-12-19T01:37:46.138+00:00|13194139533931|1168231428900
2012-12-19T01:38:23.202+00:00|35184372090046|1168231238302
2012-12-19T01:39:37.885+00:00|32985348833481|1168231326660
2012-12-19T01:40:18.701+00:00|15393162790481|1168231238302
2012-12-19T01:40:30.214+00:00|15393162789990|1168231338723
2012-12-19T01:46:25.895+00:00|15393162790071|1168231401208
2012-12-19T01:46:43.732+00:00|8796093023477|1168231411747
2012-12-19T01:46:53.694+00:00|35184372089332|1168231415184
2012-12-19T01:48:52.179+00:00|28587302323807|1168231322765
2012-12-19T01:50:40.778+00:00|21990232555781|1168231244586
2012-12-19T01:53:01.211+00:00|15393162788951|1168231189321
2012-12-19T01:53:55.684+00:00|10995116279024|1168231108100
2012-12-19T01:54:42.162+00:00|37383395345948|1168231161194
2012-12-19T01:56:42.820+00:00|37383395345709|1168231454230
2012-12-19T01:57:13.259+00:00|21990232556856|1168231135723
