creationDate|PersonId|TagId
2012-12-10T00:54:52.464+00:00|37383395345078|595
2012-12-10T00:54:52.464+00:00|37383395345078|1021
2012-12-10T00:54:52.464+00:00|37383395345078|1401
2012-12-10T00:54:52.464+00:00|37383395345078|1760
2012-12-10T00:54:52.464+00:00|37383395345078|2786
2012-12-10T00:54:52.464+00:00|37383395345078|2790
2012-12-10T00:54:52.464+00:00|37383395345078|2895
2012-12-10T00:54:52.464+00:00|37383395345078|4847
2012-12-10T00:54:52.464+00:00|37383395345078|7570
2012-12-10T00:54:52.464+00:00|37383395345078|12567
2012-12-10T01:42:58.106+00:00|37383395345336|256
2012-12-10T01:42:58.106+00:00|37383395345336|777
2012-12-10T05:04:40.873+00:00|37383395346026|145
2012-12-10T05:04:40.873+00:00|37383395346026|149
2012-12-10T05:04:40.873+00:00|37383395346026|277
2012-12-10T05:04:40.873+00:00|37383395346026|468
2012-12-10T05:04:40.873+00:00|37383395346026|561
2012-12-10T05:04:40.873+00:00|37383395346026|570
2012-12-10T05:04:40.873+00:00|37383395346026|583
2012-12-10T05:04:40.873+00:00|37383395346026|776
2012-12-10T05:04:40.873+00:00|37383395346026|780
2012-12-10T05:04:40.873+00:00|37383395346026|782
2012-12-10T05:04:40.873+00:00|37383395346026|1030
2012-12-10T05:04:40.873+00:00|37383395346026|1175
2012-12-10T05:04:40.873+00:00|37383395346026|1450
2012-12-10T05:04:40.873+00:00|37383395346026|1505
2012-12-10T05:04:40.873+00:00|37383395346026|1675
2012-12-10T05:04:40.873+00:00|37383395346026|1682
2012-12-10T05:04:40.873+00:00|37383395346026|1749
2012-12-10T05:04:40.873+00:00|37383395346026|1952
2012-12-10T05:04:40.873+00:00|37383395346026|1989
2012-12-10T05:04:40.873+00:00|37383395346026|1997
2012-12-10T05:04:40.873+00:00|37383395346026|2008
2012-12-10T05:04:40.873+00:00|37383395346026|2019
2012-12-10T05:04:40.873+00:00|37383395346026|2022
2012-12-10T05:04:40.873+00:00|37383395346026|2068
2012-12-10T05:04:40.873+00:00|37383395346026|2091
2012-12-10T05:04:40.873+00:00|37383395346026|2779
2012-12-10T05:04:40.873+00:00|37383395346026|2783
2012-12-10T05:04:40.873+00:00|37383395346026|2784
2012-12-10T05:04:40.873+00:00|37383395346026|2811
2012-12-10T05:04:40.873+00:00|37383395346026|2827
2012-12-10T05:04:40.873+00:00|37383395346026|2840
2012-12-10T05:04:40.873+00:00|37383395346026|2845
2012-12-10T05:04:40.873+00:00|37383395346026|2870
2012-12-10T05:04:40.873+00:00|37383395346026|2883
2012-12-10T05:04:40.873+00:00|37383395346026|2889
2012-12-10T05:04:40.873+00:00|37383395346026|2916
2012-12-10T05:04:40.873+00:00|37383395346026|2927
2012-12-10T05:04:40.873+00:00|37383395346026|3019
2012-12-10T05:04:40.873+00:00|37383395346026|3022
2012-12-10T05:04:40.873+00:00|37383395346026|3040
2012-12-10T05:04:40.873+00:00|37383395346026|4843
2012-12-10T05:04:40.873+00:00|37383395346026|4849
2012-12-10T05:04:40.873+00:00|37383395346026|5802
2012-12-10T05:04:40.873+00:00|37383395346026|5911
2012-12-10T05:04:40.873+00:00|37383395346026|6368
2012-12-10T05:04:40.873+00:00|37383395346026|6397
2012-12-10T05:04:40.873+00:00|37383395346026|6740
2012-12-10T05:04:40.873+00:00|37383395346026|6980
2012-12-10T05:04:40.873+00:00|37383395346026|7005
2012-12-10T05:04:40.873+00:00|37383395346026|7545
2012-12-10T05:04:40.873+00:00|37383395346026|7572
2012-12-10T05:04:40.873+00:00|37383395346026|7604
2012-12-10T05:04:40.873+00:00|37383395346026|8834
2012-12-10T05:04:40.873+00:00|37383395346026|9063
2012-12-10T05:04:40.873+00:00|37383395346026|9244
2012-12-10T05:04:40.873+00:00|37383395346026|12002
2012-12-10T05:04:40.873+00:00|37383395346026|13003
2012-12-10T05:04:40.873+00:00|37383395346026|13879
2012-12-10T05:41:17.946+00:00|37383395345551|147
2012-12-10T05:41:17.946+00:00|37383395345551|205
2012-12-10T05:41:17.946+00:00|37383395345551|206
2012-12-10T05:41:17.946+00:00|37383395345551|574
2012-12-10T05:41:17.946+00:00|37383395345551|588
2012-12-10T05:41:17.946+00:00|37383395345551|775
2012-12-10T05:41:17.946+00:00|37383395345551|781
2012-12-10T05:41:17.946+00:00|37383395345551|1454
2012-12-10T05:41:17.946+00:00|37383395345551|1760
2012-12-10T05:41:17.946+00:00|37383395345551|1766
2012-12-10T05:41:17.946+00:00|37383395345551|1992
2012-12-10T05:41:17.946+00:00|37383395345551|1999
2012-12-10T05:41:17.946+00:00|37383395345551|2014
2012-12-10T05:41:17.946+00:00|37383395345551|6413
2012-12-10T05:41:17.946+00:00|37383395345551|9058
2012-12-10T05:41:17.946+00:00|37383395345551|9188
2012-12-10T05:41:17.946+00:00|37383395345551|9317
2012-12-10T05:41:17.946+00:00|37383395345551|11408
2012-12-10T05:41:17.946+00:00|37383395345551|11625
2012-12-10T05:41:17.946+00:00|37383395345551|11687
