creationDate|PersonId|CommentId
2012-12-02T00:03:08.876+00:00|1505|1168231291812
2012-12-02T00:05:20.058+00:00|28587302322483|1168231414650
2012-12-02T00:06:19.401+00:00|10995116279037|1168231145227
2012-12-02T00:06:27.034+00:00|21990232555855|1168231162980
2012-12-02T00:06:51.555+00:00|26388279068184|1168231271654
2012-12-02T00:11:06.640+00:00|13194139534671|1168231480786
2012-12-02T00:11:51.737+00:00|35184372090167|1168231476709
2012-12-02T00:12:10.943+00:00|21990232557164|1168231195970
2012-12-02T00:16:26.974+00:00|28587302322876|1168231442060
2012-12-02T00:20:38.702+00:00|30786325577990|1168231306825
2012-12-02T00:23:31.152+00:00|37383395345153|1168231481020
2012-12-02T00:27:23.821+00:00|2199023256503|1168231476709
2012-12-02T00:30:05.693+00:00|10995116278235|1168231320361
2012-12-02T00:30:06.176+00:00|13194139534431|1168231239853
2012-12-02T00:32:57.738+00:00|13194139533919|1168231170560
2012-12-02T00:34:19.471+00:00|30786325578931|1168231239853
2012-12-02T00:39:28.733+00:00|2199023255686|1168231239349
2012-12-02T00:43:39.538+00:00|17592186044850|1168231143425
2012-12-02T00:46:00.347+00:00|21990232555642|1168231214375
2012-12-02T00:52:07.677+00:00|35184372090040|1168231253812
2012-12-02T00:53:53.343+00:00|6597069767781|1168231316288
2012-12-02T00:53:53.343+00:00|8796093023183|1168231316288
2012-12-02T00:53:53.343+00:00|17592186045211|1168231316288
2012-12-02T00:53:53.343+00:00|21990232556130|1168231316288
2012-12-02T00:53:53.343+00:00|32985348833576|1168231316288
2012-12-02T00:53:53.344+00:00|4398046512405|1168231316288
2012-12-02T00:53:53.344+00:00|8796093023371|1168231316288
2012-12-02T00:53:53.344+00:00|17592186045071|1168231316288
2012-12-02T00:53:53.344+00:00|17592186045364|1168231316288
2012-12-02T00:53:53.344+00:00|21990232556059|1168231316288
2012-12-02T00:53:53.344+00:00|26388279067987|1168231316288
2012-12-02T00:53:53.344+00:00|28587302322697|1168231316288
2012-12-02T00:53:53.344+00:00|35184372090040|1168231316288
2012-12-02T00:53:53.345+00:00|1428|1168231316288
2012-12-02T00:53:53.345+00:00|2199023256905|1168231316288
2012-12-02T00:53:53.345+00:00|8796093022501|1168231316288
2012-12-02T00:53:53.345+00:00|24189255812726|1168231316288
2012-12-02T00:53:53.346+00:00|4398046512336|1168231316288
2012-12-02T00:53:53.346+00:00|8796093022260|1168231316288
2012-12-02T00:53:53.346+00:00|13194139534651|1168231316288
2012-12-02T00:53:53.346+00:00|19791209300782|1168231316288
2012-12-02T00:53:53.347+00:00|8796093023782|1168231316288
2012-12-02T00:53:53.347+00:00|19791209300502|1168231316288
2012-12-02T00:53:53.347+00:00|19791209301084|1168231316288
2012-12-02T00:53:53.347+00:00|24189255811441|1168231316288
2012-12-02T00:53:53.347+00:00|32985348834214|1168231316288
