creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-22T00:57:16.961+00:00|1168231107578||27.98.220.136|Firefox|en|About Saint George, rnu-Severin, Timişoara, Fakiha, Bteghrine, Cáceres, Ferrara, Freiburg, Kraguje|98|35184372088856|893353197855|1
2012-12-22T12:06:16.985+00:00|1168231106924|photo1168231106924.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:17.985+00:00|1168231106925|photo1168231106925.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:18.985+00:00|1168231106926|photo1168231106926.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:19.985+00:00|1168231106927|photo1168231106927.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:20.985+00:00|1168231106928|photo1168231106928.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:21.985+00:00|1168231106929|photo1168231106929.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:22.985+00:00|1168231106930|photo1168231106930.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T12:06:23.985+00:00|1168231106931|photo1168231106931.jpg|46.154.44.101|Firefox|||0|15393162788877|1168231104737|105
2012-12-22T17:23:06.812+00:00|1168231107531||31.209.42.207|Internet Explorer|zh|About Hannibal, Theodore Ayrault Dodge once famously called Hannibal the father of strategy, because|100|13194139533342|1030792151326|101
