deletionDate|PersonId|CommentId
2012-12-12T05:02:04.915+00:00|28587302323848|1168231133132
2012-12-12T05:10:01.875+00:00|35184372089100|1168231476053
2012-12-12T05:51:27.035+00:00|10995116279272|1168231173180
2012-12-12T05:58:11.509+00:00|4398046511158|1168231481717
2012-12-12T08:43:26.841+00:00|17592186044574|1168231166868
2012-12-12T09:03:52.232+00:00|26388279067933|1168231470329
2012-12-12T09:35:11.532+00:00|37383395344866|1168231251589
2012-12-12T11:41:11.757+00:00|26388279067104|1168231253349
2012-12-12T12:31:34.635+00:00|21990232556235|1168231189069
2012-12-12T15:08:14.519+00:00|17592186045591|1168231491028
2012-12-12T15:12:44.983+00:00|32985348833585|1168231130610
2012-12-12T15:23:16.489+00:00|17592186045681|1168231469505
2012-12-12T19:43:51.020+00:00|32985348833485|1168231370361
2012-12-12T20:04:28.149+00:00|555|1168231428900
2012-12-12T20:09:25.673+00:00|21990232556064|1168231404252
2012-12-12T20:21:51.034+00:00|24189255811142|1168231470329
2012-12-12T21:14:04.785+00:00|30786325578929|1168231236773
2012-12-12T21:46:28.544+00:00|24189255811104|1168231470329
2012-12-12T21:53:11.100+00:00|28587302323537|1168231380047
2012-12-12T23:06:06.752+00:00|28587302322495|1168231470329
