deletionDate|id
2012-11-30T01:16:34.177+00:00|1168231187836
2012-11-30T02:18:16.859+00:00|1168231503219
2012-11-30T02:47:49.837+00:00|1168231371690
2012-11-30T03:07:28.213+00:00|1168231387396
2012-11-30T09:35:50.354+00:00|1168231340216
2012-11-30T11:51:08.624+00:00|1168231350325
2012-11-30T12:10:24.662+00:00|1168231301380
2012-11-30T12:35:35.719+00:00|1168231315135
2012-11-30T16:35:49.501+00:00|1168231422144
2012-11-30T16:56:13.695+00:00|1168231248932
2012-11-30T16:56:30.051+00:00|1168231238184
2012-11-30T19:17:16.581+00:00|1168231161484
2012-11-30T20:16:14.018+00:00|1168231230414
2012-11-30T20:21:46.975+00:00|1168231312339
2012-11-30T20:24:45.667+00:00|1168231121314
2012-11-30T21:18:42.387+00:00|1168231189547
2012-11-30T21:55:22.380+00:00|1168231223300
2012-11-30T23:16:41.156+00:00|1168231236756
2012-11-30T23:52:41.934+00:00|1168231118040
