creationDate|ForumId|TagId
2012-12-06T00:26:43.876+00:00|1168231119298|1566
2012-12-06T00:31:06.791+00:00|1168231118442|3053
2012-12-06T01:52:02.416+00:00|1168231121154|6
2012-12-06T03:30:53.064+00:00|1168231118679|1760
2012-12-06T05:40:36.705+00:00|1168231120770|1887
2012-12-06T05:47:53.446+00:00|1168231118199|2777
2012-12-06T07:24:47.265+00:00|1168231114548|1524
2012-12-06T08:47:15.813+00:00|1168231115847|11258
2012-12-06T09:51:49.054+00:00|1168231107057|561
2012-12-06T10:51:38.763+00:00|1168231121235|576
2012-12-06T10:53:26.798+00:00|1168231112538|2853
2012-12-06T11:38:13.961+00:00|1168231115992|1504
2012-12-06T12:04:14.463+00:00|1168231117478|7015
2012-12-06T12:34:47.298+00:00|1168231119794|11408
2012-12-06T12:41:26.975+00:00|1168231117759|9170
2012-12-06T12:47:42.816+00:00|1168231108702|779
2012-12-06T12:54:25.020+00:00|1168231104681|2909
2012-12-06T14:40:34.103+00:00|1168231105496|1149
2012-12-06T15:15:23.758+00:00|1168231112451|2863
2012-12-06T18:09:26.608+00:00|1168231107974|1986
2012-12-06T18:11:08.288+00:00|1168231120005|1988
2012-12-06T21:23:59.400+00:00|1168231105243|1153
2012-12-06T22:09:23.756+00:00|1168231104593|1992
2012-12-06T23:11:10.014+00:00|1168231114832|2857
