creationDate|PersonId|CommentId
2012-12-22T00:38:41.991+00:00|8796093022237|1168231107612
2012-12-22T02:06:41.012+00:00|21990232555527|1168231107497
2012-12-22T02:22:39.890+00:00|26388279066632|1168231107497
2012-12-22T04:16:37.417+00:00|2199023255573|1168231107497
2012-12-22T06:47:52.408+00:00|28587302322196|1168231107497
2012-12-22T07:13:04.840+00:00|13194139533355|1168231107497
2012-12-22T08:52:18.904+00:00|13194139533342|1168231107612
2012-12-22T09:53:34.913+00:00|13194139533355|1168231107612
2012-12-22T10:59:57.410+00:00|19791209299968|1168231107497
2012-12-22T12:51:15.885+00:00|35184372088850|1168231107497
2012-12-22T13:15:16.061+00:00|32|1168231107497
2012-12-22T14:42:39.524+00:00|26388279066668|1168231107497
2012-12-22T17:16:49.195+00:00|21990232555527|1168231107612
2012-12-22T18:15:47.768+00:00|35184372088871|1168231107497
2012-12-22T19:00:19.064+00:00|32985348833291|1168231107612
2012-12-22T23:59:32.932+00:00|21990232555526|1168231107497
