creationDate|Person1Id|Person2Id
2012-12-19T00:05:09.609+00:00|10995116277805|21990232555855
2012-12-19T01:10:41.681+00:00|10995116278421|30786325578073
2012-12-19T01:14:47.103+00:00|8796093023477|37383395346069
2012-12-19T01:24:19.416+00:00|10995116278132|37383395344977
2012-12-19T01:38:17.094+00:00|19791209300828|30786325579197
2012-12-19T01:52:36.592+00:00|30786325578190|35184372090415
2012-12-19T02:05:13.273+00:00|13194139533919|37383395344633
2012-12-19T02:06:00.795+00:00|35184372090106|37383395344721
2012-12-19T02:12:22.248+00:00|773|35184372088972
2012-12-19T02:34:09.949+00:00|15393162789919|37383395345948
2012-12-19T03:15:57.838+00:00|6597069767675|21990232556052
2012-12-19T03:26:41.814+00:00|28587302323340|37383395344409
2012-12-19T03:32:19.535+00:00|30786325579250|37383395345556
2012-12-19T03:45:03.611+00:00|21990232557028|30786325578905
2012-12-19T03:55:24.219+00:00|26388279068086|30786325578144
2012-12-19T04:03:29.210+00:00|1443|37383395345948
2012-12-19T05:14:08.198+00:00|8796093023809|37383395344633
2012-12-19T05:20:07.550+00:00|10995116279002|10995116279037
2012-12-19T05:37:08.597+00:00|19791209300191|35184372088856
2012-12-19T05:39:22.500+00:00|21990232556610|35184372089511
2012-12-19T05:53:34.881+00:00|24189255811081|26388279067210
2012-12-19T06:00:24.202+00:00|10995116278578|37383395345948
2012-12-19T06:14:41.747+00:00|19791209300744|37383395346069
2012-12-19T06:22:53.548+00:00|4398046511661|37383395346069
2012-12-19T06:34:28.410+00:00|15393162789178|15393162789466
2012-12-19T07:40:36.353+00:00|10995116278727|26388279068275
2012-12-19T07:43:28.990+00:00|15393162789178|37383395345363
2012-12-19T07:56:24.929+00:00|4398046511926|37383395344412
2012-12-19T08:00:39.139+00:00|10995116278836|35184372090106
2012-12-19T08:13:03.368+00:00|394|37383395345948
2012-12-19T09:06:03.443+00:00|10995116279024|13194139533727
2012-12-19T09:18:58.191+00:00|910|21990232556387
2012-12-19T10:04:15.235+00:00|15393162789023|30786325578867
2012-12-19T10:07:37.374+00:00|10995116278952|37383395344977
2012-12-19T10:24:05.407+00:00|2199023257093|21990232556531
2012-12-19T10:33:11.840+00:00|8796093023809|32985348834355
2012-12-19T10:53:18.475+00:00|4398046512336|37383395345707
2012-12-19T11:03:13.937+00:00|8796093023614|37383395345741
2012-12-19T11:04:00.229+00:00|17592186045196|37383395344977
2012-12-19T11:13:21.453+00:00|15393162789912|32985348833517
2012-12-19T11:16:33.326+00:00|21990232556205|35184372089370
2012-12-19T11:37:52.651+00:00|32985348833559|37383395346064
2012-12-19T11:40:55.044+00:00|17592186045577|37383395345141
2012-12-19T11:43:00.314+00:00|28587302322840|28587302323659
2012-12-19T11:49:37.205+00:00|2199023255686|37383395346041
2012-12-19T11:53:24.260+00:00|30786325578980|37383395344485
2012-12-19T11:58:30.531+00:00|19791209301531|37383395345374
2012-12-19T12:38:44.080+00:00|4398046511168|15393162789655
2012-12-19T12:47:14.392+00:00|8796093022501|37383395345556
2012-12-19T12:57:47.418+00:00|30786325578073|37383395346041
2012-12-19T13:12:13.808+00:00|2199023256981|35184372090502
2012-12-19T13:26:35.857+00:00|2199023257149|37383395345628
2012-12-19T14:02:22.733+00:00|28587302323659|32985348833359
2012-12-19T14:22:31.717+00:00|24189255812167|30786325579118
2012-12-19T14:36:04.104+00:00|10995116279358|28587302322767
2012-12-19T15:11:02.066+00:00|28587302322180|37383395345811
2012-12-19T15:17:23.457+00:00|1204|30786325578777
2012-12-19T15:24:25.049+00:00|10995116277916|37383395345078
2012-12-19T15:49:54.009+00:00|4398046512392|32985348833576
2012-12-19T16:15:41.790+00:00|35184372088985|37383395346069
2012-12-19T16:18:09.608+00:00|4398046511602|37383395345948
2012-12-19T16:28:42.710+00:00|772|37383395345572
2012-12-19T16:34:57.937+00:00|13194139534869|37383395345239
2012-12-19T17:39:03.815+00:00|2199023255737|32985348833410
2012-12-19T18:11:43.024+00:00|19791209300812|32985348834814
2012-12-19T18:33:42.890+00:00|15393162789420|32985348833556
2012-12-19T18:44:34.483+00:00|26388279068047|35184372090311
2012-12-19T18:45:52.842+00:00|6597069767390|32985348834072
2012-12-19T18:57:17.647+00:00|4398046512405|37383395345141
2012-12-19T19:03:19.566+00:00|4398046512479|28587302322664
2012-12-19T19:10:20.030+00:00|6597069767381|15393162789655
2012-12-19T19:16:38.919+00:00|6597069766769|37383395345531
2012-12-19T19:29:18.007+00:00|910|37383395344751
2012-12-19T19:29:35.157+00:00|24189255812512|32985348833353
2012-12-19T19:38:54.623+00:00|783|21990232556466
2012-12-19T20:04:53.730+00:00|28587302322216|35184372089719
2012-12-19T20:18:05.469+00:00|10995116278421|28587302322196
2012-12-19T20:54:21.925+00:00|2199023256183|35184372090391
2012-12-19T20:57:01.302+00:00|8796093023143|37383395345078
2012-12-19T21:09:30.627+00:00|1204|37383395345078
2012-12-19T21:22:02.283+00:00|19791209300358|37383395346041
2012-12-19T22:14:48.505+00:00|2199023256425|32985348833492
2012-12-19T22:15:29.599+00:00|6597069767390|37383395346041
2012-12-19T22:44:45.731+00:00|30786325577990|30786325578881
2012-12-19T22:45:09.340+00:00|24189255812167|37383395344541
2012-12-19T23:01:26.631+00:00|26388279067104|30786325578612
2012-12-19T23:04:54.049+00:00|8796093022823|28587302322767
2012-12-19T23:30:04.568+00:00|32985348834242|32985348834275
2012-12-19T23:47:23.782+00:00|32985348834257|37383395344428
