deletionDate|PersonId|CommentId
2012-12-24T01:03:51.250+00:00|32985348834129|1168231509050
2012-12-24T01:16:21.870+00:00|32985348833719|1168231463840
2012-12-24T02:25:16.350+00:00|28587302322534|1168231161495
2012-12-24T03:18:49.229+00:00|15393162789357|1168231456000
2012-12-24T05:15:08.131+00:00|10995116278729|1168231262833
2012-12-24T05:22:16.053+00:00|19791209300778|1168231129059
2012-12-24T05:42:43.575+00:00|15393162788962|1168231213178
2012-12-24T06:09:44.623+00:00|19791209300060|1168231509050
2012-12-24T09:07:57.006+00:00|35184372090046|1168231322845
2012-12-24T10:12:15.240+00:00|15393162790235|1168231453385
2012-12-24T11:23:02.538+00:00|17592186044850|1168231172741
2012-12-24T11:44:57.610+00:00|35184372090400|1168231347594
2012-12-24T12:17:45.372+00:00|10995116279045|1168231433773
2012-12-24T14:18:36.898+00:00|37383395344878|1168231473644
2012-12-24T14:20:43.252+00:00|2199023256999|1168231186117
2012-12-24T15:02:28.853+00:00|4398046511851|1168231433773
2012-12-24T15:09:08.252+00:00|28587302322456|1168231331459
2012-12-24T15:36:47.849+00:00|42|1168231347594
2012-12-24T18:12:25.111+00:00|28587302322562|1168231195607
2012-12-24T18:37:11.077+00:00|26388279067353|1168231191928
2012-12-24T19:18:48.437+00:00|21990232555781|1168231263504
2012-12-24T20:03:13.207+00:00|26388279068275|1168231213178
2012-12-24T20:44:58.897+00:00|30786325578980|1168231342879
2012-12-24T21:00:01.756+00:00|26388279068185|1168231126231
2012-12-24T21:47:22.915+00:00|10995116277782|1168231453385
2012-12-24T21:57:54.877+00:00|1009|1168231161274
2012-12-24T23:16:32.815+00:00|32985348833353|1168231186027
2012-12-24T23:49:46.875+00:00|2199023255638|1168231330202
2012-12-24T23:54:11.728+00:00|26388279067933|1168231469116
