creationDate|Person1Id|Person2Id
2012-12-30T00:11:01.389+00:00|35184372090400|37383395344721
2012-12-30T00:28:01.136+00:00|6597069768234|37383395344878
2012-12-30T00:35:03.338+00:00|30786325578526|37383395344878
2012-12-30T00:41:06.971+00:00|32985348833719|37383395345799
2012-12-30T00:47:53.550+00:00|28587302322767|37383395345948
2012-12-30T00:52:04.258+00:00|8796093023077|37383395345044
2012-12-30T00:54:54.462+00:00|1204|37383395345711
2012-12-30T00:55:10.525+00:00|8796093023077|37383395345221
2012-12-30T01:10:57.246+00:00|4398046512405|37383395345044
2012-12-30T01:12:18.244+00:00|30786325578706|37383395344878
2012-12-30T01:18:11.342+00:00|35184372090424|37383395344865
2012-12-30T01:25:07.400+00:00|6597069768067|17592186044566
2012-12-30T01:37:14.143+00:00|10995116278624|37383395344633
2012-12-30T01:48:49.681+00:00|28587302322767|35184372089050
2012-12-30T02:20:33.975+00:00|21990232556466|37383395345044
2012-12-30T02:25:17.594+00:00|8796093022948|37383395345473
2012-12-30T02:29:01.866+00:00|19791209300812|37383395346064
2012-12-30T02:30:13.244+00:00|35184372088985|37383395345920
2012-12-30T02:42:31.845+00:00|17592186045996|37383395345880
2012-12-30T02:48:41.781+00:00|35184372090046|37383395344878
2012-12-30T02:48:51.559+00:00|21990232556540|24189255811914
2012-12-30T03:00:15.457+00:00|17592186045589|37383395345920
2012-12-30T03:06:07.005+00:00|1312|28587302323752
2012-12-30T03:09:42.718+00:00|24189255812164|32985348834010
2012-12-30T03:13:38.685+00:00|30786325577795|37383395345760
2012-12-30T03:14:16.938+00:00|659|4398046512388
2012-12-30T03:18:39.348+00:00|28587302323389|37383395344428
2012-12-30T03:23:43.433+00:00|35184372090040|37383395345761
2012-12-30T03:24:00.207+00:00|15393162789727|37383395344878
2012-12-30T03:37:35.464+00:00|17592186045817|35184372090391
2012-12-30T03:42:16.518+00:00|26388279067210|32985348834680
2012-12-30T03:50:18.606+00:00|2199023256293|32985348834072
2012-12-30T03:56:32.359+00:00|8796093023536|37383395345709
2012-12-30T03:56:35.063+00:00|6597069767675|37383395344525
2012-12-30T03:56:35.578+00:00|4398046512405|26388279067029
2012-12-30T04:04:05.038+00:00|4398046512195|26388279067210
2012-12-30T04:06:03.516+00:00|30786325578612|32985348833517
2012-12-30T04:06:37.389+00:00|10995116279024|35184372090153
2012-12-30T04:17:56.119+00:00|19791209300650|30786325577918
2012-12-30T04:23:55.275+00:00|28587302323163|35184372089895
2012-12-30T04:24:20.286+00:00|15393162789912|35184372090346
2012-12-30T04:30:09.323+00:00|17592186045876|37383395344878
2012-12-30T04:35:34.905+00:00|13194139533919|30786325579234
2012-12-30T04:37:31.305+00:00|2199023256904|32985348833598
2012-12-30T04:43:36.592+00:00|24189255811433|37383395345414
2012-12-30T04:43:49.769+00:00|15393162789541|37383395345920
2012-12-30T04:44:21.327+00:00|8796093022260|37383395345761
2012-12-30T04:47:10.934+00:00|24189255812674|37383395344878
2012-12-30T05:01:25.930+00:00|24189255812528|37383395344428
2012-12-30T05:09:03.789+00:00|13194139533732|37383395344525
2012-12-30T05:09:13.593+00:00|10995116279045|37383395345761
2012-12-30T05:13:19.486+00:00|30786325578144|37383395345078
2012-12-30T05:15:52.094+00:00|6597069768167|37383395344525
2012-12-30T05:24:58.468+00:00|8796093023835|37383395344525
2012-12-30T05:31:38.016+00:00|32985348833576|37383395344878
2012-12-30T05:51:00.216+00:00|35184372090482|37383395344545
2012-12-30T05:51:40.850+00:00|19791209300358|37383395344721
2012-12-30T05:56:09.060+00:00|30786325578528|37383395344428
2012-12-30T05:56:40.641+00:00|35184372089362|35184372090106
2012-12-30T06:10:21.117+00:00|8796093023371|37383395345761
2012-12-30T06:13:27.245+00:00|32985348834680|37383395344525
2012-12-30T06:13:36.297+00:00|10995116278326|37383395345920
2012-12-30T06:27:17.751+00:00|2199023255851|37383395345760
2012-12-30T06:54:22.891+00:00|808|26388279067748
2012-12-30T06:56:10.785+00:00|17592186045670|37383395345761
2012-12-30T07:02:33.527+00:00|4398046511453|37383395344977
2012-12-30T07:06:49.062+00:00|6597069766793|37383395344993
2012-12-30T07:07:52.994+00:00|6597069767080|37383395346069
2012-12-30T07:08:38.544+00:00|37383395344590|37383395344878
2012-12-30T07:12:29.810+00:00|28587302322718|37383395344878
2012-12-30T07:15:13.429+00:00|15393162789912|35184372089698
2012-12-30T07:24:21.365+00:00|35184372089300|35184372089722
2012-12-30T07:28:55.021+00:00|30786325578598|32985348833610
2012-12-30T07:41:31.388+00:00|15393162789081|37383395344486
2012-12-30T07:52:56.590+00:00|26388279067001|37383395344878
2012-12-30T08:00:02.776+00:00|13194139533753|37383395344878
2012-12-30T08:06:26.654+00:00|30786325577740|37383395344865
2012-12-30T08:15:31.294+00:00|1204|35184372089633
2012-12-30T08:18:35.467+00:00|15393162789466|19791209300656
2012-12-30T08:20:44.964+00:00|32985348833481|37383395344977
2012-12-30T08:31:56.446+00:00|8796093023209|24189255812253
2012-12-30T08:36:55.339+00:00|37383395345572|37383395345920
2012-12-30T08:37:15.625+00:00|28587302323583|37383395345920
2012-12-30T08:37:37.708+00:00|30786325578671|37383395344931
2012-12-30T08:46:40.017+00:00|28587302322227|37383395345920
2012-12-30T08:56:12.321+00:00|24189255812167|37383395345760
2012-12-30T09:01:45.159+00:00|37383395344878|37383395345374
2012-12-30T09:04:09.014+00:00|32985348834242|37383395344525
2012-12-30T09:20:09.081+00:00|17592186045071|37383395345920
2012-12-30T09:23:23.294+00:00|17592186045577|37383395344525
2012-12-30T09:23:32.234+00:00|28587302323330|37383395345452
2012-12-30T09:24:21.123+00:00|6597069767381|37383395344865
2012-12-30T09:29:59.047+00:00|26388279067202|37383395345760
2012-12-30T09:31:25.089+00:00|10995116278358|37383395344878
2012-12-30T09:32:41.466+00:00|8796093023537|37383395345760
2012-12-30T09:44:19.818+00:00|1130|24189255812167
2012-12-30T09:45:06.641+00:00|412|35184372089798
2012-12-30T09:48:25.050+00:00|28587302322307|32985348833732
2012-12-30T09:49:32.023+00:00|30786325578528|37383395345799
2012-12-30T09:55:20.368+00:00|773|37383395344847
2012-12-30T09:56:30.987+00:00|4398046512405|26388279066936
2012-12-30T10:14:16.734+00:00|2199023257149|17592186045847
2012-12-30T10:18:39.547+00:00|15393162789051|32985348834574
2012-12-30T10:27:07.684+00:00|26388279068209|30786325578002
2012-12-30T10:34:36.886+00:00|15393162789151|24189255812761
2012-12-30T10:59:53.235+00:00|1448|37383395344721
2012-12-30T11:02:42.105+00:00|26388279067210|37383395344721
2012-12-30T11:21:38.018+00:00|28587302323163|37383395345044
2012-12-30T11:22:02.965+00:00|24189255811154|37383395344878
2012-12-30T11:25:22.156+00:00|2199023256503|37383395345920
2012-12-30T11:27:33.646+00:00|10995116279201|37383395344878
2012-12-30T11:33:09.030+00:00|910|24189255811081
2012-12-30T11:33:51.493+00:00|15393162789916|37383395344878
