deletionDate|PersonId|CommentId
2012-12-17T00:26:21.976+00:00|32985348834914|1168231352007
2012-12-17T00:52:21.332+00:00|35184372090502|1168231383356
2012-12-17T01:53:25.178+00:00|2199023255686|1168231237322
2012-12-17T02:54:47.966+00:00|24189255812681|1168231469505
2012-12-17T05:32:01.783+00:00|32985348833804|1168231135966
2012-12-17T11:46:35.302+00:00|15393162789808|1168231136500
2012-12-17T11:59:23.273+00:00|28587302322767|1168231428900
2012-12-17T13:49:16.822+00:00|24189255812167|1168231220705
2012-12-17T14:05:39.171+00:00|21990232557062|1168231189321
2012-12-17T15:08:49.746+00:00|13194139534936|1168231454230
2012-12-17T15:56:50.731+00:00|37383395345078|1168231379479
2012-12-17T16:39:03.186+00:00|26388279066773|1168231383356
2012-12-17T16:45:59.017+00:00|10995116278390|1168231383542
2012-12-17T17:58:55.364+00:00|2199023256377|1168231286626
2012-12-17T17:59:50.816+00:00|26388279067210|1168231237322
2012-12-17T18:12:20.493+00:00|26388279068275|1168231493446
2012-12-17T19:59:46.415+00:00|21990232556235|1168231189504
2012-12-17T20:33:25.187+00:00|35184372090046|1168231321784
2012-12-17T22:56:57.969+00:00|2199023256472|1168231449517
2012-12-17T23:31:09.087+00:00|6597069767597|1168231476053
