deletionDate|PersonId|CommentId
2012-12-18T00:25:37.517+00:00|19791209300333|1168231286626
2012-12-18T00:32:14.429+00:00|4398046511934|1168231445050
2012-12-18T01:31:42.102+00:00|13194139534447|1168231240914
2012-12-18T01:33:08.950+00:00|35184372090400|1168231493446
2012-12-18T03:40:50.590+00:00|32985348834680|1168231189069
2012-12-18T04:51:40.395+00:00|30786325578070|1168231276993
2012-12-18T05:09:17.412+00:00|28587302323795|1168231351807
2012-12-18T10:41:27.992+00:00|13194139533488|1168231189321
2012-12-18T13:51:41.488+00:00|6597069767176|1168231322272
2012-12-18T14:11:48.156+00:00|4398046512233|1168231135723
2012-12-18T15:35:40.391+00:00|1640|1168231239501
2012-12-18T15:46:45.074+00:00|42|1168231352007
2012-12-18T16:00:50.644+00:00|2199023256377|1168231271404
2012-12-18T17:07:59.477+00:00|6597069768129|1168231108100
2012-12-18T18:27:33.659+00:00|26388279066773|1168231364340
2012-12-18T18:56:26.996+00:00|24189255812458|1168231493446
2012-12-18T19:04:59.311+00:00|8796093022442|1168231238302
2012-12-18T19:36:22.588+00:00|21990232556036|1168231195607
2012-12-18T20:46:05.221+00:00|17592186044477|1168231113930
2012-12-18T21:42:04.516+00:00|37383395345239|1168231238302
2012-12-18T21:54:37.504+00:00|35184372090502|1168231449517
2012-12-18T22:38:56.087+00:00|15393162790310|1168231312395
2012-12-18T23:28:34.606+00:00|35184372089100|1168231119007
2012-12-18T23:41:30.798+00:00|4398046512392|1168231286626
