creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-02T00:00:31.469+00:00|1168231376757|82.178.90.27|Firefox|thx|3|21990232556130|33|1168231376753|
2012-12-02T00:01:41.360+00:00|1168231443954|77.74.118.38|Firefox|I see|5|35184372089449|3|962073013733|
2012-12-02T00:02:43.379+00:00|1168231169743|190.96.189.165|Chrome|good|4|35184372089895|70||824633786056
2012-12-02T00:04:14.936+00:00|1168231310359|109.200.162.181|Internet Explorer|thx|3|26388279067210|109||1168231310355
2012-12-02T00:05:38.681+00:00|1168231316366|46.28.77.57|Chrome|About Marc Gicquel, nnis player from France. He turAbout Croatia, and co-founded the Kingd|90|28587302322697|80||1099511839628
2012-12-02T00:06:09.145+00:00|1168231238502|109.185.57.61|Internet Explorer|About Sonia Gandhi, ndhi family. After his assassination in 1About Innocence & In|81|10995116278132|86||1168231238496
2012-12-02T00:06:19.459+00:00|1168231327052|24.109.163.61|Chrome|About George Orwell, than any About Adam Sandler, ion produAbout Turkmenistan, thw|82|21990232556792|66||1168231327050
2012-12-02T00:06:37.034+00:00|1168231478134|31.193.44.74|Firefox|LOL|3|21990232556635|64||1168231478132
2012-12-02T00:09:26.696+00:00|1168231182874|61.17.26.45|Firefox|no way!|7|32985348833746|0||1099511706128
2012-12-02T00:12:41.819+00:00|1168231299157|58.145.168.54|Chrome|great|5|35184372088834|51|1030792345683|
2012-12-02T00:15:34.156+00:00|1168231481408|170.70.174.24|Chrome|good|4|6597069768129|53||1168231481395
2012-12-02T00:16:06.744+00:00|1168231138015|64.42.245.131|Internet Explorer|About Who Are You, r and PeAbout Moldova, ransnistAbout Sussudio, d by RicAbout Kayleig|87|35184372088972|66||1099511661276
2012-12-02T00:17:03.586+00:00|1168231456279|46.18.61.189|Opera|ok|2|13194139533372|50||1168231456274
2012-12-02T00:18:47.006+00:00|1168231128322|27.118.20.20|Opera|About Albert Günther, rt Charles Lewis Gotthilf Günther (3 OctoberAbout Seychelles, Ag|86|13194139533818|58|1168231128320|
2012-12-02T00:19:17.047+00:00|1168231233734|41.204.102.171|Safari|maybe|5|37383395344486|84|412316989632|
2012-12-02T00:19:45.332+00:00|1168231405922|27.54.181.122|Firefox|good|4|30786325578736|0|1168231405919|
2012-12-02T00:21:07.445+00:00|1168231222177|31.186.185.67|Firefox|thanks|6|17592186045364|72|1099511745440|
2012-12-02T00:21:19.532+00:00|1168231300359|58.145.168.54|Chrome|great|5|35184372088834|51|893353393404|
2012-12-02T00:21:39.548+00:00|1168231204163|190.25.117.132|Chrome|fine|4|30786325578905|70||1168231204157
2012-12-02T00:22:52.566+00:00|1168231190795|31.28.2.140|Chrome|roflol|6|30786325578528|56||1168231190791
2012-12-02T00:23:30.049+00:00|1168231455851|202.56.186.226|Chrome|thx|3|30786325577918|59|1168231455836|
