deletionDate|id
2012-12-21T01:38:31.534+00:00|1168231291784
2012-12-21T02:25:53.593+00:00|1168231326561
2012-12-21T04:38:54.462+00:00|1168231486232
2012-12-21T05:45:10.578+00:00|1168231331573
2012-12-21T06:28:59.828+00:00|1168231189110
2012-12-21T06:58:35.498+00:00|1168231457414
2012-12-21T07:29:22.050+00:00|1168231453663
2012-12-21T09:15:44.926+00:00|1168231357669
2012-12-21T10:12:52.096+00:00|1168231127658
2012-12-21T10:41:39.845+00:00|1168231383334
2012-12-21T13:47:05.464+00:00|1168231313201
2012-12-21T14:38:40.068+00:00|1168231502459
2012-12-21T15:57:38.695+00:00|1168231187850
2012-12-21T16:20:20.237+00:00|1168231275154
2012-12-21T17:37:56.234+00:00|1168231398700
2012-12-21T18:26:13.061+00:00|1168231294821
2012-12-21T18:59:15.603+00:00|1168231481379
2012-12-21T19:19:08.391+00:00|1168231352251
2012-12-21T19:58:04.717+00:00|1168231111460
2012-12-21T20:01:45.796+00:00|1168231280230
2012-12-21T20:49:43.448+00:00|1168231360423
2012-12-21T21:11:23.872+00:00|1168231312885
2012-12-21T22:11:33.450+00:00|1168231504738
2012-12-21T22:56:05.070+00:00|1168231233215
2012-12-21T23:27:36.857+00:00|1168231116632
