creationDate|PostId|TagId
2012-12-11T00:46:54.180+00:00|1168231328668|1766
2012-12-11T00:59:37.882+00:00|1168231296029|1178
2012-12-11T01:53:26.389+00:00|1168231309311|3095
2012-12-11T02:16:01.851+00:00|1168231113070|2113
2012-12-11T02:33:46.372+00:00|1168231263612|790
2012-12-11T03:22:26.943+00:00|1168231295878|1178
2012-12-11T03:37:35.936+00:00|1168231431337|179
2012-12-11T03:37:35.936+00:00|1168231431337|6663
2012-12-11T03:45:18.015+00:00|1168231253177|284
2012-12-11T03:45:18.015+00:00|1168231253177|1984
2012-12-11T04:06:08.266+00:00|1168231172870|1953
2012-12-11T04:08:10.040+00:00|1168231493767|4845
2012-12-11T04:30:41.611+00:00|1168231195621|3001
2012-12-11T04:37:59.793+00:00|1168231331659|199
2012-12-11T04:50:56.087+00:00|1168231132816|569
2012-12-11T05:22:03.830+00:00|1168231346403|3045
2012-12-11T06:02:43.075+00:00|1168231113088|2113
2012-12-11T06:07:09.649+00:00|1168231299861|147
2012-12-11T06:12:52.167+00:00|1168231415422|2922
2012-12-11T06:37:30.581+00:00|1168231123150|1153
2012-12-11T06:43:30.256+00:00|1168231293926|5063
2012-12-11T06:45:53.307+00:00|1168231177474|2785
2012-12-11T07:37:36.168+00:00|1168231186168|973
2012-12-11T09:42:40.042+00:00|1168231327615|9170
2012-12-11T09:52:29.142+00:00|1168231177429|2785
2012-12-11T09:53:05.851+00:00|1168231310019|3041
2012-12-11T10:06:19.169+00:00|1168231500570|1762
2012-12-11T10:08:35.820+00:00|1168231395513|1176
2012-12-11T10:23:42.693+00:00|1168231121635|1153
2012-12-11T10:34:13.195+00:00|1168231385595|6
2012-12-11T10:37:40.469+00:00|1168231409918|586
2012-12-11T10:37:40.469+00:00|1168231409918|1987
2012-12-11T10:40:30.948+00:00|1168231415133|2922
2012-12-11T10:41:49.283+00:00|1168231463959|1581
2012-12-11T10:50:06.164+00:00|1168231496104|60
2012-12-11T10:50:06.164+00:00|1168231496104|2047
2012-12-11T11:31:28.297+00:00|1168231203362|9144
2012-12-11T11:40:27.039+00:00|1168231503370|1533
2012-12-11T11:54:48.058+00:00|1168231463795|1581
2012-12-11T12:23:14.858+00:00|1168231262742|790
2012-12-11T12:26:56.968+00:00|1168231298051|147
2012-12-11T12:56:23.852+00:00|1168231262974|790
2012-12-11T12:59:11.001+00:00|1168231292420|2821
2012-12-11T13:06:50.197+00:00|1168231508662|7543
2012-12-11T13:27:01.823+00:00|1168231175732|9896
2012-12-11T13:48:37.723+00:00|1168231262992|790
2012-12-11T14:11:31.728+00:00|1168231172649|1953
2012-12-11T15:05:20.354+00:00|1168231127088|5113
2012-12-11T15:25:17.707+00:00|1168231281662|283
2012-12-11T15:39:36.895+00:00|1168231300648|147
2012-12-11T16:01:04.074+00:00|1168231502846|0
2012-12-11T16:01:04.074+00:00|1168231502846|565
2012-12-11T16:01:04.074+00:00|1168231502846|4847
2012-12-11T16:07:36.028+00:00|1168231220451|243
2012-12-11T16:07:36.028+00:00|1168231220451|6940
2012-12-11T16:07:36.028+00:00|1168231220451|9363
2012-12-11T17:39:41.002+00:00|1168231112201|2951
2012-12-11T18:23:10.670+00:00|1168231357287|1612
2012-12-11T19:17:41.615+00:00|1168231463121|1581
2012-12-11T20:08:46.809+00:00|1168231490601|1444
2012-12-11T20:21:42.597+00:00|1168231481528|6733
2012-12-11T20:24:02.404+00:00|1168231189994|6440
2012-12-11T20:30:19.293+00:00|1168231376953|1545
2012-12-11T20:30:37.999+00:00|1168231347921|3045
2012-12-11T20:57:18.157+00:00|1168231122820|1153
2012-12-11T20:59:33.095+00:00|1168231393406|417
2012-12-11T20:59:33.095+00:00|1168231393406|7005
2012-12-11T21:34:22.776+00:00|1168231504725|1766
2012-12-11T22:18:28.849+00:00|1168231300659|147
2012-12-11T22:34:36.516+00:00|1168231330778|269
2012-12-11T22:41:22.696+00:00|1168231295764|1178
2012-12-11T23:03:35.624+00:00|1168231202525|1444
2012-12-11T23:06:01.852+00:00|1168231463079|1581
2012-12-11T23:36:34.499+00:00|1168231490709|1444
2012-12-11T23:46:50.233+00:00|1168231458744|8
2012-12-11T23:46:50.233+00:00|1168231458744|1204
2012-12-11T23:46:50.233+00:00|1168231458744|2944
2012-12-11T23:46:50.233+00:00|1168231458744|2951
2012-12-11T23:46:50.233+00:00|1168231458744|3034
2012-12-11T23:46:50.233+00:00|1168231458744|3044
2012-12-11T23:46:50.233+00:00|1168231458744|7594
2012-12-11T23:55:47.443+00:00|1168231380023|5196
