creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-06T00:01:50.461+00:00|1168231301064|49.158.21.140|Chrome|thx|3|2199023255994|94||1168231301063
2012-12-06T00:02:48.411+00:00|1168231173814|58.2.23.118|Chrome|About Virgil,  19 BC), usually called Virgil or Vergil /ˈvɜrdʒəl/ in English|76|19791209300424|0|1168231173812|
2012-12-06T00:03:27.941+00:00|1168231434957|49.128.188.69|Firefox|duh|3|8796093023402|51||1168231434955
2012-12-06T00:05:00.704+00:00|1168231122938|41.204.115.217|Internet Explorer|About Folksinger, lbum. jpgAlbum by PhrancReleased November About Jordan, ius, wrot|83|10995116278083|84||1168231122933
2012-12-06T00:06:04.732+00:00|1168231359715|27.112.89.16|Firefox|roflol|6|35184372089511|1|962072929499|
2012-12-06T00:06:15.090+00:00|1168231380574|31.41.255.70|Firefox|About Shelter from the Storm,  commercial-free benefit concert television|74|13194139533448|56|1168231380563|
2012-12-06T00:09:10.067+00:00|1168231122602|200.5.4.98|Firefox|good|4|6597069767561|36||1168231122599
2012-12-06T00:10:27.517+00:00|1168231473504|197.141.112.182|Firefox|yes|3|6597069766995|60|1168231473503|
2012-12-06T00:11:45.708+00:00|1168231507202|91.213.80.227|Firefox|right|5|699|43|1168231507199|
2012-12-06T00:14:16.668+00:00|1168231389794|175.111.181.120|Firefox|I see|5|17592186045408|54||1168231389793
2012-12-06T00:14:47.306+00:00|1168231137075|27.61.225.146|Internet Explorer|About Margaret Thatcher, litical party in the United Kingdom. She became prime minister aftAbout Joe Lieberman, won re-election in|131|37383395345531|0||1099511660337
2012-12-06T00:14:50.145+00:00|1168231137063|27.61.225.146|Internet Explorer|About An Honest Mistake, New York City, in The O.C. season 2 finale The Dearly Beloved and in the CSI: NY season 2 episode Youngblood. The song is playable on the UK v|167|37383395345531|0||1030792183590
2012-12-06T00:15:19.909+00:00|1168231322419|103.1.41.14|Chrome|thanks|6|17592186044711|16||1168231322415
2012-12-06T00:15:51.783+00:00|1168231310260|41.249.17.211|Chrome|About Touch the Sky, rom his second album, Late Registration. The song features Chicago ra|90|24189255812762|87|1168231310259|
2012-12-06T00:17:55.386+00:00|1168231137123|27.61.225.146|Internet Explorer|About William Lyon Mackenzie King,  and feuding elements, using politics Ab|75|37383395345531|0||1099511660385
2012-12-06T00:18:20.093+00:00|1168231300230|122.248.107.11|Internet Explorer|LOL|3|8796093022967|65||1168231300229
2012-12-06T00:24:24.192+00:00|1168231128247|31.114.103.51|Firefox|fine|4|15393162790355|31||1099511651505
2012-12-06T00:25:43.925+00:00|1168231122939|61.11.47.20|Safari|fine|4|13194139534942|0||1168231122933
2012-12-06T00:30:09.671+00:00|1168231290552|49.50.8.147|Internet Explorer|thanks|6|32985348834574|51||1168231290547
2012-12-06T00:30:26.354+00:00|1168231481497|101.2.102.193|Firefox|About Bruce Willis,  and has continued both in television and film since, inclu|79|1412|0||1168231481496
2012-12-06T00:30:29.196+00:00|1168231320861|114.198.168.146|Firefox|good|4|4398046512238|94||1168231320859
2012-12-06T00:32:30.720+00:00|1168231386178|110.44.189.187|Chrome|About Queen Victoria,  she used the About Inarticulate Speech of the Heart, he June|83|8796093023209|58|687195049025|
2012-12-06T00:34:19.442+00:00|1168231482974|81.89.22.132|Chrome|duh|3|28587302323188|95|1168231482973|
2012-12-06T00:34:39.894+00:00|1168231470154|27.128.101.84|Chrome|About Henry Kissinger, e Vietnam War.About Elizabeth II, 1953 was the fAbout M|78|28587302323071|1|1099511993416|
2012-12-06T00:35:25.839+00:00|1168231294592|27.61.225.146|Internet Explorer|thanks|6|37383395345531|0||1030792341118
2012-12-06T00:35:32.412+00:00|1168231470159|46.28.77.57|Chrome|ok|2|28587302322697|80||1168231470154
2012-12-06T00:37:12.870+00:00|1168231238710|41.209.189.107|Firefox|LOL|3|24189255812554|60|274878041130|
2012-12-06T00:38:24.100+00:00|1168231209848|31.209.179.5|Firefox|no|2|37383395344412|101|137439058800|
2012-12-06T00:38:34.470+00:00|1168231321814|112.78.108.74|Safari|cool|4|28587302322876|94|687194984660|
2012-12-06T00:39:16.705+00:00|1168231290549|14.1.3.163|Firefox|About Louis IX of France, 70), commonly Saint Louis, was King of FranAbout Robert F.|85|2199023256616|1||1168231290547
2012-12-06T00:39:24.003+00:00|1168231442014|192.223.88.63|Chrome|About Pope Leo XIII, i to an Italian comital family, wAbout Jane Austen, cerning Jane Austen is famously sAbout Percy Bysshe Shelley, Long after Shelley's death, M|163|37383395345948|49|1168231442011|
2012-12-06T00:40:39.060+00:00|1168231490412|27.35.111.48|Chrome|thanks|6|24189255811148|98|1168231490395|
2012-12-06T00:40:47.535+00:00|1168231121494|94.243.76.134|Firefox|I see|5|32985348834069|86||1168231121493
2012-12-06T00:42:47.802+00:00|1168231442015|186.169.83.109|Firefox|About Pope Leo XIII,  to modern thinkingAbout Count Basie, s, until Moten's|75|21990232556617|70||1168231442014
2012-12-06T00:42:56.756+00:00|1168231497659|14.102.113.71|Internet Explorer|yes|3|19791209300650|0|962073067435|
2012-12-06T00:43:30.253+00:00|1168231442018|148.202.19.14|Firefox|good|4|4398046512254|53||1168231442015
2012-12-06T00:44:39.781+00:00|1168231131698|46.18.187.179|Firefox|thanks|6|35184372090190|50||1168231131697
2012-12-06T00:44:59.519+00:00|1168231128207|31.114.103.51|Firefox|thx|3|15393162790355|31||1099511651462
2012-12-06T00:45:00.115+00:00|1168231464202|31.129.37.0|Chrome|good|4|35184372089798|72||1168231464200
2012-12-06T00:46:24.325+00:00|1168231432210|49.236.69.210|Chrome|About Bob Dylan, t John H. HammondAbout Ezra Pound,  from suicide. OuAbout France,|82|37383395345811|98|687195095052|
2012-12-06T00:47:11.245+00:00|1168231121680|125.212.106.222|Chrome|thanks|6|4398046512629|55|962072691467|
2012-12-06T00:47:14.529+00:00|1168231386183|110.44.189.187|Chrome|About Queen Victoria, ll died witAbout Andrew Lloyd Webber, British GovAbout James Mon|86|8796093023209|58||1168231386178
2012-12-06T00:47:37.351+00:00|1168231293980|59.89.102.126|Firefox|great|5|21990232556898|0|1168231293979|
2012-12-06T00:49:03.284+00:00|1168231294113|27.61.225.146|Internet Explorer|yes|3|37383395345531|0||1168231294109
2012-12-06T00:49:45.584+00:00|1168231424541|103.1.64.196|Chrome|thanks|6|28587302322562|16||1099511947798
2012-12-06T00:50:01.840+00:00|1168231130229|46.129.206.216|Chrome|About Laurence Olivier, zi-hunter in The Boys from Brazil. A High church cle|76|28587302322495|89|549755839604|
2012-12-06T00:50:48.834+00:00|1168231302372|197.23.106.94|Chrome|yes|3|13194139534129|104|1168231302366|
2012-12-06T00:52:52.827+00:00|1168231340304|27.118.20.123|Internet Explorer|About Paul Capdeville, be separated by the chair umpire. Ančić and CAbout Justin Timberl|88|37383395346064|58|1030792386830|
2012-12-06T00:56:40.473+00:00|1168231442008|192.111.229.219|Chrome|About William Shakespeare,  was repeatAbout Bob Dole, el at the WAbout Chalk|76|19791209300651|49||1168231441997
2012-12-06T00:59:07.739+00:00|1168231121941|125.212.106.222|Chrome|fine|4|4398046512629|55||1099511645201
2012-12-06T01:01:09.134+00:00|1168231122615|103.1.114.133|Chrome|thx|3|19791209301580|0||1168231122610
2012-12-06T01:01:15.473+00:00|1168231302374|197.23.106.94|Chrome|duh|3|13194139534129|104|1168231302366|
2012-12-06T01:02:01.575+00:00|1168231226952|112.109.11.239|Chrome|great|5|8796093023614|55||1168231226948
2012-12-06T01:02:10.303+00:00|1168231342978|1.94.191.85|Chrome|thanks|6|13194139533919|1|481036575615|
2012-12-06T01:03:55.314+00:00|1168231226970|113.196.67.209|Firefox|About Mary, Queen of Scots, threat, Elizabeth had her confined in a nuAbout Stop th|83|30786325579189|94||1099511750233
2012-12-06T01:04:05.906+00:00|1168231122600|27.34.244.161|Firefox|thx|3|2199023256576|0||1168231122599
2012-12-06T01:04:36.029+00:00|1168231307436|31.28.84.99|Internet Explorer|LOL|3|15393162789151|75||1168231307432
2012-12-06T01:06:30.337+00:00|1168231298552|200.11.32.214|Firefox|good|4|4398046511568|91||1168231298548
2012-12-06T01:06:30.737+00:00|1168231122778|125.212.106.222|Chrome|duh|3|4398046512629|55|1099511646041|
2012-12-06T01:07:21.191+00:00|1168231463870|1.189.154.110|Firefox|About Heinz Guderian, everal campaigns, became Inspector-General of AAbout You Could Have It|92|6597069768352|1|1168231463858|
2012-12-06T01:10:39.728+00:00|1168231482975|61.17.197.42|Safari|no|2|10995116279024|0|1168231482973|
2012-12-06T01:13:11.539+00:00|1168231125918|1.186.69.247|Safari|I see|5|19791209300191|0||1168231125917
2012-12-06T01:14:23.744+00:00|1168231307360|197.255.179.214|Internet Explorer|maybe|5|6597069768167|73||893353400414
2012-12-06T01:16:07.635+00:00|1168231293788|27.61.225.146|Internet Explorer|About Maimonides, , physician and philosopher in MoroccoAbout Graham Greene|75|37383395345531|0||1099511817047
2012-12-06T01:19:52.950+00:00|1168231500553|27.107.7.101|Chrome|fine|4|17592186045071|0||1168231500550
2012-12-06T01:22:19.110+00:00|1168231503376|1.202.167.179|Safari|no way!|7|17592186044609|1|1168231503375|
2012-12-06T01:24:02.668+00:00|1168231420409|189.39.100.120|Firefox|great|5|17592186044826|49||1168231420408
2012-12-06T01:24:10.228+00:00|1168231121880|125.212.106.222|Chrome|right|5|4398046512629|55|687194784726|
