creationDate|ForumId|TagId
2012-12-27T01:00:45.105+00:00|1168231116858|5435
2012-12-27T01:16:56.355+00:00|1168231118826|1862
2012-12-27T01:20:36.977+00:00|1168231121168|2783
2012-12-27T01:33:32.002+00:00|1168231107270|1421
2012-12-27T01:53:48.107+00:00|1168231118233|4849
2012-12-27T02:11:26.343+00:00|1168231108660|5981
2012-12-27T03:41:33.989+00:00|1168231121002|224
2012-12-27T03:53:57.935+00:00|1168231112256|6394
2012-12-27T05:27:39.275+00:00|1168231114187|5114
2012-12-27T06:14:09.417+00:00|1168231109612|469
2012-12-27T09:27:27.749+00:00|1168231120825|143
2012-12-27T09:45:38.144+00:00|1168231119920|2823
2012-12-27T09:49:59.490+00:00|1168231117417|1765
2012-12-27T11:06:22.811+00:00|1168231111696|775
2012-12-27T11:28:58.138+00:00|1168231114195|1197
2012-12-27T14:01:58.030+00:00|1168231107730|3024
2012-12-27T14:52:01.762+00:00|1168231113026|2020
2012-12-27T15:09:22.844+00:00|1168231117084|2836
2012-12-27T16:07:06.175+00:00|1168231120860|1614
2012-12-27T16:16:55.588+00:00|1168231117418|1760
2012-12-27T16:44:56.723+00:00|1168231108979|2028
2012-12-27T17:48:39.142+00:00|1168231117634|2000
2012-12-27T18:12:55.435+00:00|1168231111515|2918
2012-12-27T18:40:55.209+00:00|1168231121283|11687
2012-12-27T18:42:38.633+00:00|1168231121225|1741
2012-12-27T18:42:38.633+00:00|1168231121225|2908
2012-12-27T19:55:21.900+00:00|1168231116705|1029
2012-12-27T21:01:24.163+00:00|1168231119913|5085
2012-12-27T23:19:24.847+00:00|1168231118829|1862
2012-12-27T23:45:35.659+00:00|1168231120486|11644
