creationDate|ForumId|TagId
2012-12-05T00:58:48.353+00:00|1168231108158|6945
2012-12-05T01:45:21.840+00:00|1168231105288|9097
2012-12-05T02:29:36.352+00:00|1168231114428|249
2012-12-05T02:35:10.024+00:00|1168231119486|1732
2012-12-05T02:49:38.313+00:00|1168231119878|6
2012-12-05T03:20:53.982+00:00|1168231115018|273
2012-12-05T04:02:44.731+00:00|1168231114510|449
2012-12-05T04:27:35.529+00:00|1168231120995|1733
2012-12-05T06:57:03.216+00:00|1168231110134|3102
2012-12-05T08:30:47.057+00:00|1168231116110|6938
2012-12-05T08:32:32.412+00:00|1168231121057|1736
2012-12-05T09:10:52.934+00:00|1168231115480|2799
2012-12-05T09:22:22.614+00:00|1168231119055|2873
2012-12-05T12:39:34.130+00:00|1168231121274|5647
2012-12-05T13:24:37.340+00:00|1168231110224|2845
2012-12-05T14:02:23.412+00:00|1168231113835|1444
2012-12-05T14:28:03.685+00:00|1168231119273|12240
2012-12-05T15:26:49.969+00:00|1168231121295|6
2012-12-05T15:26:49.969+00:00|1168231121295|775
2012-12-05T15:26:49.969+00:00|1168231121295|1193
2012-12-05T15:26:49.969+00:00|1168231121295|2788
2012-12-05T15:26:49.969+00:00|1168231121295|9170
2012-12-05T15:26:49.969+00:00|1168231121295|11375
2012-12-05T16:11:00.212+00:00|1168231121011|1675
2012-12-05T19:03:48.138+00:00|1168231116209|1419
2012-12-05T22:19:43.072+00:00|1168231121233|0
2012-12-05T22:19:43.072+00:00|1168231121233|576
2012-12-05T22:19:43.072+00:00|1168231121233|1177
2012-12-05T22:19:43.072+00:00|1168231121233|2069
2012-12-05T22:19:43.072+00:00|1168231121233|2791
2012-12-05T22:19:43.072+00:00|1168231121233|3078
2012-12-05T22:19:43.072+00:00|1168231121233|5080
2012-12-05T22:19:43.072+00:00|1168231121233|5184
2012-12-05T22:19:43.072+00:00|1168231121233|7587
2012-12-05T22:19:43.072+00:00|1168231121233|14355
2012-12-05T23:10:10.087+00:00|1168231110934|6
