deletionDate|PersonId|CommentId
2012-12-31T00:16:09.520+00:00|26388279066773|1168231469485
2012-12-31T00:41:56.103+00:00|28587302323537|1168231111713
2012-12-31T00:47:09.328+00:00|17592186045876|1168231469485
2012-12-31T01:14:47.598+00:00|4398046512269|1168231457953
2012-12-31T01:21:36.185+00:00|19791209300191|1168231220215
2012-12-31T01:39:31.347+00:00|15393162789031|1168231346924
2012-12-31T01:45:01.123+00:00|13194139533562|1168231187623
2012-12-31T02:29:25.667+00:00|32985348834275|1168231287329
2012-12-31T02:38:35.513+00:00|2199023255851|1168231127232
2012-12-31T02:39:07.811+00:00|17592186045677|1168231187625
2012-12-31T02:46:23.997+00:00|17592186045813|1168231336232
2012-12-31T03:21:17.073+00:00|10995116279045|1168231469485
2012-12-31T03:32:47.723+00:00|17592186044798|1168231315542
2012-12-31T03:35:31.421+00:00|37383395345096|1168231346924
2012-12-31T04:27:45.959+00:00|17592186044866|1168231111713
2012-12-31T04:30:03.082+00:00|17592186044744|1168231450550
2012-12-31T04:38:03.946+00:00|32985348833781|1168231480815
2012-12-31T04:55:21.335+00:00|35184372089100|1168231454140
2012-12-31T04:57:01.035+00:00|24189255811180|1168231287329
2012-12-31T04:59:12.967+00:00|30786325578777|1168231187555
2012-12-31T05:06:26.146+00:00|13194139533753|1168231320119
2012-12-31T05:07:16.261+00:00|35184372089100|1168231443968
2012-12-31T05:16:39.879+00:00|15393162790502|1168231151579
2012-12-31T05:22:57.407+00:00|24189255812623|1168231341291
2012-12-31T05:33:27.858+00:00|10995116278358|1168231469485
2012-12-31T05:44:13.105+00:00|15393162789990|1168231348925
2012-12-31T06:51:04.654+00:00|24189255811930|1168231377083
2012-12-31T06:51:33.708+00:00|21990232556059|1168231197034
2012-12-31T06:55:10.795+00:00|17592186045408|1168231111713
2012-12-31T06:57:32.828+00:00|15393162789716|1168231239116
2012-12-31T07:04:22.964+00:00|4398046512008|1168231199037
2012-12-31T07:04:36.983+00:00|32985348833375|1168231111866
2012-12-31T07:14:01.699+00:00|4398046512163|1168231187555
2012-12-31T07:30:04.164+00:00|1130|1168231377346
2012-12-31T07:31:07.975+00:00|37383395344943|1168231315542
2012-12-31T07:43:11.672+00:00|13194139534658|1168231122555
2012-12-31T07:50:52.052+00:00|10995116279358|1168231287329
2012-12-31T07:58:55.729+00:00|28587302322767|1168231111713
2012-12-31T08:23:01.169+00:00|26388279066632|1168231395064
2012-12-31T08:31:58.384+00:00|28587302323752|1168231298387
2012-12-31T08:32:41.223+00:00|24189255811415|1168231341291
2012-12-31T08:35:25.013+00:00|30786325578606|1168231458335
2012-12-31T08:46:13.085+00:00|28587302322805|1168231288152
2012-12-31T09:13:53.692+00:00|8796093022582|1168231312639
2012-12-31T09:22:51.223+00:00|30786325579250|1168231301692
2012-12-31T09:40:18.663+00:00|30786325578101|1168231508932
2012-12-31T09:50:07.611+00:00|17592186045681|1168231300978
2012-12-31T10:04:24.512+00:00|10995116279045|1168231466694
2012-12-31T10:10:23.702+00:00|19791209300421|1168231203875
2012-12-31T10:30:25.402+00:00|19791209300333|1168231287329
2012-12-31T10:42:56.893+00:00|28587302322673|1168231341291
2012-12-31T10:54:32.139+00:00|26388279067991|1168231443701
2012-12-31T11:11:18.896+00:00|1682|1168231395064
2012-12-31T11:17:57.673+00:00|4398046511147|1168231350897
2012-12-31T11:19:01.991+00:00|28587302323099|1168231315542
2012-12-31T11:22:48.722+00:00|37383395345219|1168231465944
2012-12-31T11:45:26.171+00:00|17592186045284|1168231188861
2012-12-31T11:53:30.953+00:00|32985348834789|1168231341291
2012-12-31T11:56:18.729+00:00|30786325578671|1168231426210
2012-12-31T12:11:26.079+00:00|26388279068275|1168231173715
2012-12-31T12:23:19.149+00:00|17592186045934|1168231350897
2012-12-31T12:33:38.475+00:00|6597069766819|1168231288152
2012-12-31T12:59:31.057+00:00|35184372089362|1168231480815
2012-12-31T13:02:21.132+00:00|21990232556130|1168231332302
2012-12-31T13:38:19.581+00:00|17592186044881|1168231320119
2012-12-31T13:57:45.356+00:00|15393162790040|1168231143702
2012-12-31T14:01:44.197+00:00|17592186045681|1168231443968
2012-12-31T14:06:29.625+00:00|32985348833584|1168231469485
2012-12-31T14:50:39.376+00:00|26388279066773|1168231330189
2012-12-31T14:51:02.904+00:00|13194139534792|1168231426214
2012-12-31T15:06:31.289+00:00|28587302322483|1168231143702
2012-12-31T15:09:12.810+00:00|32985348833950|1168231503952
2012-12-31T15:15:55.281+00:00|24189255812068|1168231188861
2012-12-31T15:21:16.176+00:00|6597069767839|1168231203875
2012-12-31T16:17:14.126+00:00|24189255812556|1168231377083
2012-12-31T16:25:31.951+00:00|17592186045284|1168231203875
2012-12-31T16:33:07.476+00:00|21990232556235|1168231341291
2012-12-31T16:39:42.768+00:00|4398046512233|1168231426210
2012-12-31T16:43:30.829+00:00|28587302322395|1168231395064
2012-12-31T16:47:05.706+00:00|13194139534228|1168231426210
2012-12-31T16:47:24.533+00:00|24189255812726|1168231493895
2012-12-31T16:50:58.418+00:00|10995116278271|1168231503356
2012-12-31T17:06:45.950+00:00|13194139533620|1168231172298
2012-12-31T17:18:46.636+00:00|17592186045071|1168231450550
2012-12-31T17:20:40.907+00:00|24189255811142|1168231470074
2012-12-31T17:29:54.373+00:00|24189255812761|1168231351780
2012-12-31T17:30:20.460+00:00|35184372090485|1168231474512
2012-12-31T17:55:43.031+00:00|2199023256361|1168231454140
2012-12-31T17:58:32.435+00:00|10995116278996|1168231426210
2012-12-31T17:59:20.954+00:00|24189255812556|1168231163949
2012-12-31T18:05:58.417+00:00|24189255812167|1168231324854
2012-12-31T18:10:11.871+00:00|19791209300782|1168231346826
2012-12-31T18:11:59.484+00:00|32985348834665|1168231466054
2012-12-31T18:28:44.033+00:00|37383395345948|1168231400068
2012-12-31T18:34:24.227+00:00|37383395345761|1168231400068
2012-12-31T18:35:22.688+00:00|19791209301241|1168231377346
2012-12-31T18:36:42.049+00:00|1009|1168231386840
2012-12-31T18:56:21.462+00:00|37383395345239|1168231300978
2012-12-31T18:59:29.559+00:00|32985348834275|1168231111713
2012-12-31T19:00:51.356+00:00|4398046512008|1168231469485
2012-12-31T19:25:45.147+00:00|2199023255744|1168231348925
2012-12-31T19:27:15.189+00:00|26388279067293|1168231287329
2012-12-31T19:27:35.873+00:00|21990232555781|1168231494306
2012-12-31T19:45:07.946+00:00|19791209300650|1168231288017
2012-12-31T20:04:06.902+00:00|2199023256361|1168231426210
2012-12-31T20:09:00.396+00:00|21990232556302|1168231151579
2012-12-31T20:19:04.277+00:00|30786325578671|1168231426214
2012-12-31T20:24:25.855+00:00|4398046512392|1168231288017
2012-12-31T20:28:29.019+00:00|30786325579189|1168231287329
2012-12-31T20:32:01.579+00:00|15393162790481|1168231287329
2012-12-31T20:33:56.595+00:00|26388279067742|1168231382204
2012-12-31T20:36:34.804+00:00|21990232556036|1168231426210
2012-12-31T20:47:33.020+00:00|35184372088856|1168231113788
2012-12-31T20:49:31.264+00:00|26388279068211|1168231189003
2012-12-31T20:50:31.260+00:00|8796093023183|1168231131701
2012-12-31T20:53:12.019+00:00|10995116279272|1168231173715
2012-12-31T20:58:34.041+00:00|2199023256616|1168231348925
2012-12-31T21:01:50.461+00:00|181|1168231426214
2012-12-31T21:03:28.466+00:00|35184372088850|1168231287329
2012-12-31T21:06:08.470+00:00|17592186044645|1168231493895
2012-12-31T21:07:09.118+00:00|10995116278836|1168231395064
2012-12-31T21:10:15.333+00:00|37383395344545|1168231288017
2012-12-31T21:11:13.269+00:00|4398046512677|1168231192912
2012-12-31T21:15:47.444+00:00|32985348834789|1168231346924
2012-12-31T21:22:49.817+00:00|30786325578576|1168231454933
2012-12-31T21:24:16.151+00:00|28587302322645|1168231470074
2012-12-31T21:41:31.140+00:00|8796093023614|1168231202339
2012-12-31T21:45:50.859+00:00|32985348834072|1168231271426
2012-12-31T21:54:58.048+00:00|17592186045625|1168231239116
2012-12-31T21:56:28.674+00:00|37383395344878|1168231448442
2012-12-31T21:57:48.969+00:00|6597069767597|1168231242323
2012-12-31T21:59:33.784+00:00|37383395345633|1168231131701
2012-12-31T22:03:40.390+00:00|19791209300453|1168231202339
2012-12-31T22:05:55.083+00:00|13194139534460|1168231242323
2012-12-31T22:06:12.709+00:00|13194139534936|1168231426210
2012-12-31T22:11:02.981+00:00|24189255812068|1168231189003
2012-12-31T22:19:29.702+00:00|28587302322920|1168231377346
2012-12-31T22:20:46.427+00:00|28587302322876|1168231508817
2012-12-31T22:41:26.229+00:00|21990232556610|1168231296911
2012-12-31T22:48:42.500+00:00|15393162790380|1168231506066
2012-12-31T22:50:00.303+00:00|28587302322767|1168231503356
2012-12-31T22:50:03.110+00:00|17592186045934|1168231341291
2012-12-31T22:50:51.797+00:00|32985348833485|1168231503356
2012-12-31T22:51:07.467+00:00|37383395344943|1168231505065
2012-12-31T22:51:09.895+00:00|32985348834096|1168231506066
2012-12-31T22:52:03.624+00:00|17592186044466|1168231288017
2012-12-31T22:52:37.434+00:00|32985348833585|1168231371070
2012-12-31T23:07:59.301+00:00|4398046512582|1168231480815
2012-12-31T23:15:20.305+00:00|35184372088955|1168231288017
2012-12-31T23:16:18.959+00:00|15393162790481|1168231288017
2012-12-31T23:19:02.999+00:00|21990232555639|1168231288017
2012-12-31T23:19:47.990+00:00|10995116278729|1168231288017
2012-12-31T23:26:24.130+00:00|37383395344866|1168231395064
2012-12-31T23:26:46.090+00:00|21990232557164|1168231193300
2012-12-31T23:29:27.190+00:00|1312|1168231508121
2012-12-31T23:29:38.457+00:00|37383395344878|1168231508817
2012-12-31T23:40:27.104+00:00|28587302322698|1168231131701
2012-12-31T23:41:20.195+00:00|32985348834350|1168231288017
2012-12-31T23:42:09.623+00:00|8796093022945|1168231189003
2012-12-31T23:43:39.449+00:00|26388279068245|1168231125489
2012-12-31T23:46:03.689+00:00|17592186045203|1168231493898
2012-12-31T23:46:52.894+00:00|1582|1168231125489
2012-12-31T23:48:18.166+00:00|26388279067210|1168231387435
2012-12-31T23:49:59.874+00:00|8796093023896|1168231125489
2012-12-31T23:51:47.845+00:00|15393162789277|1168231125489
2012-12-31T23:52:11.742+00:00|37383395346064|1168231125489
2012-12-31T23:52:26.116+00:00|28587302323510|1168231125489
2012-12-31T23:53:51.709+00:00|19791209301288|1168231143702
2012-12-31T23:54:19.802+00:00|4398046512008|1168231125489
2012-12-31T23:56:06.871+00:00|6597069767176|1168231125489
2012-12-31T23:56:30.053+00:00|6597069766819|1168231288017
2012-12-31T23:56:35.655+00:00|24189255812617|1168231125489
2012-12-31T23:56:43.734+00:00|24189255812506|1168231125489
2012-12-31T23:57:18.815+00:00|17592186044645|1168231125489
2012-12-31T23:57:59.096+00:00|16|1168231125489
2012-12-31T23:58:46.252+00:00|37383395345078|1168231482972
