creationDate|PersonId|TagId
2012-12-04T08:49:01.188+00:00|37383395344771|1026
2012-12-04T08:49:01.188+00:00|37383395344771|1200
2012-12-04T08:49:01.188+00:00|37383395344771|1506
2012-12-04T08:49:01.188+00:00|37383395344771|2015
2012-12-04T08:49:01.188+00:00|37383395344771|2027
2012-12-04T08:49:01.188+00:00|37383395344771|6993
2012-12-04T10:58:02.335+00:00|37383395345764|148
2012-12-04T10:58:02.335+00:00|37383395345764|1857
2012-12-04T10:58:02.335+00:00|37383395345764|2061
2012-12-04T10:58:02.335+00:00|37383395345764|2790
2012-12-04T10:58:02.335+00:00|37383395345764|2822
2012-12-04T10:58:02.335+00:00|37383395345764|7010
2012-12-04T10:58:02.335+00:00|37383395345764|11410
2012-12-04T10:58:02.335+00:00|37383395345764|11888
2012-12-04T10:58:02.335+00:00|37383395345764|13815
