deletionDate|PersonId|CommentId
2012-12-05T01:52:36.222+00:00|19791209300651|1168231398513
2012-12-05T06:34:03.766+00:00|21990232557041|1168231447183
2012-12-05T08:59:18.861+00:00|21990232556792|1168231441813
2012-12-05T10:29:44.451+00:00|10995116278322|1168231195970
2012-12-05T10:51:24.869+00:00|35184372090424|1168231173613
2012-12-05T11:51:20.595+00:00|19791209301580|1168231122345
2012-12-05T12:06:08.853+00:00|13194139534592|1168231417490
2012-12-05T12:16:08.559+00:00|10995116279045|1168231300173
2012-12-05T13:42:03.501+00:00|17592186045996|1168231300173
2012-12-05T15:33:08.255+00:00|13194139534228|1168231480786
2012-12-05T20:27:26.096+00:00|32985348833732|1168231424433
2012-12-05T20:56:33.085+00:00|21990232556984|1168231239853
2012-12-05T21:48:04.148+00:00|15393162789912|1168231302274
2012-12-05T22:10:21.029+00:00|13194139534592|1168231301260
