creationDate|ForumId|TagId
2012-12-01T00:23:45.133+00:00|1168231109608|1644
2012-12-01T00:48:25.837+00:00|1168231108297|1614
2012-12-01T03:45:14.785+00:00|1168231105478|1930
2012-12-01T04:43:58.797+00:00|1168231116567|7520
2012-12-01T04:59:31.602+00:00|1168231107715|2904
2012-12-01T08:13:54.911+00:00|1168231117455|6380
2012-12-01T08:42:00.530+00:00|1168231120063|2
2012-12-01T09:26:32.695+00:00|1168231120997|6815
2012-12-01T09:53:23.347+00:00|1168231119860|6945
2012-12-01T10:36:08.577+00:00|1168231121250|1670
2012-12-01T10:36:08.577+00:00|1168231121250|1918
2012-12-01T11:35:49.606+00:00|1168231118932|2060
2012-12-01T11:40:21.060+00:00|1168231121041|4847
2012-12-01T12:14:55.377+00:00|1168231116762|7514
2012-12-01T12:23:55.115+00:00|1168231116345|266
2012-12-01T13:43:05.297+00:00|1168231114935|2
2012-12-01T13:52:58.896+00:00|1168231106436|4843
2012-12-01T15:32:30.035+00:00|1168231114157|1398
2012-12-01T16:31:15.159+00:00|1168231114641|1499
2012-12-01T16:50:15.744+00:00|1168231119148|1917
2012-12-01T16:54:29.408+00:00|1168231108755|2067
2012-12-01T17:21:57.058+00:00|1168231120039|15185
2012-12-01T18:10:04.574+00:00|1168231119146|1917
2012-12-01T18:56:05.688+00:00|1168231106005|565
2012-12-01T19:31:38.162+00:00|1168231116040|2787
2012-12-01T20:06:53.947+00:00|1168231118301|5193
2012-12-01T21:08:22.763+00:00|1168231118961|1545
2012-12-01T21:14:56.072+00:00|1168231113858|973
2012-12-01T21:48:52.055+00:00|1168231119494|244
2012-12-01T23:17:28.928+00:00|1168231114963|1524
2012-12-01T23:27:58.230+00:00|1168231109511|2828
2012-12-01T23:44:51.704+00:00|1168231116457|1756
2012-12-01T23:55:44.801+00:00|1168231109336|2020
