creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-15T00:28:36.924+00:00|1168231278762||41.188.43.30|Firefox|mg|About Nelly Furtado, r 2, 1978) is a Canadian singer-songwriter, recorAbout Johann Wolfgang von|96|8796093022402|274877913762|84
2012-12-15T00:47:10.877+00:00|1168231481190||14.1.99.46|Chrome|en|About Joe Cocker, ent of several awards, including a 1983 Grammy Award for his #1 hit Up Where We Belong, a duet he per|119|21990232556121|893353212523|0
2012-12-15T00:51:09.037+00:00|1168231112162||49.206.89.61|Safari|zh|About Patti Smith,  fusion of rock and poetry. Smith's most widely known song is Because the Night, which was co-written w|122|28587302322225|618475291000|0
2012-12-15T01:23:56.109+00:00|1168231291015||49.202.188.25|Firefox|kn|About Akira Kurosawa,  of the Japanese film industry, which in turn led to international recogniti|98|28587302323308|412316867761|0
2012-12-15T01:38:36.108+00:00|1168231250348|photo1168231250348.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:37.108+00:00|1168231250349|photo1168231250349.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:38.108+00:00|1168231250350|photo1168231250350.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:39.108+00:00|1168231250351|photo1168231250351.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:40.108+00:00|1168231250352|photo1168231250352.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:41.108+00:00|1168231250353|photo1168231250353.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:42.108+00:00|1168231250354|photo1168231250354.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:43.108+00:00|1168231250355|photo1168231250355.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:44.108+00:00|1168231250356|photo1168231250356.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:45.108+00:00|1168231250357|photo1168231250357.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:46.108+00:00|1168231250358|photo1168231250358.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:47.108+00:00|1168231250359|photo1168231250359.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:38:48.108+00:00|1168231250360|photo1168231250360.jpg|58.145.168.50|Firefox|||0|6597069766925|1168231110078|51
2012-12-15T01:41:55.610+00:00|1168231252068||27.100.15.152|Internet Explorer|ur|About Hamid Karzai, er 2004. He became a dominant political figure after the removal|85|6597069767044|206158435897|0
2012-12-15T02:04:18.838+00:00|1168231499399||41.215.251.99|Chrome|en|About Bryan Adams, All-Time top artists by the Billboard Hot 100About One Vision, ideo t|88|30786325578528|962072690295|39
2012-12-15T02:16:43.293+00:00|1168231333752||49.128.185.12|Chrome|en|About Franklin D. Roosevelt, t or passing any considerable legislation; it abolished many of the relief|103|32985348834350|412316869048|51
2012-12-15T02:23:03.528+00:00|1168231456437|photo1168231456437.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:04.528+00:00|1168231456438|photo1168231456438.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:05.528+00:00|1168231456439|photo1168231456439.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:06.528+00:00|1168231456440|photo1168231456440.jpg|103.29.63.174|Firefox|||0|21990232557010|1168231118335|100
2012-12-15T02:23:07.528+00:00|1168231456441|photo1168231456441.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:08.528+00:00|1168231456442|photo1168231456442.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:09.528+00:00|1168231456443|photo1168231456443.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:10.528+00:00|1168231456444|photo1168231456444.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:11.528+00:00|1168231456445|photo1168231456445.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:12.528+00:00|1168231456446|photo1168231456446.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:13.528+00:00|1168231456447|photo1168231456447.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:14.528+00:00|1168231456448|photo1168231456448.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:15.528+00:00|1168231456449|photo1168231456449.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:16.528+00:00|1168231456450|photo1168231456450.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:17.528+00:00|1168231456451|photo1168231456451.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:18.528+00:00|1168231456452|photo1168231456452.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:19.528+00:00|1168231456453|photo1168231456453.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
2012-12-15T02:23:20.528+00:00|1168231456454|photo1168231456454.jpg|21.111.144.187|Firefox|||0|21990232557010|1168231118335|57
