creationDate|PostId|TagId
2012-12-13T01:05:25.439+00:00|1168231178084|2785
2012-12-13T01:07:35.043+00:00|1168231454497|2107
2012-12-13T01:12:19.601+00:00|1168231463471|1581
2012-12-13T01:44:17.001+00:00|1168231507265|58
2012-12-13T01:44:17.001+00:00|1168231507265|576
2012-12-13T01:44:17.001+00:00|1168231507265|976
2012-12-13T01:44:17.001+00:00|1168231507265|2779
2012-12-13T01:44:17.001+00:00|1168231507265|2965
2012-12-13T02:16:18.482+00:00|1168231350120|282
2012-12-13T03:02:43.408+00:00|1168231111602|2951
2012-12-13T03:09:12.373+00:00|1168231346317|3045
2012-12-13T03:35:02.387+00:00|1168231395502|1176
2012-12-13T04:01:19.853+00:00|1168231500949|143
2012-12-13T04:01:19.853+00:00|1168231500949|7582
2012-12-13T04:10:14.929+00:00|1168231321933|2888
2012-12-13T04:47:29.893+00:00|1168231377641|0
2012-12-13T05:39:06.838+00:00|1168231178794|2041
2012-12-13T06:08:38.758+00:00|1168231291864|7594
2012-12-13T06:09:08.977+00:00|1168231173795|1953
2012-12-13T06:13:20.663+00:00|1168231494549|2780
2012-12-13T06:26:01.528+00:00|1168231465885|0
2012-12-13T06:36:16.587+00:00|1168231189737|6440
2012-12-13T06:40:57.070+00:00|1168231122731|1153
2012-12-13T06:45:57.811+00:00|1168231346392|3045
2012-12-13T07:24:35.700+00:00|1168231493504|2072
2012-12-13T07:46:09.632+00:00|1168231487062|418
2012-12-13T08:12:05.374+00:00|1168231296750|273
2012-12-13T08:12:05.374+00:00|1168231296750|2888
2012-12-13T08:14:46.472+00:00|1168231202878|1444
2012-12-13T08:35:09.921+00:00|1168231127419|5113
2012-12-13T08:54:38.169+00:00|1168231293749|5063
2012-12-13T08:58:13.976+00:00|1168231177504|2785
2012-12-13T09:14:31.510+00:00|1168231346667|3045
2012-12-13T09:33:11.039+00:00|1168231112918|2113
2012-12-13T09:50:01.283+00:00|1168231334203|2820
2012-12-13T10:03:15.664+00:00|1168231297648|147
2012-12-13T10:29:01.224+00:00|1168231303509|574
2012-12-13T11:22:30.962+00:00|1168231362741|3096
2012-12-13T11:32:54.068+00:00|1168231415175|2922
2012-12-13T11:48:13.444+00:00|1168231294139|5063
2012-12-13T12:16:20.476+00:00|1168231302235|1489
2012-12-13T12:21:18.453+00:00|1168231203126|1444
2012-12-13T12:25:08.219+00:00|1168231202515|1444
2012-12-13T12:38:08.778+00:00|1168231494336|4845
2012-12-13T12:47:35.203+00:00|1168231347200|3045
2012-12-13T12:57:17.402+00:00|1168231463164|1581
2012-12-13T13:03:13.581+00:00|1168231134452|206
2012-12-13T13:03:13.581+00:00|1168231134452|2843
2012-12-13T13:03:13.581+00:00|1168231134452|2997
2012-12-13T13:04:27.501+00:00|1168231187300|973
2012-12-13T13:08:34.858+00:00|1168231464079|1581
2012-12-13T13:12:50.550+00:00|1168231187770|11742
2012-12-13T13:33:42.547+00:00|1168231299016|147
2012-12-13T13:50:30.608+00:00|1168231299174|147
2012-12-13T13:57:50.599+00:00|1168231106660|2
2012-12-13T14:01:21.553+00:00|1168231122182|1153
2012-12-13T14:47:36.133+00:00|1168231173391|1953
2012-12-13T14:58:19.125+00:00|1168231236235|138
2012-12-13T14:58:19.125+00:00|1168231236235|469
2012-12-13T15:17:15.635+00:00|1168231357389|1612
2012-12-13T15:38:33.824+00:00|1168231262465|790
2012-12-13T15:53:04.513+00:00|1168231271507|10449
2012-12-13T16:09:43.510+00:00|1168231463769|1581
2012-12-13T16:30:11.436+00:00|1168231196712|3001
2012-12-13T16:44:52.394+00:00|1168231321404|2888
2012-12-13T16:51:08.782+00:00|1168231204727|1984
2012-12-13T17:04:36.197+00:00|1168231203386|9144
2012-12-13T17:09:03.020+00:00|1168231302070|1489
2012-12-13T17:18:46.492+00:00|1168231370632|61
2012-12-13T17:54:47.972+00:00|1168231108942|1533
2012-12-13T18:34:06.169+00:00|1168231346141|3045
2012-12-13T18:39:52.724+00:00|1168231397650|1154
2012-12-13T18:39:52.724+00:00|1168231397650|2967
2012-12-13T18:51:11.879+00:00|1168231496838|149
2012-12-13T18:51:11.879+00:00|1168231496838|13045
2012-12-13T18:59:27.353+00:00|1168231463852|1581
2012-12-13T19:33:22.448+00:00|1168231296088|1178
2012-12-13T19:35:54.424+00:00|1168231321307|2888
2012-12-13T19:58:33.254+00:00|1168231370990|61
2012-12-13T20:37:29.082+00:00|1168231508784|143
2012-12-13T20:37:29.082+00:00|1168231508784|1196
2012-12-13T20:37:29.082+00:00|1168231508784|2975
2012-12-13T20:49:27.047+00:00|1168231178265|3083
2012-12-13T22:03:43.241+00:00|1168231420274|147
2012-12-13T22:03:43.241+00:00|1168231420274|2879
2012-12-13T22:35:54.211+00:00|1168231508635|2000
2012-12-13T22:40:44.709+00:00|1168231179073|2041
2012-12-13T22:53:03.237+00:00|1168231315717|1249
2012-12-13T23:08:44.454+00:00|1168231178661|2041
2012-12-13T23:15:22.722+00:00|1168231483034|194
2012-12-13T23:17:28.751+00:00|1168231329399|1766
2012-12-13T23:19:39.427+00:00|1168231347032|3045
2012-12-13T23:55:40.822+00:00|1168231346986|3045
