deletionDate|id
2012-12-15T00:28:14.537+00:00|1168231429623
2012-12-15T01:23:10.529+00:00|1168231389818
2012-12-15T02:15:04.570+00:00|1168231464175
2012-12-15T02:46:20.150+00:00|1168231127742
2012-12-15T03:01:22.692+00:00|1168231240484
2012-12-15T03:19:39.203+00:00|1168231389963
2012-12-15T03:30:10.789+00:00|1168231408151
2012-12-15T03:47:19.793+00:00|1168231261729
2012-12-15T04:03:51.712+00:00|1168231347885
2012-12-15T04:47:00.864+00:00|1168231411813
2012-12-15T06:04:28.242+00:00|1168231288686
2012-12-15T06:49:19.416+00:00|1168231301101
2012-12-15T06:56:38.051+00:00|1168231398163
2012-12-15T07:02:15.109+00:00|1168231188851
2012-12-15T09:24:40.787+00:00|1168231356633
2012-12-15T09:50:44.097+00:00|1168231136760
2012-12-15T11:18:23.098+00:00|1168231314536
2012-12-15T11:46:01.537+00:00|1168231327678
2012-12-15T12:41:02.022+00:00|1168231291218
2012-12-15T14:23:23.845+00:00|1168231333607
2012-12-15T14:41:26.855+00:00|1168231314510
2012-12-15T16:06:47.048+00:00|1168231315010
2012-12-15T16:40:53.103+00:00|1168231493937
2012-12-15T16:57:18.635+00:00|1168231414149
2012-12-15T16:57:52.242+00:00|1168231186135
2012-12-15T16:59:25.894+00:00|1168231377688
2012-12-15T17:11:25.835+00:00|1168231290344
2012-12-15T17:24:56.756+00:00|1168231368001
2012-12-15T18:37:32.348+00:00|1168231449257
2012-12-15T20:01:43.445+00:00|1168231481237
2012-12-15T20:56:58.756+00:00|1168231236139
2012-12-15T21:31:05.005+00:00|1168231344661
2012-12-15T21:46:57.962+00:00|1168231450812
2012-12-15T22:23:31.450+00:00|1168231273647
2012-12-15T22:51:23.414+00:00|1168231300563
2012-12-15T23:07:19.434+00:00|1168231117724
2012-12-15T23:24:46.948+00:00|1168231260306
2012-12-15T23:24:51.623+00:00|1168231221815
2012-12-15T23:37:12.566+00:00|1168231189513
