creationDate|PersonId|TagId
2012-12-07T02:19:44.917+00:00|37383395345880|6
2012-12-07T02:19:44.917+00:00|37383395345880|205
2012-12-07T02:19:44.917+00:00|37383395345880|206
2012-12-07T02:19:44.917+00:00|37383395345880|468
2012-12-07T02:19:44.917+00:00|37383395345880|565
2012-12-07T02:19:44.917+00:00|37383395345880|578
2012-12-07T02:19:44.917+00:00|37383395345880|588
2012-12-07T02:19:44.917+00:00|37383395345880|778
2012-12-07T02:19:44.917+00:00|37383395345880|973
2012-12-07T02:19:44.917+00:00|37383395345880|1206
2012-12-07T02:19:44.917+00:00|37383395345880|1940
2012-12-07T02:19:44.917+00:00|37383395345880|1984
2012-12-07T02:19:44.917+00:00|37383395345880|1986
2012-12-07T02:19:44.917+00:00|37383395345880|2048
2012-12-07T02:19:44.917+00:00|37383395345880|2058
2012-12-07T02:19:44.917+00:00|37383395345880|2115
2012-12-07T02:19:44.917+00:00|37383395345880|2783
2012-12-07T02:19:44.917+00:00|37383395345880|2788
2012-12-07T02:19:44.917+00:00|37383395345880|2805
2012-12-07T02:19:44.917+00:00|37383395345880|5161
2012-12-07T02:19:44.917+00:00|37383395345880|5191
2012-12-07T02:19:44.917+00:00|37383395345880|6413
2012-12-07T02:19:44.917+00:00|37383395345880|6456
2012-12-07T02:19:44.917+00:00|37383395345880|11622
2012-12-07T02:19:44.917+00:00|37383395345880|11625
2012-12-07T02:19:44.917+00:00|37383395345880|11742
2012-12-07T02:19:44.917+00:00|37383395345880|12002
