creationDate|CommentId|TagId
2012-12-31T07:37:37.136+00:00|1168231107557|1164
2012-12-31T07:37:37.136+00:00|1168231107557|5055
2012-12-31T10:12:55.806+00:00|1168231108455|7982
2012-12-31T14:45:37.335+00:00|1168231107521|1184
2012-12-31T14:45:37.335+00:00|1168231107521|11531
2012-12-31T15:27:53.506+00:00|1168231107525|1184
2012-12-31T15:27:53.506+00:00|1168231107525|13196
2012-12-31T18:32:27.364+00:00|1168231107529|448
2012-12-31T18:50:48.897+00:00|1168231108435|1988
2012-12-31T18:50:48.897+00:00|1168231108435|2047
2012-12-31T18:50:48.897+00:00|1168231108435|2903
