deletionDate|PersonId|CommentId
2012-12-10T00:12:04.396+00:00|28587302322805|1168231236773
2012-12-10T01:52:54.220+00:00|21990232556036|1168231202350
2012-12-10T04:10:23.572+00:00|35184372089100|1168231133132
2012-12-10T06:12:29.445+00:00|30786325577990|1168231164978
2012-12-10T07:08:26.217+00:00|15393162790063|1168231189506
2012-12-10T07:22:40.255+00:00|28587302322210|1168231236773
2012-12-10T08:18:57.394+00:00|2199023256999|1168231202350
2012-12-10T11:05:26.825+00:00|19791209301580|1168231343176
2012-12-10T11:17:01.216+00:00|4398046512677|1168231198979
2012-12-10T14:40:10.506+00:00|21990232556792|1168231156184
2012-12-10T15:22:27.504+00:00|28587302322698|1168231133132
2012-12-10T16:24:39.458+00:00|4398046512351|1168231417490
2012-12-10T16:49:05.462+00:00|24189255811930|1168231302538
2012-12-10T17:45:19.159+00:00|8796093022442|1168231236773
2012-12-10T18:40:21.384+00:00|10995116278785|1168231202350
2012-12-10T22:15:34.414+00:00|10995116279045|1168231224014
2012-12-10T22:30:59.048+00:00|26388279067773|1168231133132
