creationDate|Person1Id|Person2Id
2012-12-01T00:11:49.556+00:00|1355|35184372090040
2012-12-01T00:33:25.656+00:00|773|28587302322848
2012-12-01T00:38:11.899+00:00|28587302323752|35184372088985
2012-12-01T00:54:07.167+00:00|8796093023537|35184372090040
2012-12-01T01:52:01.685+00:00|15393162789008|35184372089264
2012-12-01T01:59:07.964+00:00|30786325579197|35184372089117
2012-12-01T02:21:03.251+00:00|4398046512388|37383395344486
2012-12-01T02:22:52.732+00:00|2199023257005|30786325578980
2012-12-01T02:43:07.765+00:00|1295|35184372090106
2012-12-01T02:46:58.783+00:00|15393162789912|32985348834257
2012-12-01T02:49:59.129+00:00|2199023255783|26388279067210
2012-12-01T02:52:30.132+00:00|26388279067663|35184372089722
2012-12-01T02:56:21.753+00:00|6597069766769|35184372089722
2012-12-01T03:22:00.930+00:00|910|10995116279045
2012-12-01T03:23:21.362+00:00|983|37383395346041
2012-12-01T03:33:55.457+00:00|13194139533901|24189255812167
2012-12-01T03:36:10.627+00:00|15393162789151|28587302323389
2012-12-01T03:38:57.206+00:00|28587302323163|37383395345948
2012-12-01T03:52:32.816+00:00|30786325579172|32985348833410
2012-12-01T04:07:25.221+00:00|6597069767970|28587302322180
2012-12-01T04:11:57.865+00:00|8796093023209|32985348833485
2012-12-01T04:24:20.865+00:00|4398046511989|35184372089378
2012-12-01T05:23:52.786+00:00|2199023256472|35184372089895
2012-12-01T05:44:07.377+00:00|10995116278803|28587302322767
2012-12-01T06:13:43.069+00:00|2199023256981|24189255812037
2012-12-01T06:16:38.716+00:00|30786325578744|37383395346041
2012-12-01T06:42:02.983+00:00|24189255811081|37383395345264
2012-12-01T07:02:08.980+00:00|17592186045707|35184372089264
2012-12-01T07:14:03.197+00:00|19791209300358|32985348834072
2012-12-01T07:29:57.446+00:00|8796093023077|24189255811148
2012-12-01T07:38:41.488+00:00|10995116278066|21990232557074
2012-12-01T08:14:55.522+00:00|808|35184372090502
2012-12-01T08:17:22.021+00:00|26388279067637|35184372088856
2012-12-01T08:34:52.609+00:00|17592186045627|26388279066736
2012-12-01T09:41:01.134+00:00|2199023256302|4398046512405
2012-12-01T09:57:33.343+00:00|24189255811723|35184372090424
2012-12-01T10:20:33.690+00:00|4398046512189|35184372090311
2012-12-01T11:06:01.997+00:00|24189255812099|35184372089798
2012-12-01T11:07:34.035+00:00|1355|35184372088972
2012-12-01T12:17:49.740+00:00|10995116279024|32985348834254
2012-12-01T13:14:53.671+00:00|10995116278104|37383395344428
2012-12-01T13:16:52.565+00:00|8796093022501|32985348833576
2012-12-01T13:56:51.209+00:00|8796093023851|35184372090311
2012-12-01T13:59:21.208+00:00|4398046512349|35184372090415
2012-12-01T14:23:00.333+00:00|17592186044826|37383395345948
2012-12-01T14:28:06.839+00:00|2199023256818|32985348833746
2012-12-01T14:31:10.765+00:00|21990232557010|35184372090040
2012-12-01T14:40:34.560+00:00|555|32985348834275
2012-12-01T14:44:11.014+00:00|17592186045996|32985348834006
2012-12-01T15:02:22.255+00:00|8796093023895|28587302322697
2012-12-01T15:28:27.378+00:00|4398046512623|32985348834852
2012-12-01T15:29:14.893+00:00|19791209300150|37383395345384
2012-12-01T16:26:06.667+00:00|26388279067210|37383395345239
2012-12-01T16:41:40.964+00:00|17592186044826|37383395346041
2012-12-01T16:44:06.869+00:00|21990232556972|26388279067210
2012-12-01T17:06:54.514+00:00|8796093023876|30786325577988
2012-12-01T18:02:41.412+00:00|35184372089942|37383395345882
2012-12-01T19:12:11.406+00:00|21990232556130|32985348833375
2012-12-01T19:26:02.255+00:00|26388279067210|37383395345991
2012-12-01T19:35:45.287+00:00|30786325578598|37383395345524
2012-12-01T19:52:39.190+00:00|24189255812167|32985348834242
2012-12-01T19:54:28.803+00:00|6597069768067|28587302322196
2012-12-01T19:56:27.276+00:00|21990232556130|35184372089449
2012-12-01T20:05:03.979+00:00|32985348834574|35184372089265
2012-12-01T20:45:44.767+00:00|859|10995116278274
2012-12-01T21:04:15.284+00:00|2199023256472|35184372089100
2012-12-01T21:15:36.788+00:00|32985348834502|35184372089798
2012-12-01T21:19:39.953+00:00|28587302323340|37383395345239
2012-12-01T21:38:35.986+00:00|10995116278634|35184372090106
2012-12-01T21:58:11.567+00:00|483|17592186045577
2012-12-01T21:58:20.009+00:00|24189255812617|32985348833804
2012-12-01T22:17:53.995+00:00|10995116279024|26388279067001
2012-12-01T23:10:32.827+00:00|26388279066876|37383395345948
2012-12-01T23:24:14.941+00:00|26388279067293|26388279067663
2012-12-01T23:25:08.402+00:00|6597069768352|35184372089633
2012-12-01T23:57:07.145+00:00|24189255812726|35184372090167
