creationDate|ForumId|TagId
2012-12-24T00:42:25.230+00:00|1168231115606|1679
2012-12-24T00:56:28.642+00:00|1168231111206|2793
2012-12-24T02:03:01.979+00:00|1168231110592|2797
2012-12-24T03:30:46.751+00:00|1168231107125|3108
2012-12-24T04:50:29.564+00:00|1168231115170|6365
2012-12-24T06:29:15.153+00:00|1168231117893|1403
2012-12-24T07:40:59.075+00:00|1168231120729|11899
2012-12-24T07:48:45.572+00:00|1168231114188|1197
2012-12-24T07:52:04.423+00:00|1168231105623|2016
2012-12-24T09:35:59.817+00:00|1168231119197|2935
2012-12-24T09:38:56.896+00:00|1168231116632|6990
2012-12-24T09:41:48.455+00:00|1168231120003|2865
2012-12-24T09:56:07.223+00:00|1168231118735|2029
2012-12-24T09:56:55.290+00:00|1168231108758|2083
2012-12-24T13:07:39.053+00:00|1168231107269|3006
2012-12-24T13:15:25.916+00:00|1168231118497|4899
2012-12-24T13:16:49.738+00:00|1168231121226|1938
2012-12-24T13:28:08.445+00:00|1168231114365|11480
2012-12-24T13:59:33.619+00:00|1168231116817|782
2012-12-24T14:44:47.294+00:00|1168231120621|8
2012-12-24T15:03:50.436+00:00|1168231121216|7582
2012-12-24T15:12:06.329+00:00|1168231107683|567
2012-12-24T16:51:17.605+00:00|1168231120541|2806
2012-12-24T17:00:54.246+00:00|1168231117705|3026
2012-12-24T18:36:53.279+00:00|1168231120872|2938
2012-12-24T18:46:48.337+00:00|1168231120419|0
2012-12-24T19:40:19.197+00:00|1168231120283|1909
2012-12-24T20:39:46.069+00:00|1168231121203|523
2012-12-24T20:39:46.069+00:00|1168231121203|596
2012-12-24T20:39:46.069+00:00|1168231121203|1863
2012-12-24T20:39:46.069+00:00|1168231121203|2083
2012-12-24T20:39:46.069+00:00|1168231121203|3067
2012-12-24T20:39:46.069+00:00|1168231121203|9275
2012-12-24T22:17:14.837+00:00|1168231111655|2860
2012-12-24T23:52:54.126+00:00|1168231120677|1053
