creationDate|PersonId|CommentId
2012-11-12T22:43:30.180+00:00|17592186044461|1168231104920
2011-10-10T07:56:16.214+00:00|13194139533352|687194767770
2012-02-10T23:12:54.970+00:00|2199023255594|824633721249
2012-02-15T17:35:47.190+00:00|13194139533352|824633721249
2012-02-10T12:30:27.346+00:00|17592186044461|824633721249
2012-02-16T13:55:37.584+00:00|26388279066658|824633721249
2012-11-18T09:17:43.677+00:00|2199023255594|1168231104943
2012-11-19T15:05:05.888+00:00|13194139533352|1168231104943
2012-11-17T06:13:23.551+00:00|17592186044461|1168231104943
2012-11-16T01:36:33.953+00:00|26388279066658|1168231104943
2012-08-19T21:38:40.791+00:00|2199023255594|1030792151492
2012-02-14T14:10:35.937+00:00|2199023255594|824633721289
2012-02-16T11:25:57.415+00:00|13194139533352|824633721289
2012-02-10T19:09:15.910+00:00|17592186044461|824633721289
2012-02-12T16:07:49.798+00:00|26388279066658|824633721289
2011-10-08T00:17:04.148+00:00|2199023255594|687194767825
2011-10-14T02:58:29.970+00:00|13194139533352|687194767825
2011-10-13T15:35:09.033+00:00|17592186044461|687194767825
2012-10-20T08:38:27.674+00:00|2199023255557|1099511629585
2012-10-19T09:03:32.557+00:00|24189255811081|1099511629585
2012-10-18T11:14:19.239+00:00|24189255811109|1099511629585
2012-07-20T16:55:21.142+00:00|28587302322204|1030792153143
2012-11-21T01:00:07.389+00:00|14|1168231106640
2012-07-24T20:52:23.287+00:00|32|1030792153199
2012-07-22T07:02:06.962+00:00|2199023255594|1030792153199
2012-07-25T23:58:33.424+00:00|10995116277761|1030792153199
2012-07-26T03:28:35.399+00:00|19791209299987|1030792153199
2012-07-21T19:32:36.548+00:00|26388279066641|1030792153199
2012-07-23T21:18:16.968+00:00|26388279066658|1030792153199
2012-07-21T20:44:07.102+00:00|28587302322180|1030792153199
2012-07-28T05:52:20.596+00:00|28587302322196|1030792153199
2012-07-25T09:09:05.542+00:00|28587302322204|1030792153199
2012-07-21T23:00:37.456+00:00|10995116277761|1030792153206
2012-09-27T18:56:49.142+00:00|2199023255557|1099511629988
2012-10-01T00:34:48.058+00:00|2199023255573|1099511629988
2012-10-01T06:04:33.857+00:00|8796093022244|1099511629988
2012-09-30T13:30:58.711+00:00|24189255811081|1099511629988
2012-09-26T15:25:35.600+00:00|32985348833329|1099511629988
2012-09-29T08:58:21.128+00:00|24189255811081|1099511629992
2012-02-17T15:32:23.659+00:00|8796093022244|824633723066
2012-11-22T07:22:29.422+00:00|13194139533355|1168231107484
2012-11-24T22:11:35.155+00:00|37383395344409|1168231107490
2012-11-24T06:15:31.073+00:00|37383395344394|1168231107490
2012-11-21T18:54:50.141+00:00|2199023255557|1168231107490
2012-11-18T02:00:42.269+00:00|26388279066658|1168231107490
2012-11-23T13:15:40.077+00:00|35184372088856|1168231107490
2012-11-23T22:12:55.008+00:00|32985348833318|1168231107490
2012-11-20T09:48:50.009+00:00|6597069766702|1168231107490
2012-11-19T17:47:08.182+00:00|19791209299968|1168231107490
2012-11-24T07:15:54.778+00:00|28587302322180|1168231107490
2012-11-22T10:07:22.384+00:00|26388279066632|1168231107490
2012-11-20T08:37:52.199+00:00|24189255811109|1168231107490
2012-11-18T08:07:40.054+00:00|28587302322196|1168231107490
2012-11-19T18:23:52.378+00:00|28587302322209|1168231107490
2012-08-30T12:56:50.004+00:00|24189255811081|1030792154027
2012-08-31T16:59:27.254+00:00|13194139533352|1030792154027
2012-08-30T12:48:52.122+00:00|8796093022237|1030792154027
2012-08-26T05:28:26.177+00:00|21990232555527|1030792154027
2012-08-30T09:02:13.302+00:00|17592186044461|1030792154027
2012-08-31T04:40:23.215+00:00|10995116277782|1030792154027
2012-08-27T04:55:16.224+00:00|16|1030792154027
2012-09-01T05:30:17.084+00:00|15393162788877|1030792154027
2012-08-27T04:28:36.406+00:00|2199023255573|1030792154027
2012-08-31T18:43:10.969+00:00|2199023255557|1030792154027
2012-08-25T09:47:54.750+00:00|26388279066658|1030792154027
2012-09-01T04:27:20.345+00:00|32985348833318|1030792154027
2012-08-30T16:30:23.143+00:00|6597069766702|1030792154027
2012-08-26T21:57:15.135+00:00|19791209299968|1030792154027
2012-08-27T03:12:28.888+00:00|28587302322180|1030792154027
2012-08-26T16:03:20.401+00:00|26388279066632|1030792154027
2012-08-25T23:57:34.388+00:00|24189255811109|1030792154027
2012-08-29T17:35:57.176+00:00|28587302322196|1030792154027
2012-08-28T16:44:19.257+00:00|28587302322209|1030792154027
2012-08-30T13:44:49.817+00:00|2199023255594|1030792154027
2012-08-31T07:09:15.332+00:00|14|1030792154027
