creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-13T00:00:54.266+00:00|1168231393840|200.13.148.38|Internet Explorer|right|5|13194139534507|71||1168231393837
2012-12-13T00:00:55.229+00:00|1168231280240|41.198.128.241|Firefox|About Diocletian,  necessitAbout Roger Ebert, gical comAbout Stevie Wonder|74|4398046511577|97||1168231280236
2012-12-13T00:02:43.926+00:00|1168231218420|199.103.115.201|Internet Explorer|fine|4|35184372090400|107||1099511741673
2012-12-13T00:05:21.533+00:00|1168231504614|1.10.11.40|Firefox|About Horace, cessors, and for his Gothic novel, The CaAbout Empire of Trebizond|80|24189255812761|1||1168231504611
2012-12-13T00:06:25.892+00:00|1168231296973|14.130.106.24|Opera|About Ennio Morricone, ly moved intAbout Donald Rumsfeld,  Secretary oAbout The Mil|83|37383395345374|1||1168231296970
2012-12-13T00:06:33.674+00:00|1168231355391|31.22.15.155|Safari|thanks|6|30786325579172|56|824633971696|
2012-12-13T00:07:20.051+00:00|1168231489131|61.17.197.42|Safari|About Rupert Murdoch, dia mogul. Murdoch beAbout Sweden, trict party associatiAbout|83|10995116279024|0||1030792535657
2012-12-13T00:07:56.158+00:00|1168231355543|31.22.15.155|Safari|LOL|3|30786325579172|56|549756064912|
2012-12-13T00:08:03.909+00:00|1168231158827|27.116.17.45|Internet Explorer|LOL|3|10995116279045|0||1168231158826
2012-12-13T00:10:14.431+00:00|1168231296979|31.25.30.12|Chrome|About Ennio Morricone,  film worldAbout Donald Rumsfeld, Bush. His tAbout Johnny Carson, ards,|95|26388279067933|56||1168231296973
2012-12-13T00:11:01.129+00:00|1168231197923|80.94.167.126|Firefox|About Julie Andrews, vival of The Boy Friend at the Bay StreetAbout Lindsay Dave|80|21990232556059|63|1168231197917|
2012-12-13T00:11:35.292+00:00|1168231133962|61.17.72.85|Firefox|roflol|6|30786325578202|0||1168231133959
2012-12-13T00:11:35.454+00:00|1168231295865|103.22.183.44|Internet Explorer|great|5|13194139534651|103|1168231295860|
2012-12-13T00:11:39.582+00:00|1168231355752|31.22.15.155|Safari|cool|4|30786325579172|56||1099511879010
2012-12-13T00:11:46.010+00:00|1168231401070|204.79.148.6|Firefox|About Percy Bysshe Shelley, ontinue to be performed today. He wroteAbout Peop|77|37383395344977|50|687195063917|
2012-12-13T00:12:00.850+00:00|1168231321049|31.182.200.15|Internet Explorer|About George Frideric Handel, —especiallyAbout Benjamin Franklin, d internatiAbout|83|13194139534936|92||1168231321037
2012-12-13T00:12:51.186+00:00|1168231506345|31.22.15.155|Safari|About Franz Liszt, g Richard Wagner, Hector Berlioz, CamilAbout James Buchana|77|30786325579172|56||1168231506341
2012-12-13T00:13:47.726+00:00|1168231406853|118.107.128.185|Chrome|About Bill Cosby,  Different World, which became second to About Vichy France, an|81|19791209300227|54||1168231406851
2012-12-13T00:14:40.749+00:00|1168231219910|49.15.114.196|Chrome|yes|3|4398046511661|0||1099511743170
2012-12-13T00:15:38.635+00:00|1168231403798|27.123.216.51|Chrome|About Bob Hope, .S. armed forces. Bob Hope appeared in or hostAbout Joseph Smith, sions. I|90|37383395344943|0||893353496850
2012-12-13T00:16:05.560+00:00|1168231415314|31.44.176.93|Chrome|yes|3|10995116278995|56||1168231415304
2012-12-13T00:16:59.515+00:00|1168231473272|31.47.245.161|Internet Explorer|About 14th Dalai Lama,  script. Without proper rendering suppAbout From a B|75|6597069767047|50||1168231473265
2012-12-13T00:17:37.674+00:00|1168231323528|115.74.44.254|Firefox|fine|4|35184372090153|58|687194986374|
