creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-21T00:00:21.874+00:00|1168231143882|31.220.137.196|Chrome|yes|3|28587302322395|50|549755853256|
2012-12-21T00:00:54.322+00:00|1168231172436|113.21.95.223|Chrome|thx|3|17592186045804|94|1168231172430|
2012-12-21T00:01:27.171+00:00|1168231470037|27.109.114.212|Chrome|great|5|30786325578706|67|1099511993289|
2012-12-21T00:01:35.053+00:00|1168231503605|194.28.115.210|Firefox|cool|4|6597069767971|86||1168231503598
2012-12-21T00:02:17.421+00:00|1168231326559|1.48.177.249|Firefox|I see|5|15393162790474|1|1168231326553|
2012-12-21T00:02:54.477+00:00|1168231175718|14.106.234.179|Opera|About S&M Airlines, . It was released on September 5, 1989 throAbout The New Game, n|84|24189255811756|1|1168231175702|
2012-12-21T00:03:08.514+00:00|1168231175721|49.156.56.86|Safari|About Alexander I of Russia, , daughter of the Duke ofAbout S&M Airlines,|74|13194139534474|51||1168231175718
2012-12-21T00:03:16.979+00:00|1168231326554|27.150.38.22|Chrome|good|4|21990232557074|1|1168231326553|
2012-12-21T00:03:46.985+00:00|1168231422762|14.129.88.21|Firefox|cool|4|2199023256657|98||1168231422752
2012-12-21T00:04:26.086+00:00|1168231422617|14.129.88.21|Firefox|duh|3|2199023256657|98||755914562199
2012-12-21T00:05:35.139+00:00|1168231446678|80.245.87.137|Chrome|About Hassan II of Morocco, , 1999 was King oAbout Rembrandt, a County, Iowa, UA|80|32985348834789|86|962073016467|
2012-12-21T00:06:57.396+00:00|1168231341692|27.98.215.42|Chrome|About Khalid Sheikh Mohammed,  11 attacks, the RichaAbout Bill Clinton, nsurance Progra|87|37383395344787|1||1099511864952
2012-12-21T00:07:19.309+00:00|1168231493915|31.177.111.59|Chrome|About Alan Moore, 29 September 1983) was a war correspondent and author of popular histories, most notably two books on the nineteenth-century expl|147|30786325578366|56|1168231493911|
2012-12-21T00:10:41.331+00:00|1168231298594|41.138.47.146|Chrome|maybe|5|28587302323163|90||1168231298592
2012-12-21T00:10:45.930+00:00|1168231172589|27.116.21.190|Opera|About Leon Trotsky, rotsky's ideas form the basis of Trotskyism,About Alfred, Lord Ten|86|37383395345473|0|962072742379|
2012-12-21T00:11:07.170+00:00|1168231207545|46.229.57.192|Safari|good|4|35184372089878|106|962072777332|
2012-12-21T00:11:47.161+00:00|1168231160476|204.79.148.6|Firefox|thx|3|37383395344977|50|549755869851|
2012-12-21T00:11:51.083+00:00|1168231329392|148.220.68.17|Firefox|no way!|7|32985348833410|53|1099511852649|
2012-12-21T00:13:17.496+00:00|1168231160549|204.79.148.6|Firefox|yes|3|37383395344977|50||1030792207076
2012-12-21T00:13:40.521+00:00|1168231453222|61.9.58.51|Firefox|yes|3|13194139533727|55||1030792499748
2012-12-21T00:14:13.350+00:00|1168231471446|27.98.219.38|Internet Explorer|good|4|26388279067202|1||1168231471438
2012-12-21T00:15:44.278+00:00|1168231446673|80.245.87.137|Chrome|About Marcus Aurelius, during the MarAbout Elton John, h hit, Your SoAbout Barack Obama,  the U|95|32985348834789|86||962073016453
2012-12-21T00:16:28.518+00:00|1168231269698|27.112.87.204|Firefox|thx|3|21990232556604|1|343597548864|
2012-12-21T00:17:20.145+00:00|1168231175887|61.247.227.211|Chrome|maybe|5|30786325579294|0|1168231175886|
2012-12-21T00:17:24.745+00:00|1168231207174|31.24.148.126|Firefox|I see|5|24189255811236|50||1168231207166
2012-12-21T00:18:31.048+00:00|1168231174588|27.116.21.190|Opera|ok|2|37383395345473|0||1030792221104
2012-12-21T00:21:20.953+00:00|1168231176790|186.64.1.11|Firefox|roflol|6|26388279068086|61||1168231176785
2012-12-21T00:21:22.403+00:00|1168231436797|27.123.96.50|Firefox|About Saint George, Fakiha, BteghAbout Harry S. Truman, S. Truman, onAbout|75|15393162789840|0||1099511960057
2012-12-21T00:22:18.538+00:00|1168231431361|14.1.2.63|Chrome|thanks|6|35184372089942|1||1168231431359
2012-12-21T00:23:09.104+00:00|1168231440241|196.46.123.42|Chrome|fine|4|8796093023143|102||1168231440240
2012-12-21T00:23:43.860+00:00|1168231213179|203.81.162.99|Chrome|About King Nothing, aking at number six on the Mainstream Rock TAbout Flashdance... What a Feeling,  of the song made extensive use of synthesizAbout Telephono, s released on|174|8796093023371|65||1168231213174
2012-12-21T00:23:50.678+00:00|1168231304974|199.103.92.226|Firefox|LOL|3|19791209300224|77||1168231304972
2012-12-21T00:24:04.860+00:00|1168231340969|27.98.215.42|Chrome|thanks|6|37383395344787|1||481036573608
2012-12-21T00:24:15.141+00:00|1168231293947|41.135.26.14|Firefox|About Ludwig van Beethoven, usic, he remains one of the most famous and inAbout Haiti, ous|90|4398046511652|97||1168231293943
2012-12-21T00:25:12.906+00:00|1168231493405|190.13.151.97|Chrome|LOL|3|21990232556641|69||1168231493396
2012-12-21T00:25:22.485+00:00|1168231401977|193.104.227.215|Internet Explorer|About Ridley Scott, as well as Golden Globe and Emmy Awards. He was knighted in the 2003 New Year Honours. In 2011, Scott received a star on the Hollywood Walk of Fame. He is t|176|26388279066641|86||1168231401976
2012-12-21T00:25:36.845+00:00|1168231375039|27.116.45.53|Firefox|About Croatia, NATO, the World Trade Organization, CEFTA and a founding member of the Union for the Mediterranean. Croatia is an acceding state of the European Union, with full|177|24189255812253|1||1168231375036
2012-12-21T00:27:20.332+00:00|1168231282944|61.17.197.42|Safari|About Sammy Davis, Jr., ip with the African-AmAbout 99 Problems,  Rascal a year prior t|87|10995116279024|0||1168231282939
2012-12-21T00:29:19.786+00:00|1168231360333|198.17.232.7|Internet Explorer|thx|3|32985348834826|49||1099511883592
