creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-21T00:01:38.097+00:00|1168231326553||1.4.1.199|Internet Explorer|zh|About Simón Bolívar,  the encomienda labor. Another portion of Bolívar wealth came from the silver, gol|103|10995116278271|343597392059|1
2012-12-21T00:11:29.537+00:00|1168231506392|photo1168231506392.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:30.537+00:00|1168231506393|photo1168231506393.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:31.537+00:00|1168231506394|photo1168231506394.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:32.537+00:00|1168231506395|photo1168231506395.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:33.537+00:00|1168231506396|photo1168231506396.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:34.537+00:00|1168231506397|photo1168231506397.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:11:35.537+00:00|1168231506398|photo1168231506398.jpg|31.41.4.129|Firefox|||0|32985348834959|1168231120991|56
2012-12-21T00:29:36.590+00:00|1168231298188||27.116.22.98|Chrome|en|About Maximilian I, Holy Roman Emperor, the Handsome to the future Queen Joanna of Castile in 1|95|21990232555934|412316867830|0
2012-12-21T00:30:35.136+00:00|1168231408716||190.13.109.162|Firefox|ru|About David Bowie, xt two years. The so-called Berlin Trilogy albums all reached the UK top five and garnered|110|28587302322810|893353209353|70
2012-12-21T00:32:52.312+00:00|1168231357322||113.196.67.209|Firefox|fr|About Benicio del Toro, Sánchez (born February 19, 1967) is a Puerto Rican actor and film pro|93|30786325579189|687194776839|94
2012-12-21T00:46:58.460+00:00|1168231188907||190.237.141.151|Chrome|ta|About Jim Carrey, mas. Three years later, Carrey starred in the major blockbuster film Bruce Almighty (2003). The followin|122|35184372088955|755914247363|91
2012-12-21T01:24:30.531+00:00|1168231127414||24.72.190.142|Firefox|my|About Morocco, ngier, Salé, Fes, Agadir, Meknes, Oujda, Kenitra, and Nador. Almost all Moroccans sp|99|35184372090231|412316861276|57
2012-12-21T01:32:22.831+00:00|1168231203809||80.246.0.21|Internet Explorer|en|About Howard Hughes, 4 Hercules (better known to history as the Spruce Goose aircraft), and a|93|32985348833375|343597387272|60
2012-12-21T01:40:35.884+00:00|1168231297590||14.1.6.61|Firefox|en|About Maximilian I, Holy Roman Emperor, e influence of the House of Habsburg through war and his m|98|37383395345239|412316867830|52
2012-12-21T02:03:57.919+00:00|1168231122972||103.1.114.133|Chrome|en|About Mohammad Reza Pahlavi, communist activity. By 1979, political unrest had transformed into a revolution which, on 16 January, forced the Shah to leave Iran. Soon thereafter, the Iranian monarchy was formally abolished, and Iran was declared|245|19791209301580|1099511628489|0
2012-12-21T02:13:01.779+00:00|1168231398714||60.254.173.114|Internet Explorer|en|About T-Pain, rican singer-songwriter, rapper, record producer, and actor. His debut|84|1435|755914255349|57
2012-12-21T02:14:39.105+00:00|1168231506226||101.78.21.161|Firefox|en|About John Adams, ebruary 15, 1947) is a Pulitzer Prize-winning American composer with strong roots in minimalism. His|119|10995116279339|1099511644243|55
2012-12-21T02:29:59.607+00:00|1168231297566||14.1.6.61|Firefox|en|About Maximilian I, Holy Roman Emperor,  the influence of the House of Habsburg through war and his marriage i|110|37383395345239|412316867830|52
2012-12-21T02:52:47.454+00:00|1168231483065||31.129.37.0|Chrome|ru|About Mstislav Rostropovich, e been the greatest cellist of the second half of the 20th century, and one of the greatest of all time. In addition to his outstanding interpretations and technique, he was well known fo|216|35184372089798|962072689334|72
