creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-18T01:20:07.083+00:00|1168231107602|27.116.34.47|Chrome|About Calvin Coolidge, ss, could interpret their longings and exprAbout San Marino, r|85|13194139533355|0||1168231107601
2012-12-18T02:09:05.778+00:00|1168231107451|186.64.7.5|Firefox|yes|3|26388279066658|61|1168231107447|
2012-12-18T04:04:20.581+00:00|1168231107455|189.202.102.202|Firefox|ok|2|6597069766702|53|1168231107447|
2012-12-18T04:51:28.383+00:00|1168231107450|196.29.42.107|Firefox|fine|4|2199023255594|60|1168231107447|
2012-12-18T05:14:59.652+00:00|1168231107752|27.98.220.136|Firefox|no way!|7|35184372088856|1|824633724068|
2012-12-18T06:28:58.107+00:00|1168231107453|31.209.179.5|Firefox|About Manic Monday, ay is a song by the American pop rock bAbout Hannibal, l|76|28587302322204|101|1168231107447|
2012-12-18T06:34:57.625+00:00|1168231107608|31.192.132.124|Firefox|maybe|5|35184372088871|56||1168231107602
2012-12-18T06:58:09.556+00:00|1168231107457|91.191.192.127|Firefox|roflol|6|24189255811081|4|1168231107447|
2012-12-18T07:08:47.978+00:00|1168231107448|41.223.177.12|Safari|thanks|6|28587302322209|60|1168231107447|
2012-12-18T07:11:18.562+00:00|1168231107403|41.223.177.12|Safari|no way!|7|28587302322209|60|1168231107399|
2012-12-18T07:11:48.060+00:00|1168231107603|24.38.139.231|Firefox|no way!|7|10995116277783|57||1168231107601
2012-12-18T07:45:49.878+00:00|1168231107452|189.202.102.202|Firefox|thx|3|6597069766702|53|1168231107447|
2012-12-18T07:47:12.080+00:00|1168231107413|31.41.169.140|Chrome|yes|3|16|92|1168231107399|
2012-12-18T08:02:03.579+00:00|1168231107402|103.1.176.97|Safari|good|4|28587302322223|100|1168231107399|
2012-12-18T08:08:35.359+00:00|1168231107404|31.192.132.124|Firefox|About Coming Out of the Dark, s a single by American singer and songwriter Gloria Este|86|35184372088871|56|1168231107399|
2012-12-18T08:10:29.813+00:00|1168231107406|49.206.89.61|Safari|LOL|3|32985348833329|0||1168231107404
2012-12-18T08:15:47.393+00:00|1168231107411|49.50.77.195|Firefox|About New Zealand, eds to be modest, due to its geographical isolation and benign relationships with neighbours. As of Septe|124|8796093022234|0||1168231107404
2012-12-18T09:40:32.338+00:00|1168231107408|197.220.203.36|Firefox|good|4|19791209299987|110||1168231107404
2012-12-18T09:53:19.196+00:00|1168231107407|31.182.127.125|Internet Explorer|no way!|7|17592186044443|92||1168231107404
2012-12-18T10:01:06.007+00:00|1168231107600|31.24.165.15|Firefox|great|5|10995116277808|89||1168231107597
2012-12-18T12:33:09.561+00:00|1168231107405|46.21.0.249|Internet Explorer|no way!|7|37383395344394|50|1168231107399|
2012-12-18T13:56:06.196+00:00|1168231107454|189.202.102.202|Firefox|About Leave Me Alone, ary 1989, but was released outside of tAbout Hannibal,|76|6597069766702|53|1168231107447|
2012-12-18T14:13:19.103+00:00|1168231107749|27.98.220.136|Firefox|About Spain, orians, which proAbout Wales, nd Wales is regarAbout My Wish, Adult Con|84|35184372088856|1|824633724068|
2012-12-18T14:31:50.655+00:00|1168231107456|58.145.168.54|Chrome|About Henrik Ibsen, y of his era, when European theater was reqAbout Hannibal, c War,|85|35184372088834|51||1168231107454
2012-12-18T14:55:22.885+00:00|1168231107410|31.24.100.159|Firefox|thx|3|26388279066655|50|1168231107399|
2012-12-18T14:56:26.048+00:00|1168231108560|1.29.220.142|Chrome|right|5|21990232555527|1|1168231108555|
2012-12-18T14:56:51.417+00:00|1168231107460|31.24.100.159|Firefox|Run Through the Jungle is a 1970 rock song recorded by the North American band Cree|83|26388279066655|50||1168231107456
2012-12-18T15:49:11.211+00:00|1168231107755|31.41.169.140|Chrome|About Nicolas Sarkozy, e 2012 election by About Raphael, olas II of Russia|75|16|92||1168231107749
2012-12-18T16:07:33.499+00:00|1168231107409|103.1.176.97|Safari|duh|3|28587302322223|100||1168231107404
2012-12-18T16:18:07.778+00:00|1168231107606|196.1.135.241|Internet Explorer|About Tim McGraw, n Music Awards, and 3 People's Choice AAbout Kazakhstan, s|77|30786325577740|71||1168231107604
2012-12-18T17:12:36.620+00:00|1168231107458|24.38.139.231|Firefox|About South Africa, svaal. The ZAR was established in 1852, and was independent from 1856 to 187|96|10995116277783|57|1168231107447|
2012-12-18T17:13:15.926+00:00|1168231107449|197.220.203.36|Firefox|thanks|6|19791209299987|110|1168231107447|
2012-12-18T18:08:29.441+00:00|1168231107593|115.186.113.189|Safari|no way!|7|2199023255573|54||1168231107590
2012-12-18T18:15:14.181+00:00|1168231107609|46.154.44.101|Firefox|About San Marino, regions, such as Lombardy and Trentino-Alto AdAbout Pope Gregory I,  the|90|15393162788877|105||1168231107601
2012-12-18T18:54:34.565+00:00|1168231108562|192.100.158.95|Internet Explorer|About French Second Republic, republican government of France between the 1848 Revolut|86|32985348833318|53|1168231108555|
2012-12-18T19:00:19.895+00:00|1168231108556|49.50.77.195|Firefox|About Jacques Chirac, to 2007. He previously served as Prime Minister of France from 1974 to 19About Thirteen Colonies, . Americans were mostly|144|8796093022234|0|1168231108555|
2012-12-18T19:13:07.191+00:00|1168231107418|27.4.90.237|Internet Explorer|About Friedrich Schiller,  Xenien, a collection of short satiricAbout Hanni|75|19791209299968|0|1168231107415|
2012-12-18T19:19:11.279+00:00|1168231107419|41.188.97.221|Internet Explorer|About Rat Trap,  sign of the band's sense of humour. One of the more popular Boomt|82|28587302322196|25|1168231107415|
2012-12-18T19:22:22.547+00:00|1168231107422|27.131.221.93|Internet Explorer|cool|4|21990232555526|1||1168231107419
