deletionDate|PersonId|CommentId
2012-12-21T01:00:11.445+00:00|10995116278322|1168231197321
2012-12-21T01:16:34.741+00:00|28587302322767|1168231282946
2012-12-21T01:52:22.608+00:00|28587302322534|1168231449517
2012-12-21T02:24:01.697+00:00|28587302322196|1168231346011
2012-12-21T02:55:35.184+00:00|1640|1168231207365
2012-12-21T03:21:27.610+00:00|21990232556763|1168231322272
2012-12-21T03:38:07.695+00:00|30786325577918|1168231456000
2012-12-21T04:37:21.584+00:00|35184372089075|1168231315698
2012-12-21T05:12:51.762+00:00|21990232556511|1168231463112
2012-12-21T06:31:58.327+00:00|15393162789820|1168231172741
2012-12-21T06:42:24.082+00:00|30786325578300|1168231481809
2012-12-21T07:42:23.814+00:00|17592186044645|1168231276993
2012-12-21T11:27:18.588+00:00|13194139534447|1168231301759
2012-12-21T11:42:37.792+00:00|2199023255851|1168231207050
2012-12-21T13:08:50.195+00:00|6597069768352|1168231213178
2012-12-21T13:15:12.624+00:00|30786325577809|1168231273885
2012-12-21T14:11:26.551+00:00|10995116278578|1168231174830
2012-12-21T14:11:28.779+00:00|26388279066660|1168231346680
2012-12-21T14:14:37.084+00:00|19791209300744|1168231418493
2012-12-21T14:36:13.803+00:00|37383395345222|1168231189321
2012-12-21T15:07:27.459+00:00|19791209300744|1168231112167
2012-12-21T16:48:37.857+00:00|21990232555921|1168231347737
2012-12-21T17:33:39.137+00:00|37383395345707|1168231170001
2012-12-21T22:51:12.011+00:00|2199023255851|1168231414851
2012-12-21T23:26:06.675+00:00|17592186044826|1168231115985
