creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-14T03:23:14.169+00:00|1168231108522|27.121.123.176|Chrome|LOL|3|32985348833291|1||1168231108511
2012-12-14T07:04:33.759+00:00|1168231107584|46.21.0.249|Internet Explorer|About Saint George, rut, Botoşani, Drobeta Turnu-Severin, TimişoAbout Leonardo DiCapri|86|37383395344394|50|1168231107580|
2012-12-14T07:16:39.282+00:00|1168231107586|1.88.156.174|Internet Explorer|cool|4|28587302322191|1||1168231107584
2012-12-14T07:34:10.002+00:00|1168231107587|46.21.0.249|Internet Explorer|About Saint George, celebrated on 23 April, and he is regardedAbout Sean Combs, act|83|37383395344394|50||1168231107584
2012-12-14T13:28:53.991+00:00|1168231107588|24.38.139.231|Firefox|About Saint George, s one of the most venerated saints in tAbout Senegal, rou|77|10995116277783|57||1168231107587
2012-12-14T23:07:05.664+00:00|1168231108449|27.98.220.136|Firefox|About John Stuart Mill, ductive approach to science, such as confirmation bias, he clearAbout Nat King Cole, w, and has maintai|127|35184372088856|1|1168231108442|
2012-12-14T23:12:18.957+00:00|1168231108445|31.209.179.5|Firefox|right|5|28587302322204|101|1168231108442|
2012-12-14T23:13:36.078+00:00|1168231108450|91.191.192.127|Firefox|About Oscar Peterson,  numerous awards and honours over the courAbout Nat King Col|82|24189255811081|4|1168231108442|
2012-12-14T23:36:20.498+00:00|1168231108444|49.206.89.61|Safari|About Nat King Cole,  and has maintained worldwide popularityAbout Trinidad and|79|32985348833329|0|1168231108442|
2012-12-14T23:49:32.293+00:00|1168231108453|41.188.97.221|Internet Explorer|About Bruce Willis, ued both in television and film since, including comedic, dramatic,About Trinidad and Tobago, anisation responsib|133|28587302322196|25||1168231108444
2012-12-14T23:57:56.515+00:00|1168231108454|27.116.34.47|Chrome|About Nat King Cole, res. He was one of the first black Americans About Electronic Battle|89|13194139533355|0||1168231108450
