deletionDate|PersonId|CommentId
2012-12-22T00:41:25.323+00:00|28587302323051|1168231173046
2012-12-22T01:34:49.024+00:00|15393162789340|1168231395254
2012-12-22T02:33:17.808+00:00|10995116279272|1168231174228
2012-12-22T04:07:23.766+00:00|19791209301104|1168231470987
2012-12-22T05:15:13.834+00:00|17592186044744|1168231492863
2012-12-22T05:42:35.322+00:00|375|1168231494124
2012-12-22T08:15:35.382+00:00|28587302322767|1168231234165
2012-12-22T08:34:51.105+00:00|17592186044574|1168231473644
2012-12-22T15:07:08.636+00:00|26388279067933|1168231470987
2012-12-22T15:14:35.396+00:00|21990232555642|1168231262429
2012-12-22T15:16:19.545+00:00|24189255811799|1168231262429
2012-12-22T17:31:40.084+00:00|32985348833610|1168231191761
2012-12-22T19:02:13.434+00:00|13194139534936|1168231322845
2012-12-22T19:08:59.549+00:00|28587302323720|1168231392661
2012-12-22T20:44:49.577+00:00|10995116278322|1168231261585
2012-12-22T22:56:25.443+00:00|28587302322307|1168231473644
2012-12-22T23:48:58.835+00:00|17592186045813|1168231470987
