creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-22T00:00:53.687+00:00|1168231198031|61.247.224.226|Chrome|I see|5|28587302322552|0||1099511721292
2012-12-22T00:00:57.086+00:00|1168231331673|41.188.97.221|Internet Explorer|About Menachem Begin, proclaimed a revolt, on 1 About Adam Sandler, Sandler|75|28587302322196|25||1168231331666
2012-12-22T00:02:08.135+00:00|1168231217581|1.1.55.29|Firefox|ok|2|24189255811441|1|1168231217575|
2012-12-22T00:02:33.777+00:00|1168231251491|213.55.94.124|Internet Explorer|no way!|7|32985348834264|76|1168231251484|
2012-12-22T00:03:01.450+00:00|1168231258394|31.133.104.65|Chrome|About Martina Navratilova, and Doris HAbout Jennifer Lopez,  named one Abo|74|17592186044674|56|343597537559|
2012-12-22T00:03:04.198+00:00|1168231428318|31.172.9.110|Firefox|ok|2|37383395344485|50|755914567899|
2012-12-22T00:03:40.421+00:00|1168231332419|109.200.186.20|Firefox|great|5|21990232556130|109||1168231332409
2012-12-22T00:04:22.078+00:00|1168231298284|27.131.213.31|Internet Explorer|About Bermuda, Bermuda became the oldest (and, since the return of Hong Kong to|79|4398046512338|0||1168231298271
2012-12-22T00:06:20.795+00:00|1168231395063|180.222.139.188|Internet Explorer|no way!|7|26388279066632|59||1168231395059
2012-12-22T00:06:33.758+00:00|1168231275210|61.11.238.114|Firefox|thx|3|19791209300812|58||1030792321736
2012-12-22T00:07:03.029+00:00|1168231417714|27.106.218.141|Chrome|ok|2|30786325578177|55||962072987501
2012-12-22T00:07:09.900+00:00|1168231189810|49.50.8.170|Firefox|About Kamal Haasan, ma. Kamal Haasan is also a recipient of an Honorary doctorate|82|8796093022948|51||1168231189804
2012-12-22T00:07:50.934+00:00|1168231116628|199.7.70.33|Firefox|duh|3|19791209300358|89||1168231116626
2012-12-22T00:08:31.473+00:00|1168231210741|41.138.47.146|Chrome|great|5|28587302323163|90||1168231210735
2012-12-22T00:08:44.044+00:00|1168231454221|193.136.95.244|Firefox|cool|4|32985348833359|93|1168231454219|
2012-12-22T00:09:29.169+00:00|1168231251229|27.123.9.54|Opera|About Oscar Peterson, audiences worldwide in a carAbout Sanath Jayasuriya, 999 to 2003. Jayasuriya is tAbout Ronald Reagan, s an evil emp|137|30786325579250|52|755914390812|
